id,vote_event_id,option,voter_name,voter_id,note
61892e62-d703-4337-8dcb-d7f9119def85,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Mr. Speaker,,
efd14ab7-deca-4880-a3e4-5d8974096ddd,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,"Moran, M.",ocd-person/2fd8669d-a5e2-40fd-bb2f-595210f1bf49,
41d906f1-e219-4dc1-9404-5e8c6c18412b,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Hogan,ocd-person/3d709a64-6cd2-49c6-ad0d-b007e834bfec,
34d21d1c-e203-4fc9-9a34-a8eea88c1ecc,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Peisch,ocd-person/2a9569a0-feaf-431d-8a8d-012d8ebccbf8,
68aba717-1525-44fb-9917-55fa40ddf1ad,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,"Moran, F.",ocd-person/8c42603e-4483-44f1-995f-5956fa09c73c,
812bb0ce-718a-4545-8d04-ceb8655aad12,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Donato,ocd-person/18bf433d-24e5-46cb-9d83-c2f9373204bd,
4b2ce7eb-bf82-4d1a-81ab-58e8c9b77460,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Arciero,ocd-person/70e42c78-89e1-43cb-bc65-7d0da132daa2,
fd4bc4a9-afeb-4e27-8a20-ceb0643e4c9d,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Arena-DeRosa,ocd-person/47ffc61b-0cae-4386-ae68-12b20eadd83f,
1f2f5bf6-bb53-40d3-a11d-7f040286855d,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Armini,ocd-person/eab9b69f-0434-4307-972c-6acce9deb370,
2e3a7974-8aec-4de7-9b74-25c4ed6e2ae1,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Arriaga,ocd-person/ff433cf6-2895-4e01-b143-26747500f8a4,
802ce650-5c0e-48eb-a497-f4aa5657d417,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Ashe,ocd-person/503a0888-f086-4b52-b03c-c5293378bc51,
e145fce4-8ee0-4db9-a309-68ca4148865b,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Ayers,ocd-person/f81b07bd-cc43-47be-95ea-dca26f19a647,
9d27aef6-6f5c-4830-ba35-91a1b3fafdda,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Badger,ocd-person/a0c80d02-beb0-42c3-b7ff-31fc0d5351f5,
eddf3a23-1827-4d75-9aa6-e67a66a984c8,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Barber,ocd-person/35396516-6096-4336-ab74-80d6d8e53bcd,
a77228ea-6493-42fc-9b75-7cabb88ba1a1,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Barrett,ocd-person/da8051b7-de05-4c30-9d37-5d7223906356,
c9a10b5f-b0e4-4325-8c09-d9c98d2b7948,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Biele,ocd-person/5fde161f-7456-4006-bffd-eaf6fedc5aa3,
541b5121-10d9-42e0-9e27-daa1c2a44ee5,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Bowen,ocd-person/f9a6f401-206b-43df-a1b9-0fc1cd8a3417,
016b5106-a0ca-42de-8214-69e9180b30ec,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Cabral,ocd-person/59aed143-c5c1-4760-ac55-eab18600c451,
b2ce8e43-c54a-4810-a905-6b17e3eda278,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Cahill,ocd-person/5f227f77-f58b-4ac6-b193-9f406bde4055,
d1620eaf-978b-4f12-bced-f300881e60ce,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Cataldo,ocd-person/f43366ee-ff27-43ac-aa55-629be715b4a9,
fd05ca51-12af-44b1-a2a6-bffe142abc74,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Chan,ocd-person/6b420d2a-f12d-40ca-a13f-04cf9061a66b,
74a0d15d-5fde-4771-b9b3-498c5563b05d,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Ciccolo,ocd-person/ea385faa-049c-4743-ad41-3bbe58ee40e2,
f01dbe2f-1433-4e9d-928e-983f190ab1f3,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Connolly,ocd-person/a8225754-d88c-4343-8829-aa168b564cbd,
6731b897-927f-4d0d-9fa0-e0d865b4a2dc,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Consalvo,ocd-person/edcd5892-2488-4945-a3da-86f40012d396,
161bc1f0-a91d-4be0-9631-a81bfb902254,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Cruz,ocd-person/5ae88c49-8938-4472-8de2-1c0f0bc0e2f0,
56158edf-2c0c-4780-a55b-38eafe6bbfa5,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Cusack,ocd-person/b51c5c27-7da0-42f5-b67b-22085173af7a,
56e49cf9-f741-489e-9b2d-ea0c4fc3341e,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Davis,ocd-person/386c6121-a2a4-4c92-b093-4abea066d840,
dc7a6c45-8a99-4259-81a1-9072c5efe6f5,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Day,ocd-person/2e198563-4aeb-499b-8333-b4a46b605491,
61dd75e4-a92f-44d0-b51c-651488d149de,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Decker,ocd-person/b9019024-899b-41b3-a283-69c50866fabd,
1e5a3093-259d-48bf-b5f7-ede02d04a3c7,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Diggs,ocd-person/df1a3cfc-1555-4a05-8a5c-03a7e53932aa,
cb033a17-9bc0-42c0-9674-0d8ea4b43932,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Domb,ocd-person/65617e1a-1834-4ec8-9f19-4ac801ce9764,
edc84462-bd36-40b3-8687-027078de56ff,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Donaghue,ocd-person/e2aa2c0f-d6e6-49d7-8483-d595a3a1eb3a,
635f6bf6-14a5-456a-aa9e-c9e1d1610e27,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Donahue,ocd-person/d70e97f1-b8ec-489d-ab5a-2b7f3775ae8a,
7207bbb8-3a20-4484-941d-4d9a6f204ac2,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,DuBois,ocd-person/f41834f0-0d73-4e8e-8758-66184772c081,
9a64d544-23bd-4e4c-b602-163651870cc3,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Duffy,ocd-person/e50e8121-bc6f-4aaa-8cf2-f1cbd53c9172,
df820b40-725d-4bf0-9317-b7ce67905147,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Elliott,ocd-person/49816a0c-b8e5-4586-859b-8a8f1ae9b6ab,
2244a045-836a-47b4-b7c8-b3dd05d9ebd4,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Farley-Bouvier,ocd-person/1f444dfe-d3b3-4852-ab10-0682206d773d,
2de91d12-aaf4-4a0e-a045-0bac2435a4ca,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Field,ocd-person/0a14e19e-3761-4aa2-887f-8b335d6e3eed,
f91b4c0b-e426-4d51-97ca-0e2860204f91,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Finn,ocd-person/b61922e8-c775-4c74-8ecb-557d79162195,
a58b6c7c-95ba-4a1a-b23e-fe18f8824ff2,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,not voting,Fiola,ocd-person/af41924a-7c46-4b6b-b71b-bba683c62c5f,
74e59b62-8ca3-4b19-9101-8a944c18f879,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Flanagan,ocd-person/c30f76b4-73d6-4795-be75-c46973d17f59,
68045b8f-5c88-4f19-8daf-b1b79bfeca6a,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Fluker-Reid,ocd-person/99c9c9e7-f0e3-480b-ad38-de297e6c635a,
542be714-effc-466a-9f91-3445e87f35c0,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Gallagher,ocd-person/3601344e-8a37-488b-a3b1-f355f4e52ea7,
8a8ec9cf-de86-4a40-93e8-384d361dbcdf,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Galvin,ocd-person/04997a33-67a9-4535-95d2-c9a4c260519d,
ee17ff1f-6bf3-453b-9bd4-d1645d9ca378,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Garballey,ocd-person/1e9d742c-c20b-45cf-9e22-e7752189fa7a,
8cb6ed33-c54e-4fa3-8004-a21fb777f6c2,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Garcia,,
378a3ced-2dce-423e-92f0-941c29ecae83,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Garry,ocd-person/0e38852a-52b0-4aac-8a65-fa3fc964c88e,
75466877-65f0-4745-87ff-2f40ca495985,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Gentile,ocd-person/b9a91cec-bad7-43a7-8fd2-60cd704bd7ab,
99ae0ab8-3de1-448f-a06e-c5212346cfd3,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Giannino,ocd-person/0ed98993-456c-4630-bd52-894bdde0c0b0,
91ddd99c-71cd-4156-9aec-65e2411b4796,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Gómez,,
fde2366f-8bec-4173-8139-411e9be80f0e,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,González,ocd-person/c4d03c0e-713d-4195-ba23-1394f225494b,
dbea2243-5f60-4506-bb87-79da468016d8,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Gordon,ocd-person/47c42957-b618-41b7-a557-5d24c33568cf,
83ca2296-62bd-494e-930c-95636e9eba7d,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Gregoire,ocd-person/5696763c-5fd6-44dd-9dce-7be56632cedd,
5a680690-f26d-493b-91ec-a6cde98db3de,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Haggerty,ocd-person/521620ea-1e5b-4a0c-94f8-abe888370e05,
eda8cc9d-65fe-43da-8d5c-898505180990,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Hamilton,ocd-person/799d49f3-28e5-46a1-bcc8-6370e9fbf44a,
65ca9cd8-6240-4071-895e-14e67313d11f,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Hawkins,ocd-person/c8936e7c-f0f5-4dc4-b9e9-774e38638787,
86b135ab-049e-4012-9103-f04710a87d00,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Hendricks,ocd-person/9750bdb4-4dce-4003-85ec-672185a3a5a4,
6613b0e6-7a07-4089-a813-c581e7787427,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Higgins,ocd-person/17c3ac90-1218-4d61-ae47-bc5ef6ee4a74,
09d6c1f7-81ad-4d63-b085-aca29f0beef9,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Holmes,ocd-person/078692f2-2afe-4aa1-a320-d4747edacbbb,
67547781-3639-44a9-9087-3bdb98d22d8e,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Honan,ocd-person/9e4b8b32-233e-443f-a147-46fbaa778a58,
bdfd22fc-5b2d-4773-b94c-9b5ae1839b96,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Hong,ocd-person/e5b9b2d0-1626-4151-93cf-73c16035a584,
8484a610-6a9b-4969-8531-d4049960481f,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Howard,,
9cbf80c1-01fc-4e21-827c-2bfa54a02e8e,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Hunt,ocd-person/2990f236-cb76-4d93-af19-7792fa77290b,
b452716f-48e8-44c3-b3b4-31dc95d040d9,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Kassner,ocd-person/1129a0d9-c280-4bf0-af34-20879293a2b5,
57576a00-8002-4c23-a28b-5d2525ee2c4b,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Kearney,ocd-person/0a288f3d-397f-4e7b-8bfd-b5032ae1421f,
59a0369b-bae9-4154-871b-831e7cac90d5,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Keefe,ocd-person/4d0b5dda-d9d1-4c25-9c94-ce8fbd8ff398,
2f4a0d6b-43ab-41be-92e1-4163bcf94202,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Kerans,ocd-person/308b15a0-dc30-41be-be53-9e5827522cac,
8ca48ec7-eb78-4719-bbea-cd39eb663dcf,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Kilcoyne,ocd-person/b61c923f-3598-465b-8051-6507b6f6c6c2,
915df077-de04-409a-9b58-5db3153a4287,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Kushmerek,ocd-person/591dc6dd-40b8-4713-83b8-f236ff6250bf,
963b992b-0e0e-4d38-95b6-403e7f3d4229,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,LaNatra,ocd-person/fbbda637-7a45-43f2-a13a-388dc50b02ee,
54d03452-261b-4abc-87da-9611858cd632,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,LeBoeuf,ocd-person/ca659c30-e49e-420b-8213-797cfeb3c378,
9d15bc62-03cb-449e-b306-d3c387c26719,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Lewis,ocd-person/e3dc06b1-8523-4a33-959f-21ed0d5da851,
67a14dbf-ede1-431c-96dd-e0d8fe87cd20,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Linsky,ocd-person/06867e5f-9de5-4cb2-a3ae-a039e890718c,
b40b59cd-d37d-4526-aaa5-d73ea2d6beb1,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Lipper-Garabedian,ocd-person/7d66e1ca-1fb3-4194-bb18-f9924c528df2,
122b9f80-a667-406d-a952-cb65caac1cee,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Madaro,ocd-person/f8772f1e-29f7-42e2-8a8c-ab4005153b05,
7db88745-5da5-499f-ab0d-e0eca98c50f6,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,McMurtry,ocd-person/d0e66289-022e-4a99-ac8c-f20fb7557e7f,
7827dcf6-9389-45d3-9f29-671e9f93b00b,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Mendes,ocd-person/87e3afd8-390c-45a3-97c6-2bb164ec1e90,
62226833-19f2-448b-907f-b76b1a6b4ada,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Meschino,ocd-person/03d1f31d-1431-41d2-88b7-67b57d50f323,
f52eaa9c-f277-4d9c-a40a-5709639cf18c,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Michlewitz,ocd-person/4183f327-e2a6-4b1a-9d23-161da1b5e261,
ff53890d-0a30-4380-93a0-bda49d7fa6d1,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Moakley,ocd-person/ebfdda03-c083-4a13-b3a4-f87f6e24adac,
acb0f131-619e-4562-8132-16c628db2533,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Montaño,ocd-person/668db267-f9e1-4839-918d-c092741f96f9,
a51b2d42-ab27-4428-a7d4-eeb9f5981440,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,"Moran, J.",ocd-person/15ff9d00-e05e-470a-b89c-36038b1dd5bb,
f984b18e-2f48-433f-9292-c43ef8d7a57f,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,not voting,Murphy,ocd-person/ef175304-020e-4f79-b71f-dc961b738254,
07e23c0c-573c-42bc-abd2-7aa7572850bd,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Murray,ocd-person/66e7c819-cd52-4034-bace-bfec476c106d,
cf39406e-1279-4b14-aa3c-3e00aeceae0f,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Nguyen,ocd-person/1e7b8d51-56fa-4faf-93e6-9b485812ddf9,
e77131a1-fd7d-44f5-b45f-11fc796d9989,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,no,O'Day,ocd-person/67f64532-7f9a-4cd3-8c89-dc9b5df06517,
2975db4a-8b8f-4920-bf7c-153ce1b83474,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,no,Ouellette,ocd-person/0fbe25ff-563e-4563-8523-f151bd839e3c,
4d08c114-c938-4fbf-8f06-93d8238e347f,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,no,Owens,ocd-person/f20dd448-92ef-458c-bf92-90e7e766072a,
bbe2a307-1a4b-4b98-9bc5-fcbde288e070,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,no,Paulino,ocd-person/99109961-27e8-4e58-8269-3a1deb29f228,
b0521709-b0dc-4cca-9bbb-06de5167c51e,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,no,Philips,ocd-person/73394d70-485b-4fbf-a512-bf2da4e4cb3b,
77b81d3d-af63-46a5-9104-8c19f3dba26f,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,no,Plouffe,ocd-person/2b6d0884-6638-410e-87b7-243c7ca18a16,
02860296-a15b-4330-b5b0-bc1aa5bfe24c,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,no,Walsh,ocd-person/5f796cb3-08ae-40c4-8c11-a2758f317cc2,
075a01e6-1627-4bab-9d2c-4fb717390369,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Wells,ocd-person/e988f332-eba5-40a4-b55f-554728360e6c,
5e9e43bd-6d91-4365-95b6-3bb3d969d8e0,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,no,Williams,ocd-person/b23dd64e-a05c-4fe1-8562-c29436ca79bb,
f4b3d91a-e52f-4c95-b9f6-f91d447a7333,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,no,Worrell,ocd-person/59539448-5c3b-4d4d-8e96-48fabb01b10f,
a759db75-85ab-431b-a6ee-2b671481da27,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,no,Zlotnik,ocd-person/49c4bb4e-fadd-4136-953f-6bd64a970acb,
d9efbe4e-ae6a-4e66-a0d0-229eab3e4470,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Jones,ocd-person/368c3f95-1124-4f0a-9ab5-7361cb2805d3,
3908018c-1708-4eb0-adff-0ec1db9862d6,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Ferguson,ocd-person/888457ba-c348-4826-b2c6-450dba5e38bd,
37b8cd00-8a8c-4a4f-96bc-c3a1126c02ba,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,no,Frost,ocd-person/fdc5586f-0db3-4614-af1f-72a42cf5e6f0,
3962ba33-8925-4aea-b380-648b8be0f594,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,no,Scarsdale,ocd-person/a25fd374-e502-43bb-91fe-99c4b6c493a5,
0fd9777b-3ee8-436c-9943-c35e9010c483,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Schwartz,ocd-person/2770216d-1802-435d-b147-4ca1d684dc45,
e5c7e53d-3b0c-4337-b968-9da88c69f166,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,no,Sena,ocd-person/8f480d9c-0741-43bb-83a4-179745e1f3b2,
84ddd44b-1d74-4363-8192-8c79ba26e1e3,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,no,Shand,ocd-person/6c49bb2c-7c53-4f22-bfb9-04af813b95b0,
5efdbe3d-130c-4d39-8cac-63fab5846910,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,no,"Silvia,",,
56addc6a-18c0-4d82-bcd9-3c5519774303,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Sousa,ocd-person/a148ff77-2e73-4e42-a525-20e8d1ed569a,
a6e079ab-d5f0-489c-955e-50511290201c,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Stanley,ocd-person/2becbe4e-5b5e-4b42-be87-b4abf57550c7,
4668db27-d3c9-4116-ac8c-d24669f92e5b,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Berthiaume,ocd-person/5a276629-f50a-4d9a-a54e-2c0e07f84968,
826cb126-5d5a-436c-83c5-abe1f1c88af0,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Boldyga,ocd-person/0e72fc19-89be-49b9-8baf-5f35f938ec87,
5d391585-823a-4fe0-9528-ee6d706abd37,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Chaisson,ocd-person/0a74c581-eb5c-4935-b5c3-f4a77e6dcd31,
1f7b9f77-7d18-4a3e-9d90-80bb08fa1e27,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,DeCoste,ocd-person/cf295962-4f8d-427a-84e9-c7615ff94c8c,
fde6ff54-a250-4108-a5ec-8d564825f9a5,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Gaskey,ocd-person/013e94ee-496e-42f3-8b1b-f96c737f1f8e,
858a6d87-cebc-4ab6-8d74-473f6ed3befa,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Howitt,ocd-person/54487f49-5377-4c41-bd97-60b748cc240a,
fd65a113-2430-4a05-8d64-a6f4f53c7ae8,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Kane,ocd-person/3dd1e2a8-3fdd-4d3a-9504-88a04f3fc973,
e7b4fec9-f847-443b-aafe-f1837b000c62,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Lombardo,ocd-person/398f9a47-bc65-4c2a-b12e-347f375d8fac,
3601ae6b-c11f-452e-ab76-faae89a51363,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Marsi,ocd-person/0e8c6c71-bca0-46fd-86d1-223d41ed5517,
b6183e3a-08a2-4df4-b37a-6ea8f2fd9ee6,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,McKenna,ocd-person/0e6c20bd-bfcb-445c-a1ce-3be99e26398e,
77b50a02-a841-4f1f-b3c9-ea9c1ab56429,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Orrall,ocd-person/6d186dd3-a4a0-4d65-aaf1-2f0a63cd42ec,
5c27a677-4b5a-4547-bbc4-762dd733c82d,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Scanlon,ocd-person/804c5518-7fdf-43c9-ba24-f2c24eb3b0ab,
f542f8dc-9286-4f01-a17c-91b33d244a15,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Muradian,ocd-person/b601dee7-1ad1-4f36-b585-b0fb5077fd89,
7db0ac4b-18b3-450a-a702-a242ca3611b0,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Vieira,ocd-person/5c798735-2f95-40a6-9ef7-4cd25eb638f6,
3a41b239-0775-4dbe-9853-61d8aa2e85d8,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Saunders,ocd-person/c3d23eba-caa6-4d2a-bbd2-5b8b2ca184ae,
c3ab786d-8ea2-4387-bc46-f48bda382e39,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Vitolo,ocd-person/7a234dbf-2f9f-466f-8db1-44ac0f3975a8,
eca5d1d2-7694-43e2-af89-3330197c6a4c,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Ryan,ocd-person/c0519476-08fc-44af-9114-c77d197f883d,
ce6a02b2-832e-45e3-87cf-9480b1150824,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Vargas,ocd-person/c1f81bec-d032-4f41-940c-ca32f2b5af12,
1bc87db6-eaf7-4077-9eaf-6d2ea7560665,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Roy,ocd-person/b23d4ed5-1994-4355-a102-cdf15ae57230,
b61c1e1f-b753-4a5f-b283-b288322bcd78,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Mahoney,ocd-person/2abbc0cb-6339-42d9-9947-69412a24301b,
91e1e9d4-9d14-48b3-be3b-0fa5c71796ec,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Uyterhoeven *,,
831b1f9f-72b7-4fbe-96de-8feda47a9cc1,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,not voting,"Rogers, J.",ocd-person/50942563-77bb-49ec-a54c-6e26048a31a3,
cc8d26fd-cbe9-46db-a18f-e93c6282e4c0,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Sabadosa,ocd-person/05f9b238-283f-4529-8989-ff7d1bda60a8,
2bbd028c-265e-4846-9d10-88140238b620,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Ultrino,ocd-person/209427dd-91f0-45d6-ae8c-05a51872c10c,
9a4896e6-f91e-495f-854b-45bd6390c543,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,Reyes,ocd-person/824532f7-8dc9-4a1a-a7b3-16b2d0e78941,
9387079f-f316-48f7-9711-32550ae04723,ocd-vote/d7702dce-2ea5-4cbf-9c44-8e15b3c29d2c,yes,"Rogers, D.",ocd-person/51adc4d9-23d8-442f-b692-c4e4204f552e,
