id,note,url,bill_id
7f40bffe-aa90-447c-9823-a2ffac20f087,,https://malegislature.gov/Bills/194/SD2738,ocd-bill/77cb3f0f-8980-497f-87b2-8dbe2b91bd8b
f05a96a6-3515-4ace-a46b-38ed9f845b2d,,https://malegislature.gov/Bills/194/SD2737,ocd-bill/5cb477ca-6dc3-4727-acf8-ad0afaad8c7b
33d1bcdb-ccd9-4997-932e-0604e0ed6788,,https://malegislature.gov/Bills/194/SD2740,ocd-bill/0b52e0d2-a499-4181-9b18-eb5e757f4fbc
3e729a1f-4ee1-4dc6-b279-fb160f18118d,,https://malegislature.gov/Bills/194/S1330,ocd-bill/82e729df-23d4-4872-8a28-964c0c6b47ed
5cf5c79b-3afc-437a-b07b-5af3aafddd39,,https://malegislature.gov/Bills/194/S1210,ocd-bill/64c8fd80-cf9d-47d3-a9b3-02383ff5f927
a53ba8b1-2f34-4c28-bb9e-24cf8ffda845,,https://malegislature.gov/Bills/194/S1402,ocd-bill/7b297b11-0249-479b-842c-d77f269b823d
0c3c4070-1319-4ea1-904d-ea98a3a5402a,,https://malegislature.gov/Bills/194/S1286,ocd-bill/8a8e0e21-39fa-4743-a7cd-33df21785864
e0649856-52ea-44a0-95b4-9101107a95d8,,https://malegislature.gov/Bills/194/S1390,ocd-bill/2f517972-dfce-49c1-9063-fe555739f766
ffbdcfce-8fef-4fc1-9cac-c0bd72e81864,,https://malegislature.gov/Bills/194/S838,ocd-bill/1a8195f3-9fc4-4661-989c-93cdddadb0e5
f832a1a0-1846-4b8d-aece-8cbedb0b35b6,,https://malegislature.gov/Bills/194/HD4271,ocd-bill/57dafc9b-f1a7-442e-af17-7fccd08b06ae
d7368c4a-e2e5-4888-9e44-ab1322afc862,,https://malegislature.gov/Bills/194/S1012,ocd-bill/4958c56c-7239-4498-b4d1-a970e753c183
b2a5b9ff-a7df-4b1f-b01a-f44353787128,,https://malegislature.gov/Bills/194/S474,ocd-bill/59771bb9-d3ff-41ef-bbe1-2b0b5027c88d
feb4b32f-cc70-47ad-8cdb-cfe3528969ac,,https://malegislature.gov/Bills/194/S33,ocd-bill/ee4e5429-fa70-4223-bb1c-8e3bffca3ca9
85a79a37-1c09-4981-a3b2-33e31148a297,,https://malegislature.gov/Bills/194/S310,ocd-bill/ebea58cb-1c74-4628-af00-3783a9d4e647
7e76bdfa-a781-4827-94c3-2acbc6b335c9,,https://malegislature.gov/Bills/194/S547,ocd-bill/6ff9ab5d-b602-4601-96a9-e7697d04079f
0425ced8-93bf-4286-bddc-e019a292fac7,,https://malegislature.gov/Bills/194/HD4268,ocd-bill/471a7d01-4d32-4999-aff3-933d761b16b6
61cb0b13-5518-415e-bbe8-3b485c75efe8,,https://malegislature.gov/Bills/194/HD4301,ocd-bill/9d4ea19e-d5b4-4a6d-a41d-af92d7d044f1
569f5e55-b1b4-4b13-a4b3-750daec98a5d,,https://malegislature.gov/Bills/194/HD4273,ocd-bill/ec670d65-0fca-4f30-8ddf-ed1321ce3717
e7895616-64c7-47d3-9e6d-fb7cc504d3b2,,https://malegislature.gov/Bills/194/HD4272,ocd-bill/4632c309-c5ca-4a13-b290-be657fc16b14
2f9753f5-a3c7-4725-a7db-8c214a07081f,,https://malegislature.gov/Bills/194/HD4269,ocd-bill/8e376cb9-5ba7-4ec4-b865-a9a3f69e473d
71517279-f47d-457a-adc4-2f9f9820d7b3,,https://malegislature.gov/Bills/194/HD4270,ocd-bill/82bd20ba-2a8d-4375-accf-b6bb12570a22
09dd3c51-d279-4b8c-84ca-e106d520a5f5,,https://malegislature.gov/Bills/194/S57,ocd-bill/2b052924-dc7e-42fe-8254-6d3c5a5897a3
db38c0b7-5592-464a-8745-812b7c54a327,,https://malegislature.gov/Bills/194/S1003,ocd-bill/05113380-81dc-4420-8ad0-2b3573d767b1
eec1adb8-2642-4ea8-a127-a9bac07b24d5,,https://malegislature.gov/Bills/194/S1024,ocd-bill/ab17e1a6-7c12-4a27-bf35-ac36e4327997
bef0379b-d6e5-41fa-8de3-16c97584b517,,https://malegislature.gov/Bills/194/S106,ocd-bill/22afa625-eb79-4d90-bf94-a04930b382d7
3c66996f-05c7-4ae2-beb4-c13729f98e49,,https://malegislature.gov/Bills/194/S891,ocd-bill/1d1a8eca-0515-47e9-a54b-5fdf1b179083
6ed23953-1417-4e42-a096-520a06f9670f,,https://malegislature.gov/Bills/194/H4531,ocd-bill/d77c9303-29ab-4611-ae17-a22ed667559d
718661f0-6090-4ff7-8b6f-6b62b490d724,,https://malegislature.gov/Bills/194/H4532,ocd-bill/ae892cbb-9f0c-4c09-80a6-5df24af8a9b1
3e424ff3-a18b-4ae2-b121-e274f9354cfb,,https://malegislature.gov/Bills/194/H4530,ocd-bill/691a1698-32d1-47e2-8802-4ee7df2f59a8
62e1091a-e05b-4c8e-9ba2-f2b12a4127f0,,https://malegislature.gov/Bills/194/HD5149,ocd-bill/5d49e6a7-398d-43db-be23-b15c883bebcf
e4aaadf0-14b0-40d2-8805-05572f1a8d03,,https://malegislature.gov/Bills/194/SD3200,ocd-bill/7c286c0a-8712-478a-92ed-b37a0722ad78
1767268d-31b0-45ff-8571-add9ca390560,,https://malegislature.gov/Bills/194/HD5150,ocd-bill/90871c14-0ae5-4d04-89f6-a725decc1094
861179dd-1a30-427b-85df-6d8d042ecab5,,https://malegislature.gov/Bills/194/H4503,ocd-bill/29af5cf4-b085-49df-ae68-86d92ddd14b5
