id,bill_id,note,date,classification,extras
8c822e11-6a49-43b0-b734-75ef3f27495a,ocd-bill/ebb5dd59-be27-463e-988d-76c003144b94,Bill Text,,,{}
97f29b94-5640-4cc2-ac5b-30b60bb43de7,ocd-bill/41f76b4e-7ce4-437b-b14e-928fc21aff23,Bill Text,,,{}
42aec727-f11b-4778-b9c4-6dcf98bd9642,ocd-bill/a605aab5-5155-44eb-9e34-82e23617aacb,Bill Text,,,{}
67e1dd49-fa3e-4729-b5a1-6d140b006dd6,ocd-bill/b4873328-705e-466a-962c-6dfaee04d0ab,Bill Text,,,{}
00e76706-dbaa-423e-89e6-09412e875b03,ocd-bill/19b8272f-66af-4a02-86ab-3b226e0cef79,Bill Text,,,{}
225a4ce8-dba8-4d5f-9979-1c65713049fa,ocd-bill/c00d6c28-3e53-4339-a3ef-b9e5f769283d,Bill Text,,,{}
229be53e-99d5-468d-86f6-ee341ce91e76,ocd-bill/d64277d7-e9db-4fe3-a8bd-c46ef8d508e5,Bill Text,,,{}
41b54e8d-30e6-4011-a298-618ef8019bb1,ocd-bill/e09cddda-19f2-4c54-8af9-cf1ec2bae2be,Bill Text,,,{}
0ffdf3cd-159b-4a5c-a901-d14e0e829999,ocd-bill/879a3066-5565-4618-854e-f131bdbfbb7c,Bill Text,,,{}
9cacbd06-e67d-42e9-b5da-84f83f811035,ocd-bill/eecca0a3-f507-4265-92c6-65a1681b1611,Bill Text,,,{}
3c6753ca-c663-4910-bfe3-40fa876d2921,ocd-bill/1ad5a2c3-c9be-496c-a579-dbdff063877e,Bill Text,,,{}
c9bcf213-3ba8-40c0-9278-e8bcf30ec2a1,ocd-bill/ad95ebc1-d04f-450b-a8e8-5958f52986f5,Bill Text,,,{}
5154300b-4d0e-4e91-899b-0aa9626fad73,ocd-bill/fca74fbe-2547-4650-a332-dc1d4da8dccd,Bill Text,,,{}
250d0ef5-8917-458b-bf8c-a2460a02e755,ocd-bill/11f55a40-1a13-4236-9152-e6c91fe0c30e,Bill Text,,,{}
5333faef-210b-438c-a634-b4c69b6d0609,ocd-bill/51036093-60fe-42d6-81df-9fc8b793af2e,Bill Text,,,{}
25c9ba6d-2fef-4b7b-8ab9-47f7031f2972,ocd-bill/8d75da3f-48fd-4720-97a7-c58942d06ba6,Bill Text,,,{}
cec09a7c-3a47-4c0d-8f51-6b6a0a478ea9,ocd-bill/d14257e0-269d-4c65-a261-682e1e5b898f,Bill Text,,,{}
359a3eb7-0bc0-4604-8b4c-ba8fe99f7e33,ocd-bill/9cb7c6ce-e3d6-41ed-809b-74e96e777b3f,Bill Text,,,{}
45ee1962-cb0b-4e92-9d58-e4e9bf8a7f4b,ocd-bill/c57a6199-5daf-487b-9269-15383a0480ad,Bill Text,,,{}
c0736d1a-d6d4-461c-b2b4-b0d71cc583d5,ocd-bill/353402ae-69cf-44ee-8b91-936d7ac4dcbb,Bill Text,,,{}
18918552-e69c-4914-be41-64ebdf2ca1a6,ocd-bill/716bd9c1-403a-4346-9509-479e324fa6f3,Bill Text,,,{}
