id,bill_id,note,date,classification,extras
625c8653-fd6c-4bb8-9126-d80927b5daf8,ocd-bill/8a8267f6-831c-4b7c-a788-b5217d4b26e4,Bill Text,,,{}
d14256d9-e6c9-47ca-b718-5f2f2e7f6828,ocd-bill/2b6143b5-6c69-4286-a9c2-64fbdd2f993d,Bill Text,,,{}
6d1ae1d1-54a7-4270-aa87-311011093018,ocd-bill/67003f84-5537-4ccd-baa6-eab90b16aa6a,Bill Text,,,{}
5bcb4fee-6de9-4485-821c-057a42430a38,ocd-bill/cd8e67bf-c6ac-4bb6-8b7e-600b5960541a,Bill Text,,,{}
e5878bee-3a69-44ef-9b72-e8c41195c347,ocd-bill/978d85f9-7517-47eb-b5e2-f489508a5550,Bill Text,,,{}
6087be0f-c61f-46dc-ba5f-6688c0b4f72a,ocd-bill/9bce7444-b3d4-4357-9441-a441c304b540,Bill Text,,,{}
35076a9a-f32b-4975-8f2e-47052acb71d6,ocd-bill/48d772a1-5f2a-4d90-885a-a76f1d819c6b,Bill Text,,,{}
236ed34f-97a8-4736-9b83-a51ebcd57177,ocd-bill/59114c64-64a3-4934-82f4-a7417d8ecefb,Bill Text,,,{}
d4701d98-a58e-4ea0-9bd9-ccf2d5a90b34,ocd-bill/79e0d5bd-4006-4b8e-a585-47fb5cafbde2,Bill Text,,,{}
540925db-0a96-4dce-86bb-05990d4ed4db,ocd-bill/7e979c02-cf24-4ab0-9bdb-b98a7fc74d9e,Bill Text,,,{}
dd74dfea-6d1a-4427-a700-661a7e9104d0,ocd-bill/10791899-aacc-4771-bd6c-788b3e1234cb,Bill Text,,,{}
40d5b288-83cb-44fe-9d5e-4e2d14132415,ocd-bill/0c58cd88-ac76-44b5-be47-932e69814fa0,Bill Text,,,{}
f8152a8b-a6fc-49d5-b2f7-302a68c6a38b,ocd-bill/86727209-89ae-4308-b787-d4b82da22048,Bill Text,,,{}
42604567-6fdd-4c59-acb1-57f71b2c9c68,ocd-bill/9970c9df-c60f-472f-aa48-ff20832a1df4,Bill Text,,,{}
addbecfd-46c8-423b-8b94-589c4407f912,ocd-bill/61edaae9-29f6-49a3-a69f-8a22b51a7d07,Bill Text,,,{}
7dd6d0ae-7e43-4e9f-be56-cff46a3385aa,ocd-bill/f5ef56a1-7953-435f-b94a-c8427e7d5d56,Bill Text,,,{}
80644dde-b22b-4098-8039-3f8befff3734,ocd-bill/53debdab-a95b-4b18-9f11-ef7969e36fef,Bill Text,,,{}
556656a4-d690-4d1e-9467-1eeaad30bd59,ocd-bill/77f3ba91-73a9-448d-8223-5b249e0e7991,Bill Text,,,{}
4d1859f8-e78f-4e63-93b9-cf648e5f9562,ocd-bill/c3c1bed9-71cc-4755-9043-a786f8463bbb,Bill Text,,,{}
d947b424-6f71-4d00-bf26-0cca9b40dd5a,ocd-bill/b44e9f9b-aa0b-4451-a484-af53e8039b90,Bill Text,,,{}
54cfb134-b3c8-4784-97c6-ec0bfa71b4fc,ocd-bill/dd5a1cb9-db01-4347-b701-c7919db434a9,Bill Text,,,{}
