id,identifier,title,classification,subject,session_identifier,jurisdiction,organization_classification
ocd-bill/40d23651-2b8f-46c7-a3cf-cd88847d1f0a,H 2211,An Act relative to Department of Developmental Services' employee retirement classification,['bill'],[],191st,Massachusetts,lower
ocd-bill/a7bea7ad-9bbf-47c9-b187-1c2a3042ecbe,S 1162,An Act to increase substance use prevention and awareness and reduce overdose abandonment,['bill'],[],191st,Massachusetts,upper
ocd-bill/c79173bc-33af-4f33-98bc-693db08e9ac1,H 2239,An Act relative to call and volunteer firefighters and EMTs,['bill'],[],191st,Massachusetts,lower
ocd-bill/c15d2096-3073-4dca-aa24-320e73d1d551,H 2295,An Act defining regular interest for retirement systems,['bill'],[],191st,Massachusetts,lower
ocd-bill/1cd8abde-23fb-496d-a398-45c1981dc4e3,H 2309,An Act authorizing the State Retirement Board to grant creditable service to James Wright,['bill'],[],191st,Massachusetts,lower
ocd-bill/db2bed41-e0d4-4fb2-8bcb-c4e9872c6444,H 2270,An Act relative to requiring a civil service exam in the Department of Transitional Assistance and the Department of Housing and Community Development,['bill'],[],191st,Massachusetts,lower
ocd-bill/93acb1fc-94ec-497a-af09-8cdf88cd8d24,H 2246,An Act to provide pensions to surviving spouses of Department of Children and Families social workers killed in the line of duty,['bill'],[],191st,Massachusetts,lower
ocd-bill/b5940d63-4d97-4750-8b10-0ee0589655b3,H 1720,An Act relative to creating a pilot program to transfer high acuity behavioral health and dual diagnosis patients away from overcrowded emergency departments,['bill'],[],191st,Massachusetts,lower
ocd-bill/28c3c49a-ae27-46fe-9654-6af0844efb6a,S 1863,An Act relative to tiny homes,['bill'],[],191st,Massachusetts,upper
ocd-bill/2042b31c-f2f1-44a0-9c42-c031578fad5f,H 4730,An Act establishing a COVID-19 Emergency Fund for Public Higher Education Institutions,['bill'],[],191st,Massachusetts,lower
ocd-bill/32e4ca06-999c-44cd-b8d2-169c3c153dc8,H 2242,An Act relative to retirement and health insurance benefits in Massachusetts,['bill'],[],191st,Massachusetts,lower
ocd-bill/6ece01a7-de4a-469d-b9fd-5c799ad2917c,HD 5085,An Act authorizing the University of Massachusetts to convey a certain parcel of land and buildings to the city of Waltham,['bill'],[],191st,Massachusetts,lower
ocd-bill/77e5d1c7-c9ea-404e-beb0-8f849d249217,H 2323,An Act establishing fairness in GIC premium contributions,['bill'],[],191st,Massachusetts,lower
ocd-bill/b98c3655-7bfd-4ee7-b8e3-115fc1ddb63b,H 2271,An Act relative to the retirement benefits of certain employees of the Department of Transitional Assistance and the Department of Housing and Community Development,['bill'],[],191st,Massachusetts,lower
ocd-bill/f884e603-5dcd-49f8-9308-15d388883f35,H 2186,An Act relative to the definition of group two of the public employee retirement system,['bill'],[],191st,Massachusetts,lower
ocd-bill/0dc0ae4d-52e1-4048-bb06-80b55682ca9d,S 2705,Judiciary,['bill'],[],191st,Massachusetts,upper
ocd-bill/115ea3be-f3c1-4e54-a3d5-cac581aa37e1,H 4731,An Act establishing a COVID-19 economic stabilization emergency fund for host communities of institutions of higher education,['bill'],[],191st,Massachusetts,lower
ocd-bill/ea57126c-d006-46aa-9f40-4828c5845b67,S 1367,An Act protecting individuals in law enforcement custody,['bill'],[],191st,Massachusetts,upper
ocd-bill/6d5ebeab-e396-442a-b9c4-5b47e423052c,S 2688,Remote Voting,['bill'],[],191st,Massachusetts,upper
ocd-bill/5117382b-c921-46f3-8c31-d2fe2b6f69c9,S 625,An Act relative to motor vehicle service contracts,['bill'],[],191st,Massachusetts,upper
ocd-bill/fc3653a9-226b-4032-bb5d-1066b2da8f79,H 3805,An Act relative to hospital grade breast pumps,['bill'],[],191st,Massachusetts,lower
ocd-bill/2b4897b9-a8ba-40cd-bf32-0f636af88d4e,SD 2931,An Act relative to protecting our public higher education system during the COVID-19 pandemic,['bill'],[],191st,Massachusetts,upper
ocd-bill/87864f8a-adcf-42c7-9057-ba2cc22ae248,S 200,An Act relative to blockchain and cryptocurrencies,['bill'],[],191st,Massachusetts,upper
ocd-bill/b0cc06e3-bdbc-408e-b619-4f884adc5c2c,SD 2610,Special Commission to Study Pancreatic Cancer Report and Recommendations,['bill'],[],191st,Massachusetts,upper
ocd-bill/6302b23d-c4e7-4609-a219-6e3e3e0a1f4a,S 204,An Act establishing an industrial mill building revitalization task force,['bill'],[],191st,Massachusetts,upper
ocd-bill/848669af-6a9d-4912-a282-0e55f661fabb,S 1359,An Act relative to the Architectural Access Board,['bill'],[],191st,Massachusetts,upper
ocd-bill/7937a1fe-347a-4201-ba4d-91a06dd74444,S 1074,An Act relative to the pooling of tips,['bill'],[],191st,Massachusetts,upper
ocd-bill/07992c31-85d3-42c6-a8f9-8fea7a84da5a,S 279,An Act relative to an expert panel on gifted children and their education,['bill'],[],191st,Massachusetts,upper
ocd-bill/61e40078-7a19-4e26-bf38-8c66ea70d5a7,HD 4021,"A communication from the Special Commission to Study the Prevention of Suicide Among Correction Officers in Massachusetts Correctional Facilities, as defined in Section 219 of Chapter 69 of the Acts of 2018, which has been delayed; and stating that completion of said report is expected July 1, 2019",['bill'],[],191st,Massachusetts,lower
ocd-bill/333460ce-f5fe-4ba1-98c4-6b3c55481ef5,S 1602,An Act relative to the Massachusetts fund for vulnerable countries most affected by climate change,['bill'],[],191st,Massachusetts,upper
ocd-bill/3e6a0643-17d3-41a5-9d9a-7c795dd41f43,S 2193,An Act to invest more in middle class jobs and less in the relocation of out-of-state corporations,['bill'],[],191st,Massachusetts,upper
ocd-bill/cf407c4b-b720-41a5-a87d-4aab2aeccb69,H 2085,"An Act allowing a benefits transfer for Paul Scott Noe, an employee of the Trial Court",['bill'],[],191st,Massachusetts,lower
ocd-bill/07a6dcc0-8088-4e2a-bbda-335f184a284d,S 1295,An Act to reduce healthcare costs by promoting non-biased prescriber education,['bill'],[],191st,Massachusetts,upper
ocd-bill/8abe6c74-376e-40b0-823c-3105fcc95e67,S 611,An Act to promote value-based insurance design in the Commonwealth,['bill'],[],191st,Massachusetts,upper
ocd-bill/9718d788-1c8f-4dd6-9d8d-a0319dfe93fc,SD 2928,"Communication from the Office of the Comptroller (pursuant to Section 2 of Chapter 41 of the Acts of 2019) submitting its report on payments made from the settlements and judgments account (1599-3384) during the third quarter of FY2020, as of March 31, 2020.",['bill'],[],191st,Massachusetts,upper
ocd-bill/cc2513b0-9c89-4709-9bdc-95e2909ea912,S 1466,An Act creating the fire station building assistance program,['bill'],[],191st,Massachusetts,upper
ocd-bill/eb715376-b30d-4f71-b8cd-a30877a631e5,HD 4724,"A report of the Special Commission to Study the Financial and Economic Impacts of Crumbling Concrete Foundations due to the Presence of Pyrrhotite (under Section 103 of Chapter 154 of the Acts of 2018, as amended by Section 96 of Chapter 142 of the Acts of 2019) submitting a final report of its findings and recommendations relative to the financial and economic impacts of crumbling concrete foundations",['bill'],[],191st,Massachusetts,lower
ocd-bill/a34adbd6-f5ea-497e-af79-118598cc4493,H 4650,An Act to mitigate arbovirus in the Commonwealth,['bill'],[],191st,Massachusetts,lower
ocd-bill/3c07653c-2fc6-4163-841e-bb5c86b84b64,SD 2930,Communication from the Department of Elementary and Secondary Education (pursuant to line item 7061-0010 of Chapter 142 of the Acts of 2019) submitting its FY20 Increasing Student Access to Behavioral and Mental Health Services Legislative Report,['bill'],[],191st,Massachusetts,upper
ocd-bill/f643b861-dff2-4d21-aaa0-49eb06be5ee3,H 4631,An Act relative to state employees performing core functions,['bill'],[],191st,Massachusetts,lower
ocd-bill/1b170e46-48c3-48b5-bf92-512a14e77e51,S 2085,An Act relative to school bus driver licensing,['bill'],[],191st,Massachusetts,upper
ocd-bill/10999d42-759d-43ba-9f21-43cc0b829037,S 594,An Act relative to the remediation of home heating oil releases,['bill'],[],191st,Massachusetts,upper
ocd-bill/e00624d7-cf96-4d55-b0e2-c1956bfc21e7,S 2571,An Act to prevent domestic violence,['bill'],[],191st,Massachusetts,upper
ocd-bill/0d477c60-6428-4edb-8cd2-361a7a479669,S 2268,An Act relative to the 401(k) CORE program,['bill'],[],191st,Massachusetts,upper
ocd-bill/20a2f483-4e09-4581-959b-8ab0daf682af,S 2610,An Act relative to equity in suicide prevention,['bill'],[],191st,Massachusetts,upper
ocd-bill/6f5366aa-ec2b-433e-9fa6-b117f46c56b3,S 2672,"An Act establishing a sick leave bank for Angelica Rodriguez, an employee of Department of Children and Families",['bill'],[],191st,Massachusetts,upper
ocd-bill/a7f202e5-6575-4d27-9816-969db81b44ed,HD 5063,An Act relative to emergency hazard health benefits for essential employees,['bill'],[],191st,Massachusetts,lower
ocd-bill/ae1f5d87-165c-43f7-8125-d9e17317d659,S 205,An Act relative to the Rural Policy Advisory Commission,['bill'],[],191st,Massachusetts,upper
ocd-bill/4f41a795-eb51-468a-b34d-ba6148c23f0e,S 2653,An Act relative to voting by mail and early voting,['bill'],[],191st,Massachusetts,upper
ocd-bill/58e5bb64-9115-443c-bf69-dc30353b7204,HD 4272,"A report of the Special Commission to Preserve Polish Heritage in the Pioneer Valley (under Chapter 6 of the Resolves of 2016, as amended by Chapter 2 of the Resolves of 2018) submitting a report of its findings and recommendations regarding the preservation of Polish culture and history in the Pioneer Valley",['bill'],[],191st,Massachusetts,lower
ocd-bill/7d9fedca-4b8e-4ccb-8281-3af650536065,HD 4583,"A communication from the Special Legislative Commission to Study Pancreatic Cancer (see Section 78 of Chapter 119 of the Acts of 2015, as amended by Section 65 of Chapter 154 of the Acts of 2018) submitting a report relative to its findings and recommendations regarding the study of pancreatic cancer prevention, screening, and education in the Commonwealth",['bill'],[],191st,Massachusetts,lower
ocd-bill/551a9a44-c9e5-4976-bcac-a85c7d726dbc,H 4593,An Act to facilitate the delay of the income tax filing deadline,['bill'],[],191st,Massachusetts,lower
ocd-bill/ace356fc-3a01-4587-b8f2-26b2da9c6a8e,H 4182,An Act relative to clean energy generation at the Essex North Shore Agricultural and Technical School,['bill'],[],191st,Massachusetts,lower
ocd-bill/aa5f4a32-4bd6-4b7f-8421-052415762398,SD 2846,Community Behavioral Health Commission Annual Report,['bill'],[],191st,Massachusetts,upper
ocd-bill/ccaf70d9-fe48-4d00-81df-5a28be220e44,H 3810,An Act relative to police education and training,['bill'],[],191st,Massachusetts,lower
ocd-bill/2d055fce-7388-4cac-9f40-3e0e5fa477a9,SD 2929,Barnstable County Registry of Deeds Technological Fund,['bill'],[],191st,Massachusetts,upper
ocd-bill/5d0b5772-55cd-4fee-bd06-4669aca2324f,SD 1575,An Act prohibiting the sale of dextromethorphan to minors,['bill'],[],191st,Massachusetts,upper
ocd-bill/5cb4b3fd-dea2-4d33-be42-dbd71e98cbbb,SD 1070,An Act increasing the property tax exemption for disabled veterans,['bill'],[],191st,Massachusetts,upper
ocd-bill/80e913d6-4e6b-4d07-b2f9-510565071737,SD 2069,An Act relative to the availability of sunscreen for students,['bill'],[],191st,Massachusetts,upper
ocd-bill/6735aa63-3b2f-41a2-8117-f647d917cf9c,SD 1801,An Act relative to the use of unmanned aerial systems,['bill'],[],191st,Massachusetts,upper
ocd-bill/e3b35c16-a50c-4f89-b38f-3440d764b23d,SD 2239,An Act relative to the 401(k) CORE program,['bill'],[],191st,Massachusetts,upper
ocd-bill/e1e2d96b-e5c9-4f94-83a2-35fd21b7a666,H 5049,An Act authorizing the town of Saugus to designate a check-off box on it's municipal tax bills or motor vehicle excise tax bills for the Saugus Emergency Relief Fund,['bill'],[],191st,Massachusetts,lower
ocd-bill/844e31d3-6698-467b-80b8-ff77d7f51899,S 2044,An Act relative to autocycle motor vehicle definition and operating requirements,['bill'],[],191st,Massachusetts,upper
ocd-bill/0c464ea3-ac6b-4731-9b9e-99a36290c706,H 2993,An Act to increase safety on public ways,['bill'],[],191st,Massachusetts,lower
ocd-bill/fb88f25b-9f6f-4ab9-aca3-c18828bedadb,HD 5349,An Act providing for an extension of the COVID-19 eviction and foreclosure moratorium,['bill'],[],191st,Massachusetts,lower
ocd-bill/d534b061-5ed9-41d5-8578-a56feb5b4ce9,H 5038,Study Order - Public Health Matters,['bill'],[],191st,Massachusetts,lower
ocd-bill/fbd6364e-8ad1-4e29-abda-245a1b98aec4,SD 3072,OPMO FY2020 MA Life Sciences Center Annual Reports,['bill'],[],191st,Massachusetts,upper
ocd-bill/0b26c0eb-5159-46df-84f0-9a8824529586,HD 5343,An Act to provide relief to pouring establishments during COVID-19,['bill'],[],191st,Massachusetts,lower
ocd-bill/cb6321ec-d6aa-44e6-b44d-d79ff1dd6ffb,H 5048,An Act allowing the town of Wakefield to employ retired police officers as special police officers,['bill'],[],191st,Massachusetts,lower
ocd-bill/e147394b-9ff9-46b9-b526-a3ade66767ec,S 2898,An Act authorizing the investment of town of Lunenburg library trust funds,['bill'],[],191st,Massachusetts,upper
ocd-bill/6435360c-2623-4922-b5d6-57a0778a0d11,H 5040,Study Order - Property Taxes,['bill'],[],191st,Massachusetts,lower
ocd-bill/b48680ad-81c5-4311-bbb5-c7fc77a55acc,HD 5270,An Act relative to polling place security and integrity,['bill'],[],191st,Massachusetts,lower
ocd-bill/4196066b-0fe1-48f3-a841-e3f262f6493c,H 5221,An Act authorizing the town of Athol to establish a special fund for the town of Athol Public Library,['bill'],[],191st,Massachusetts,lower
ocd-bill/cc70d685-e81c-4a05-93ff-d6f42314bfb7,H 5222,An Act relative to the board of selectmen in the town of Becket,['bill'],[],191st,Massachusetts,lower
ocd-bill/7aad9204-010b-4459-a815-9853d2e3e7b9,HD 5482,An Act to improve access to justice during the COVID-19 state of emergency,['bill'],[],191st,Massachusetts,lower
ocd-bill/f2bcd2a1-a717-4085-afd3-a27f28a7f9bc,H 919,An Act relative to fairness in debt collection,['bill'],[],191st,Massachusetts,lower
ocd-bill/36f67808-385c-4ce1-aab9-d9d847ea451a,HD 5076,An Act to expand access to patio dining,['bill'],[],191st,Massachusetts,lower
ocd-bill/2cad814d-2ad2-4ba8-971a-d06d4ccbe091,H 4699,An Act to protect elections,['bill'],[],191st,Massachusetts,lower
ocd-bill/df502d8e-1c54-4e11-bac1-4caeda3e0f49,H 150,"An Act relative to the safety, dignity, and civil rights of persons experiencing homelessness",['bill'],[],191st,Massachusetts,lower
ocd-bill/2ad8be84-1604-4e0c-8e42-1225b0a7826e,S 492,An Act decreasing food waste by standardizing the date labeling of food,['bill'],[],191st,Massachusetts,upper
ocd-bill/ff929916-c90b-4f4d-9cfc-d7efdd315ebe,HD 5078,An Act authorizing the city of Melrose to convert certain liquor licenses for the sale of all alcoholic beverages for off premises consumption,['bill'],[],191st,Massachusetts,lower
ocd-bill/f7ae1190-ab80-4b3e-8b8a-c4b53b917374,S 227,An Act creating a creative economy master plan,['bill'],[],191st,Massachusetts,upper
ocd-bill/de564d14-edfe-4d95-b1af-f463b68f295a,HD 5077,"An Act to establish safe, accessible, and fair elections",['bill'],[],191st,Massachusetts,lower
ocd-bill/180feb3d-1a6d-4928-b7f9-5c95585c3d36,H 1976,An Act requiring health care facilities to develop and implement programs to prevent workplace violence,['bill'],[],191st,Massachusetts,lower
ocd-bill/f02fce22-292d-45c1-8cac-51a2f2cac8ff,S 347,An Act relative to the certification of interpreters in educational settings,['bill'],[],191st,Massachusetts,upper
ocd-bill/c269a9b5-4508-4e51-8f25-785a2aea7fc4,H 4697,An Act providing for cash assistance to certain persons over 65 years of age who stopped working as a result of COVID-19 or stay-at-home advisory (The CARE Act),['bill'],[],191st,Massachusetts,lower
ocd-bill/34d1ea66-0f8c-4383-a94e-323c147000b7,S 613,An Act relative to insurance coverage for PANDAS/PANS,['bill'],[],191st,Massachusetts,upper
ocd-bill/e4ff4706-7dbe-4948-aba3-ae3fa8fb1305,S 1242,An Act relative to newborn infant products,['bill'],[],191st,Massachusetts,upper
ocd-bill/efe0c0fa-6c59-41d1-8b49-520fa4ca04f8,H 1416,An Act requiring health care employers to develop and implement programs to prevent workplace violence,['bill'],[],191st,Massachusetts,lower
ocd-bill/e6151c54-7dc5-415f-baab-37aaf19977ad,S 1345,An Act establishing a commission on quality patient outcomes and nurse staffing,['bill'],[],191st,Massachusetts,upper
ocd-bill/ecd69971-bf34-4505-919e-2e6ef3f8c52c,S 1323,An Act enabling trained school personnel to administer life saving epinephrine treatment,['bill'],[],191st,Massachusetts,upper
ocd-bill/c4762bdf-6052-4a7b-9a66-affe355770ca,S 318,An Act to improve augmentative and alternative communication opportunities for children with disabilities,['bill'],[],191st,Massachusetts,upper
ocd-bill/038c351e-31ce-467c-b3df-3517a51972d3,H 4690,"Text of an amendment, offered by Mr. Galvin of Canton, to the Order relative to temporary emergency House Rules (House, No. 4676).  May 4, 2020.",['bill'],[],191st,Massachusetts,lower
ocd-bill/12a565b9-615d-48f4-bba4-c5f732119273,HD 5049,"An Act authorizing the lease of Commonwealth property in the town of Oak Bluffs to the Martha's Vineyard Shellfish Group, Inc. for the property's continued use for shellfish propagation and other fisheries resources research and management activities",['bill'],[],191st,Massachusetts,lower
ocd-bill/0dc123bf-179d-4e6b-860f-53c7a07de710,H 4695,"An Act authorizing the town of Saugus to employee Kevin Nichols, an employee of the Saugus Police Department, beyond the retirement age",['bill'],[],191st,Massachusetts,lower
ocd-bill/4add875a-3619-4240-9d1e-3b6d84b16af4,H 4698,An Act relative to notification of changing polling locations during a state of emergency,['bill'],[],191st,Massachusetts,lower
ocd-bill/c92c964c-c9f6-403a-a654-39054643a093,S 366,An Act supporting affordable senior housing and services,['bill'],[],191st,Massachusetts,upper
ocd-bill/f0ca20cf-31d2-486c-b5ac-2408137cb813,H 4693,An Act authorizing the town of Maynard to grant additional alcoholic beverages licenses,['bill'],[],191st,Massachusetts,lower
ocd-bill/140fc863-b049-44a3-9957-caca3db608ce,H 4701,An Act establishing a COVID-19 Emergency Fund for Regional Transportation Authorities,['bill'],[],191st,Massachusetts,lower
ocd-bill/b1081776-2b52-4d15-8dcd-022a0fc907ae,HD 5071,An Act relative to manufacturing and factory worker protection from COVID-19,['bill'],[],191st,Massachusetts,lower
ocd-bill/2935466f-eb71-43dc-9530-c1cf286d0f74,H 367,An Act establishing the MassMade Program,['bill'],[],191st,Massachusetts,lower
ocd-bill/6e699be3-b0cb-46d5-b10e-11e07a4f2e4b,S 2695,Amendment S.2695,['bill'],[],191st,Massachusetts,upper
ocd-bill/19945499-919b-4fa3-b41e-285ea41fc2f5,H 3523,An Act to protect children from the use of alcohol and marijuana,['bill'],[],191st,Massachusetts,lower
ocd-bill/26741c37-9539-4b0d-b70f-d1eb38ee236a,HD 2721,An Act relative to firefighter training,['bill'],[],191st,Massachusetts,lower
ocd-bill/43da6fb7-7254-4430-bc00-95b658841baa,S 1603,An Act relative to landlord tenant tax credits,['bill'],[],191st,Massachusetts,upper
ocd-bill/d7fb823a-34ff-4746-912c-fcd5087380db,H 1641,An Act relative to the definition of an independent contractor,['bill'],[],191st,Massachusetts,lower
ocd-bill/504aee8d-85e0-443c-84ec-13789f4bd59a,S 879,An Act relative to the elective share of surviving spouses,['bill'],[],191st,Massachusetts,upper
ocd-bill/a5834641-e3fb-4547-ad70-96073d7dfc17,SD 3074,Berkshire Regional Transit Authority Report,['bill'],[],191st,Massachusetts,upper
ocd-bill/29ce3219-cf9e-4c7b-b05f-3623fba0c648,SD 258,An Act relative to motor vehicle price advertising,['bill'],[],191st,Massachusetts,upper
ocd-bill/abfc0525-319b-443c-9eaf-30a60ec5f443,SD 213,An Act authorizing the State Retirement Board to grant creditable service to Joseph Suppa,['bill'],[],191st,Massachusetts,upper
ocd-bill/0ee578a1-6eb9-48b6-8aff-40f354d064c0,SD 197,An Act relative to protective custody,['bill'],[],191st,Massachusetts,upper
ocd-bill/902fb80a-7ad4-4dba-9ef1-01131ccc11e9,SD 261,An Act relative to enhancing recycling machines at Massachusetts Bay Transportation Authority facilities,['bill'],[],191st,Massachusetts,upper
ocd-bill/4db30bf1-7e0f-4121-ab28-41843ef65d36,SD 243,An Act creating a creative economy master plan,['bill'],[],191st,Massachusetts,upper
ocd-bill/7f93d561-1185-4250-8bb2-92b78bd08456,SD 268,An Act relative to ballot modernization,['bill'],[],191st,Massachusetts,upper
ocd-bill/b1d1be23-6b3f-4f7e-bab3-4dc243dbff75,SD 265,An Act relative to tourism collaboration,['bill'],[],191st,Massachusetts,upper
ocd-bill/8badde85-69df-488d-baef-547225ee48b9,SD 179,An Act relative to the registration and insurance of motorized scooters in the Commonwealth,['bill'],[],191st,Massachusetts,upper
ocd-bill/1d5097c0-4ea7-4a92-9d51-7ddcb2c8919d,H 4196,An Act modernizing tobacco control,['bill'],[],191st,Massachusetts,lower
ocd-bill/2d6e29bb-9bff-4401-9053-5486fb3d5bd4,S 2358,An Act protecting dogs at boarding kennels and daycare facilities,['bill'],[],191st,Massachusetts,upper
ocd-bill/782f909d-27ea-4e95-8860-f1ee63cc44c3,S 1627,An Act relative to neighborhood stabilization and economic development,['bill'],[],191st,Massachusetts,upper
ocd-bill/88263907-705d-443b-b826-19a4a5ed724f,H 4292,An Act requiring instruction in CPR and the use of defibrillators for high school graduation,['bill'],[],191st,Massachusetts,lower
ocd-bill/825ab974-c708-4a5f-86b4-f3b879d1829f,H 3509,"An Act establishing a sick leave bank for Joseph Klimkofski, Jr, an employee of Department of Public Health",['bill'],[],191st,Massachusetts,lower
ocd-bill/4b6ddb70-d59d-4c52-8356-7d71fd526500,H 1205,An Act relative to training tomorrow’s truck drivers,['bill'],[],191st,Massachusetts,lower
ocd-bill/2854759f-c5b5-4f45-bdf4-2be6d9f415e1,H 3990,An Act authorizing the commissioner of Capital Asset Management and Maintenance to grant an easement in the town of Princeton.,['bill'],[],191st,Massachusetts,lower
ocd-bill/da717605-16d2-4858-8f27-acebc69141da,H 913,An Act to increase consumer transparency about insurance provider networks,['bill'],[],191st,Massachusetts,lower
ocd-bill/b5da9949-4341-4d13-b86c-7bdb33ccb13c,H 1080,An Act to add a compulsory death benefit to automobile liability insurance,['bill'],[],191st,Massachusetts,lower
ocd-bill/1ba20edb-486e-4625-9e69-0fc7ccceac1d,H 4200,"An Act establishing a sick leave bank for Racquel Cardoza, an employee of the Department of Transitional Assistance",['bill'],[],191st,Massachusetts,lower
ocd-bill/f06bf27d-c8ef-4e35-8b25-c633b13241fd,H 3455,An Act protecting the safety of victims of violent crimes,['bill'],[],191st,Massachusetts,lower
ocd-bill/d380db74-5291-48d8-9947-7e9b40a9cf41,S 768,An Act related to educational courses in wine tasting at a qualified institution of higher education,['bill'],[],191st,Massachusetts,upper
ocd-bill/e6745bbe-9c54-49da-8924-89104cb606c5,H 870,An Act relative to buffer zones on land under the agricultural restriction program,['bill'],[],191st,Massachusetts,lower
ocd-bill/4cb5a22b-5a4d-4609-8fad-8aec80c0b033,S 1147,An Act relative to a behavioral health workforce commission,['bill'],[],191st,Massachusetts,upper
ocd-bill/d6051b40-92cf-4bd2-a8d5-3ad719d19eb6,H 3005,An Act relative to special regulations for vehicle specific checkpoints,['bill'],[],191st,Massachusetts,lower
ocd-bill/6c59be8a-c1dd-4ec0-950a-78ff4f6e7988,H 2954,An Act relative to providing improved access to taxicabs for persons with disabilities,['bill'],[],191st,Massachusetts,lower
ocd-bill/d2d08f31-492e-45d3-b2e2-9eab907bff4d,S 2388,Resolve providing for an investigation and study by a special commission relative to mattress recycling,['bill'],[],191st,Massachusetts,upper
ocd-bill/e9931d60-8aa8-49a3-b8c4-b7ec94a7eaf0,H 4387,An Act authorizing the town of Littleton to use certain land for construction of a water treatment facility without Article 97 restrictions on such use,['bill'],[],191st,Massachusetts,lower
ocd-bill/296d4d3d-c629-4764-aac4-4c8c635cd131,H 4113,An Act relative to increasing operational safety for keyless ignition technology in motor vehicles,['bill'],[],191st,Massachusetts,lower
ocd-bill/0ca0ec21-da93-4004-955a-f6873e86a41e,S 2802,Order relative to authorizing the joint committee on Education to make an investigation and study of a certain current Senate document relative to summer courses at virtual schools,['bill'],[],191st,Massachusetts,upper
ocd-bill/07f8c7a0-272d-45fc-9e91-47739a908c98,S 469,An Act relative to agricultural disaster relief,['bill'],[],191st,Massachusetts,upper
ocd-bill/c7f75d08-5497-4675-acf3-f8616915d01f,H 4402,An Act allowing the town of Sharon to grant licenses for the sale of all alcoholic beverages not to be drunk on the premises,['bill'],[],191st,Massachusetts,lower
ocd-bill/b28aeab8-e16c-49b9-b541-8d8779e12b9a,S 2383,An Act to exempt certain local housing authority executive directors from anti-spiking provisions,['bill'],[],191st,Massachusetts,upper
ocd-bill/820dd5e9-df57-4400-b912-f32b41ea8787,H 4125,An Act relative to workplace safety,['bill'],[],191st,Massachusetts,lower
ocd-bill/d5c350ee-30c2-4898-b241-05e415df1ff3,H 4809,An Act authorizing the town of Groton to grant additional alcoholic beverages licenses,['bill'],[],191st,Massachusetts,lower
ocd-bill/1fd355ca-e0f9-469a-a05e-c85fcfb79c5a,S 60,An Act relative to cueing and supervision in the PCA program,['bill'],[],191st,Massachusetts,upper
ocd-bill/751695d9-d3ad-40cd-a641-f06a652906f6,S 2132,An Act designating a certain bridge in the city of Taunton the PFC Aaron Cordoba-Martinez Bridge,['bill'],[],191st,Massachusetts,upper
ocd-bill/86b676e9-196d-4a17-849b-29e4736d495f,H 4559,An Act to regulate sports wagering,['bill'],[],191st,Massachusetts,lower
ocd-bill/8703a852-adbb-4bc0-a8fb-aa8db6ee94f2,S 2787,"An Act establishing a sick leave bank for Charlotte Charest, an employee of the Middlesex Probate and Family Court",['bill'],[],191st,Massachusetts,upper
ocd-bill/512a7b15-3b48-44b8-8dad-7d0eb85ac006,H 2827,An Act relative to transparency in private utility construction contracts,['bill'],[],191st,Massachusetts,lower
ocd-bill/7b5616b9-3f69-4707-8852-702374a2349a,S 2564,An Act to support MassMakers,['bill'],[],191st,Massachusetts,upper
ocd-bill/22a593b7-f9bc-4447-b93b-4d04dfd4833f,H 2648,An Act relative to local control of boat excise revenue,['bill'],[],191st,Massachusetts,lower
ocd-bill/78fb9af8-a7ce-4dc9-8e51-f13a8a7dbb74,S 2803,Order relative to authorizing the joint committee on the Judiciary to make an investigation and study of a certain current Senate document relative to ethics in organ transplants,['bill'],[],191st,Massachusetts,upper
ocd-bill/c8fe0fa6-f7bb-4c0e-9814-8b8afcaae8b1,S 1866,An Act proclaiming May as Aviation Awareness Month,['bill'],[],191st,Massachusetts,upper
ocd-bill/083b5ac1-8754-4eab-b2bb-dbaadd855e3a,S 293,An Act providing for the annual election of members of the Spencer East Brookfield Regional School Committee,['bill'],[],191st,Massachusetts,upper
ocd-bill/7523944f-e46e-42ce-a2cf-4c469511bbf2,S 1828,An Act relative to government efficiency,['bill'],[],191st,Massachusetts,upper
ocd-bill/b2606983-fefe-45bc-811b-1c036c3eb284,H 4802,An Act  making appropriations for the fiscal year 2020 to authorize certain COVID-19 spending in anticipation of federal reimbursement,['bill'],[],191st,Massachusetts,lower
ocd-bill/e9f658ad-f7df-4235-bc11-ee45e0770de8,H 1059,An Act relative to commonwealth automobile reinsurers,['bill'],[],191st,Massachusetts,lower
ocd-bill/a3e1d167-880c-47ea-89c4-fa05a1d56d9a,S 2613,An Act relative to emergency insulin access,['bill'],[],191st,Massachusetts,upper
ocd-bill/67169326-3dd3-4c16-a4e0-603edf134379,H 2749,An Act relative to the conveyance of a certain parcel of land in the city of Lowell,['bill'],[],191st,Massachusetts,lower
ocd-bill/905e766a-e83e-4985-bf11-c2d20635336d,S 1049,An Act relative to the defense against abusive waivers,['bill'],[],191st,Massachusetts,upper
ocd-bill/7b75a90a-9fa4-4682-8ae6-cbba9043209c,S 2355,An Act regulating certain insurance benefits for elected officials of the town of Blackstone,['bill'],[],191st,Massachusetts,upper
ocd-bill/8598d67e-242f-453b-8073-7c69db6a2970,H 4758,An Act authorizing the Nauset regional school district to enter into renewable energy agreements,['bill'],[],191st,Massachusetts,lower
