id,bill_id,abstract,note
0627713f-efad-40db-b558-52ecd4205caa,ocd-bill/de091d1c-d994-4b59-873f-ac9669900f59,"By Messrs. Haggerty of Woburn and Day of Stoneham, a petition (accompanied by bill, House, No. 3035) of Richard M. Haggerty, Michael S. Day and others relative to exempting veterans from the standard registration fee for veterans license plates.  Transportation.",summary
b728ec57-2da6-4202-9140-eac091b4c1af,ocd-bill/860fefc4-fbb6-42c3-9ec8-5934be07cb7d,"By Representatives Farley-Bouvier of Pittsfield and Stanley of Waltham, a petition (accompanied by bill, House, No. 3010) of Tricia Farley-Bouvier, Thomas M. Stanley and others for the establishment of a vehicle mileage user fee task force (including members of the General Court) to guide the development and evaluation of a pilot program to assess the potential for mileage-based revenue collection and other related matters.  Transportation.",summary
ebb7995c-5d0f-467a-a90f-0ab5af602e9d,ocd-bill/a8eb8a4f-423f-4e3e-92a5-2cfe173f313e,"By Messrs. Velis of Westfield and Vega of Holyoke, a petition (accompanied by bill, House, No. 3169) of John C. Velis, Aaron Vega and others relative to Purple Heart registration plates issued by the Registry of Motor Vehicles.  Transportation.",summary
e376c0f9-af00-42bb-9a47-de8e3cb4a402,ocd-bill/d844d47f-6e3f-4976-ba22-72976b0a716f,Report of the Massachusetts Capital Resource Company (under the provisions of Section 20 of Chapter 816 of the Acts of 1977) submitting its forty-second annual report,summary
5d268b77-ac6f-46b4-9078-208826bd7407,ocd-bill/f8e70b6a-46ca-4a6d-b637-19873d60f552,"By Messrs. Hecht of Watertown and Garballey of Arlington, a petition (accompanied by bill, House, No. 3038) of Jonathan Hecht, Sean Garballey and others relative to transportation management of certain developments.  Transportation.",summary
fa6093d0-0b36-4ab6-82d9-4668605c87f7,ocd-bill/177726f8-2694-45eb-9c7e-c0ab003a4a0f,"By Mr. McMurtry of Dedham, a petition (accompanied by bill, House, No. 3087) of Paul McMurtry for legislation to require gas stations to provide air compressors for free public use and establishing a hotline at the Department of Labor and Workforce Development for consumers to report non-compliance.  Transportation.",summary
5eec5e62-9718-48df-a9a5-951b7ed8db59,ocd-bill/19d9af0c-deb1-4a93-aa18-816a145a1fba,"By Mrs. Ciccolo of Lexington, a petition (accompanied by bill, House, No. 2983) of Michelle L. Ciccolo and others for legislation to establish transit improvement districts.  Transportation.",summary
581c9dc9-4a7b-43c7-a634-dba12ce42c1c,ocd-bill/ec9139bb-17f1-4585-ab6e-34f57b2968d9,"By Mr. González of Springfield, a petition (accompanied by bill, House, No. 3033) of Carlos González and others relative to driver education and training reform.  Transportation.",summary
c603e35c-e785-4777-9861-7e803f54f629,ocd-bill/4c5c4364-0f69-4e82-a764-cf965f1cba18,"By Ms. Hogan of Stow, a petition (accompanied by bill, House, No. 3044) of Kate Hogan and others relative to the definition of veteran regarding eligibility for distinctive registration plates.  Transportation.",summary
1a063afd-1ab8-44d5-9a55-b026fa9c4048,ocd-bill/7e76ef30-d77b-48fe-8613-eb385decb037,"By Representative Ehrlich of Marblehead and Senator Lesser, a joint petition (accompanied by bill, House, No. 3008) of Lori A. Ehrlich, Eric P. Lesser and others for legislation to authorize the Secretary of Transportation and the Secretary of Energy and Environmental Affairs to establish the modern and sustainable solutions for transportation trust fund.  Transportation.",summary
0f25de51-feb2-4516-9adc-079471dd1ff6,ocd-bill/89730ed3-9fba-4b13-a38a-1dd50783b2a8,"By Mr. Tarr, a petition (accompanied by proposal) (subject to Joint Rule 12) of Bruce E. Tarr for a legislative amendment to the Constitution to require a supermajority vote for the utilization of rainy day funds.  Revenue.",summary
e9f8552f-b08a-46cb-8ea7-bbcd63b20c51,ocd-bill/95ffbeee-a1ce-4c68-9768-4d0b7a07913e,"House, No. 4506, as changed by the committee on Bills in the Third Reading and as amended and passed to be engrossed by the House.  March 5, 2020.",summary
ca201f4d-f6ee-4b6c-8f19-f6cfe5b3a233,ocd-bill/33b239f1-2169-40d4-8f0d-404a43e4f7a9,"By Representative Walsh of Peabody and Senator Tarr, a joint petition (accompanied by bill, House, No. 3180) of Thomas P. Walsh, Bruce E. Tarr and others relative to establishing the Blue Star Family license plate in honor of police officers killed in the line of duty.  Transportation.",summary
3030abc2-6356-4873-bfb5-9947f22d02cd,ocd-bill/90f071e7-c62a-442b-8ab0-ad9f18ab2b3e,"By Mr. Mark of Peru, a petition (accompanied by bill, House, No. 3080) of Paul W. Mark and others relative to the use of certain trailers by farmers.  Transportation.",summary
86dbc433-864a-478c-9ea0-57476ead8cd3,ocd-bill/2de33b16-6c1e-4a27-9a26-deb05b0f685e,"By Mr. Lewis of Framingham, a petition (accompanied by bill, House, No. 3067) of Jack Patrick Lewis relative to designating a certain bridge in the city of Framingham as the Deanna K. Richards memorial bridge.  Transportation.",summary
4b83b3f3-d121-414c-bf68-51603fe1ac99,ocd-bill/74724eff-7895-4cfd-88a1-79933ab3d90b,"By Mr. Kelcourse of Amesbury, a petition (accompanied by bill, House, No. 3065) of James M. Kelcourse relative to financing improvements to municipal roads and bridges.  Transportation.",summary
198ae850-b087-4838-9a6b-7ca39c43db06,ocd-bill/143ceead-da0a-4523-97df-109c371277e6,"By Messrs. Rogers of Cambridge and Hecht of Watertown, a petition (accompanied by bill, House, No. 3118) of David M. Rogers, Jonathan Hecht and others for legislation to reduce traffic fatalities by reducing crashes and incidents involving a motor vehicle and certain vulnerable users.  Transportation.",summary
a4024509-b86e-4b16-aa3c-a000cb7e3dc3,ocd-bill/c31ba61e-301b-409d-8e4b-01e80b25cdf9,"By Representatives Peake of Provincetown and Straus of Mattapoisett, a petition (accompanied by bill, House, No. 3107) of Sarah K. Peake, William M. Straus and others establishing a federal transit funding maximization fund.  Transportation.",summary
8c77ac6a-9e6c-466f-8f64-dd6a2eb1bae2,ocd-bill/d4e5827d-effd-40d8-89b3-cb6ae3a0f190,"By Representatives Farley-Bouvier of Pittsfield and Barber of Somerville, a petition (accompanied by bill, House, No. 3012) of Tricia Farley-Bouvier, Christine P. Barber and others relative to the issuance of driver's licenses to certain persons unable to provide proof of lawful presence.  Transportation.",summary
985cebe0-0a57-414c-97f7-ed9c04b41e9a,ocd-bill/016c844c-42b7-4dbb-8260-3c9638697f98,"By Miss Gregoire of Marlborough, a petition (accompanied by bill, House, No. 3318) of Danielle W. Gregoire relative to interest required to be paid by municipalities in certain court actions.  The Judiciary.",summary
36118775-abe8-4a09-90bd-e7d07ccaa891,ocd-bill/e066c7c8-883f-42fb-935a-7e970758a64d,"By Mr. Dooley of Norfolk, a petition (accompanied by bill, House, No. 1613) of Shawn Dooley and others relative to allowing legislative employees to unionize.  Labor and Workforce Development.",summary
a1b8e873-aa5f-4b4f-826a-4be70d22b32c,ocd-bill/6e1de01c-abc2-47ef-9212-b933aec25dc3,"By Ms. Decker of Cambridge, a petition (accompanied by bill, House, No. 1380) of Marjorie C. Decker and Michelle M. DuBois relative to the tracking of certain electronic devices using toll collection technology and the inadmissibility of such data in criminal or civil proceeding.  The Judiciary.",summary
76b22d27-dac0-4c31-9d7e-a513d26a7b2f,ocd-bill/f9187c0e-14a2-4491-b615-09041f3bfc7d,"By Mr. Cusack of Braintree, a petition (accompanied by bill, House, No. 2213) of Mark J. Cusack and others relative to post-retirement earnings of public retirees.  Public Service.",summary
7655637f-0e73-4afd-9bad-3ea24969e606,ocd-bill/e1947868-79d7-4bce-a97e-074d3f4423a3,"By Mr. Lewis of Framingham, a petition (accompanied by bill, House, No. 1953) of Jack Patrick Lewis and others relative to HIV routine screening and care.  Public Health.",summary
0d081646-e4aa-482d-bccf-26b37750e803,ocd-bill/e691941d-764a-420d-a4c7-c188cdf83dcc,"By Mr. Linsky of Natick, a petition (accompanied by bill, House, No. 2739) of David Paul Linsky and others for legislation to designate the song “Roadrunner” as the official rock song of the Commonwealth.  State Administration and Regulatory Oversight.",summary
bdc44d2b-3e3c-4a81-8238-c48cb8f7db1c,ocd-bill/8195df7b-d966-4861-a42f-bbb24bba3b40,"By Mr. Gordon of Bedford, a petition (accompanied by bill, House, No. 3309) of Kenneth I. Gordon and others relative to civil rights actions of persons under the age of eighteen when the offense was committed.  The Judiciary.",summary
30f9aa09-876b-4a53-90d3-19d2e5327bd1,ocd-bill/52173962-fcd9-43a3-9ead-fae6c7d7c401,"By Mr. Day of Stoneham, a petition (accompanied by bill, House, No. 3281) of Michael S. Day relative to arrests without a warrant of persons on probation and temporary custody.  The Judiciary.",summary
841c9be8-6a59-441e-bd76-90e798176fa9,ocd-bill/cf4ef5be-e281-47f2-a821-c592a9c1519b,"By Mr. Honan of Boston, a petition (accompanied by bill, House, No. 1801) of Kevin G. Honan relative to subdivision dead end ways.  Municipalities and Regional Government.",summary
50cad792-7c77-4af7-851a-87c73c8491da,ocd-bill/e55b3774-dd49-4c35-884a-e95f95d6a8ca,"By Mr. Garballey of Arlington, a petition (accompanied by bill, House, No. 2472) of Sean Garballey, Peter Capano and Brendan P. Crighton for legislation to establish under the Department of Revenue a water infrastructure trust fund to address water infrastructure needs and authorize cities and towns to collect additional fees for water or sewer services connections.  Revenue.",summary
7f1b7856-de1a-4ec7-9f32-237659fbefed,ocd-bill/eb706ef8-99f7-4499-a71e-8b0966402f09,"By Ms. Dykema of Holliston, a petition (accompanied by bill, House, No. 3006) of Carolyn C. Dykema and Timothy R. Whelan relative to the licensing requirements for school bus drivers.  Transportation.",summary
fa318166-8847-45d8-8377-081af28d9dcc,ocd-bill/21c38252-a15c-4c71-aa07-3ab3661baad2,"By Mr. Collins, a petition (accompanied by bill, Senate, No.             ) (subject to Joint Rule 12) of Nick Collins for legislation to invest in the Commonwealth’s schools.  Education.",summary
69b51e3f-ce25-494c-a369-ded32d420467,ocd-bill/798b97c7-998c-4e35-b9dd-cdc49008cfda,"By Mr. Smola of Warren, a petition (accompanied by bill, House, No. 574) of Todd M. Smola and Mathew J. Muratore relative to the education standards set by the Board of Elementary and Secondary Education.  Education.",summary
7067c751-4715-4b7a-9d20-9eb936251e39,ocd-bill/a29cdb3c-6ab8-4629-8035-8f2d94949f9e,"By Mr. Stanley of Waltham, a petition (accompanied by bill, House, No. 2009) of Thomas M. Stanley and others relative to the labeling information for commercially caught fish.  Public Health.",summary
b1b04c8a-7e1b-4dcc-b59d-ee7728d3f13d,ocd-bill/375d897d-6eec-4dd2-af89-2176be2d2c3b,"By Mr. Straus of Mattapoisett, a petition (accompanied by bill, House, No. 1117) of William M. Straus relative to drug prices paid by certain insurance carriers.  Financial Services.",summary
e80e6fdc-4aff-40f3-b9ea-ed58692cf8c2,ocd-bill/f0e7f342-a8a0-4b45-b2ed-52efdb003eeb,"A petition (accompanied by order) of Mark A. Thomas for legislation relative to requiring the Opinion of the Attorney General on questions of law, regarding the Marijuana (Cannabis) Laws, according to M.G.L. c. 12 § 9.",summary
b29980c2-ef8a-4965-8692-18c1e9f89ea8,ocd-bill/62de0dfe-4cf7-4dfa-a426-62d8eb8f5d64,"By Mr. Fernandes of Falmouth, a petition (accompanied by bill, House, No. 2854) of Dylan A. Fernandes and others relative to the delivery of electricity by generation companies or suppliers through service lines or distribution systems to residential ratepayers who use private lines.  Telecommunications, Utilities and Energy.",summary
cecd1ff1-e0a8-4c3d-8e98-65762ca8ef16,ocd-bill/21c39395-3afb-4e1e-acc7-3bdf19164ff6,"By Mr. Smola of Warren, a petition (accompanied by bill, House, No. 2924) of Todd M. Smola relative to accountability of public funds used for wind turbines.  Telecommunications, Utilities and Energy.",summary
6112b824-4009-4d36-981d-35f15a5306f8,ocd-bill/b08e0322-1847-4cf4-9ca5-4ab3bfb42ce2,"By Mr. Mark of Peru, a petition (accompanied by bill, House, No. 1966) of Paul W. Mark relative to local oversight of non-municipal public water supply systems.  Public Health.",summary
70846da2-c1c5-4d31-9610-d5ff00ba653b,ocd-bill/53582c9b-558a-4275-ac8c-e0fe77f54d68,"By Mrs. Campbell of Methuen (by request), a petition (accompanied by resolve, House, No. 2432) of Cynthia Theriault for an investigation by a special commission (including members of the General Court) relative to the estate tax.  Revenue.",summary
39595e7e-c827-4a99-a2b4-da0a5fbd7796,ocd-bill/d4d315e0-6018-4d74-bf92-e98bfa351644,"By Mr. Garballey of Arlington, a petition (accompanied by bill, House, No. 460) of Sean Garballey relative to the certification of librarians.  Education.",summary
29d54893-3d10-4b3b-a536-67920d4ddaa8,ocd-bill/7dbd2e59-5dee-424c-b55f-c2e83f0f3c71,Report of the Personal Care Attendant Quality Home Care Workforce Council (pursuant to Section 75(a) of Chapter 118E of the General Laws) submitting its 2017-2018 bi-annual performance review report,summary
48d44140-9b89-44cf-b80b-ea25af4ff182,ocd-bill/43db3c9d-aacf-49d2-918d-b609a00b1d7d,"By Representative Blais of Sunderland and Senator Comerford, a joint petition (accompanied by resolve, House, No. 72) of Natalie M. Blais and Joanne M. Comerford for an investigation by a task force (including members of the General Court) to address the statewide impacts of the 2018-2019 federal government shutdown.",summary
e789ecc8-709a-4881-a07c-236b9b3e0c1f,ocd-bill/814b15da-77ec-497a-8df9-6278aa697168,"Report of the Department of Public Health (pursuant to line item 4513-1020 of Chapter 47 of the Acts of 2017) submitting its report titled ""Early Intervention Program Service Units and Expenditures Report for Q4 of FY18""",summary
c18ddfcd-74f8-4eef-bd2d-ba560980921b,ocd-bill/b02b17c5-beb4-489f-ae9c-d05923c940be,"By Mr. DeCoste of Norwell, a petition (accompanied by bill, House, No. 2225) of David F. DeCoste and Angelo L. D'Emilia relative to buyback for certain retirement system creditable service.  Public Service.",summary
ab6f5f46-cf71-465f-b598-a4636e3261cc,ocd-bill/a11d22ec-47eb-44bf-ad4f-b9d27f6906cb,Report of the Department of Public Health (pursuant to line item 4513-1020 of Chapter 154 of the Acts of 2018) submitting its Early Intervention program report with updates from the first quarter of FY19,summary
a498c8dc-6a9b-4ecb-9a4d-232e772b0a13,ocd-bill/b48a3c7a-9cec-46af-af5a-4730ce56afcd,"By Mr. Whelan of Brewster, a petition (accompanied by bill, House, No. 2383) of Timothy R. Whelan and Julian Cyr for legislation to authorize James S. Armentrout to purchase creditable service from the Barnstable County Retirement Board.  Public Service.",summary
bf0eb4e4-b81d-4318-97ee-16b6cb5de341,ocd-bill/28f4e695-4d1c-46eb-8e1d-854a79fb4d1a,"By Mr. Hunt of Boston, a petition (accompanied by bill, House, No. 381) of Daniel J. Hunt that the Executive Office of Housing and Economic Development and the Department of Revenue be directed to issue a report relative to the ways agencies of the Commonwealth can expand the availability of business district parking within urban areas.  Economic Development and Emerging Technologies.",summary
f7342903-ae56-4f7a-b355-615d172abc79,ocd-bill/4ada33f8-ce97-40da-9fbf-536487adb6ec,Report of the Massachusetts Life Sciences Center (pursuant to Section 15 of Chapter 23I of the General Laws) submitting its fiscal year 2018 Annual Report.,summary
5b8ab6c4-8919-485c-87f1-81766071cca6,ocd-bill/e6ba10d2-cd9e-4c61-95a3-5e7781a8495e,"A petition (accompanied by order) of Mark A. Thomas for legislation relative to requiring the Opinions of the Justices on important questions of law, regarding the Marijuana (Cannabis) Laws, according to the 85th Constitutional Amendment.",summary
cf653bd6-d0a2-469d-b1bb-d422484c3295,ocd-bill/0dfbbb6f-60a1-4531-89aa-7a2af298f8f7,A petition (accompanied by bill) (subject to Joint Rule 12) of William Robinson for legislation to interrupt the school to prison pipeline.,summary
05857162-cf2f-4162-83c6-cd3ebd696572,ocd-bill/55108276-e1e5-4eef-add3-39805565c1d0,A petition (accompanied by bill) of Mark A. Thomas for legislation relative to the repeal of the legalization of Marijuana (Cannabis) Laws in the Commonwealth of Massachusetts.,summary
9fe1571e-5299-4205-bf9a-17fcb1376013,ocd-bill/03e8f2b3-b27b-458d-8b5b-f4ef25db3401,"By Mr. Capano of Lynn, a petition (accompanied by bill, House, No. 2179) of Peter Capano and others relative to the Group Insurance Commission.  Public Service.",summary
558c7cb8-7b76-404a-9b35-f1cf4f14d98f,ocd-bill/b1082df7-82cd-4686-b780-b6553c5cd1f7,"By Mr. Moran of Lawrence, a petition (accompanied by bill, House, No. 1235) of Frank A. Moran and Bud L. Williams relative to the transfer of college credits by certain military personnel and veterans to certain institutions of higher education.  Higher Education.",summary
3297189e-182d-4bc4-a214-8b0ded300eb5,ocd-bill/7504f50e-f6ea-4d73-a3c7-859b93bd9711,"By Mr. Garballey of Arlington, a petition (accompanied by bill, House, No. 656) of Sean Garballey and others for legislation to establish permanent voter registration for registered voters who move within the Commonwealth.  Election Laws.",summary
b42854ab-a3ac-4d81-8ce4-74e42b18f6e3,ocd-bill/65800003-2c70-4822-aa50-c94a81417d5f,"By Ms. Ferrante of Gloucester, a petition (accompanied by bill, House, No. 780) of Ann-Margaret Ferrante for legislation to direct the Department of Agriculture to establish a commercial fishing permit bank.  Environment, Natural Resources and Agriculture.",summary
806ef731-c207-4c39-a94a-64decca96123,ocd-bill/034336a0-bf6b-4848-bbd5-04f0193e1675,"By Ms. Decker of Cambridge, a petition (accompanied by bill, House, No. 3500) of Marjorie C. Decker and others relative to certain flame retardants.  Public Health.",summary
238f84e6-e45a-4fde-b4bb-47d7b63f984c,ocd-bill/5cf67493-57de-4b25-af55-b596d6e0afdb,"By Mr. Ayers of Quincy, a petition (accompanied by bill, House, No. 1842) of Bruce J. Ayers and Joseph M. Kelly relative to directing the Department of Public Health to study the feasibility of reevaluating the process of testing for concussions and similar traumatic brain injuries.  Public Health.",summary
e763911b-7e2d-40c9-bdb4-f3ae5387017d,ocd-bill/3a4d2e55-693a-4ca6-bdb7-68d36900b7bd,"By Mr. Murphy of Weymouth, a petition (accompanied by bill, House, No. 2905) of James M. Murphy and Bruce J. Ayers relative to participation in utility company regulatory proceedings.  Telecommunications, Utilities and Energy.",summary
27fc1e37-ec45-4b8f-9f3f-b443ceea15bf,ocd-bill/75712f45-c515-4bd8-82cf-bccba930d8b9,"By Ms. Gouveia of Acton, a petition (accompanied by bill, House, No. 1718) of Tami L. Gouveia and others relative to the establishment of and payments into an opioid stewardship fund.  Mental Health, Substance Use and Recovery.",summary
3bf0cbf6-8283-4f7c-a3de-15619a5e2541,ocd-bill/412dc3c6-b6d1-4171-9daf-b1fd6ce77662,"By Ms. Barber of Somerville, a petition (accompanied by bill, House, No. 1344) of Christine P. Barber and others relative to preventing discrimination against affordable housing.  The Judiciary.",summary
bd712530-3718-4060-b024-6410d7dceb4a,ocd-bill/a2dbbd7d-3099-49fa-a8a0-a9995f28569f,"By Mr. Garballey of Arlington, a petition (accompanied by bill, House, No. 1215) of Sean Garballey and others relative to providing for appropriations to establish a program of capital improvements to public institutions of higher education to ensure the well being and safety of students, faculty, staff and college communities.  Higher Education.",summary
53b1bf03-80c7-481b-a055-cebbd0abd8a0,ocd-bill/b3f0533e-53eb-4661-87cd-cbdcda1eb8e6,"By Mr. Frost of Auburn, a petition (accompanied by bill, House, No. 1882) of Paul K. Frost for legislation to prohibit local boards of health from banning the sale of consumer products sold legally in the Commonwealth.  Public Health.",summary
afff6014-6147-4108-aa55-f0ae080c8680,ocd-bill/543febc3-2060-4618-8436-59d33e22f8c3,"By Ms. Meschino of Hull, a petition (accompanied by bill, House, No. 148) of Joan Meschino and others for legislation to require the Department of Children and Families to provide notice to counsel of changes in a child’s or a young adult’s placement and other events.  Children, Families and Persons with Disabilities.",summary
1890c36d-f716-4472-bf28-81572dc9132d,ocd-bill/947b5a71-43ce-4744-8b96-4c702aedde0c,"By Mr. Coppinger of Boston, a petition (accompanied by bill, House, No. 2826) of Edward F. Coppinger and others relative to transparency in private utility construction contracts.  Telecommunications, Utilities and Energy.",summary
b1363367-4f97-4d20-8d95-22ac090ecec0,ocd-bill/31684cfa-09be-4a80-b46e-fea626a58555,"By Mr. Rogers of Cambridge, a petition (accompanied by bill, House, No. 857) of David M. Rogers and others relative to restricting distribution of single-use plastic straws.  Environment, Natural Resources and Agriculture.",summary
07e73a0f-7320-4e38-b24b-07f9c74e7a44,ocd-bill/d45cf686-9a9f-4e72-acc5-b25c5cd352a9,"By Mr. Wagner of Chicopee, a petition (accompanied by bill, House, No. 3178) of Joseph F. Wagner relative to truck inspections and establishing a program to train municipal police officers in conducting commercial carrier inspections.  Transportation.",summary
fd279957-d410-4213-9b63-09ecbc388626,ocd-bill/c1bfef74-143f-41d3-a9f7-5787ec721cb5,"By Mr. Garballey of Arlington, a petition (accompanied by bill, House, No. 2260) of Sean Garballey and Alan Silvia that the Retirement Board submit a report on the use of partial payments to reduce the amount of time between a person’s retirement and date of first payment.  Public Service.",summary
87112488-6e7e-41a7-9057-472814405584,ocd-bill/808a02a8-c8ce-4d94-9242-20e6447eb78f,"By Mr. Moran of Lawrence, a petition (accompanied by bill, House, No. 1184) of Frank A. Moran and others for legislation to further rate equity, access to, and affordability through equitable commercial health plan rates of reimbursement to community hospitals.  Health Care Financing.",summary
d72a5e25-fa42-40e5-bf46-cbbc57158eab,ocd-bill/9c6501bb-82c2-45c8-9efd-b97caa86d705,"By Mr. Galvin of Canton (by request), a petition (accompanied by bill, House, No. 978) of Philip Tortorella relative to requiring liability insurance for landscapers.  Financial Services.",summary
0fd4e787-39fa-45e2-8f25-e950b0bff6d9,ocd-bill/a7bb5c35-9ef8-48bd-ac89-251b4915f34c,"By Ms. Peisch of Wellesley, a petition (accompanied by bill, House, No. 3109) of Alice Hanlon Peisch relative to bicycle fines.  Transportation.",summary
81bc7fef-8b2e-430b-a2a6-a5a1441f1311,ocd-bill/b1486566-278d-4af8-980f-b193eb090176,"By Mr. Whelan of Brewster, a petition (accompanied by bill, House, No. 359) of Timothy R. Whelan and others relative to increasing the penalties to motor vehicle dealers for certain sales of used police vehicles.  Consumer Protection and Professional Licensure.",summary
4b99775e-6cb2-4869-8389-73e3353ed0fa,ocd-bill/f955c3c3-538d-4009-a0b0-c5385118152d,"By Mr. Hunt of Boston, a petition (accompanied by bill, House, No. 2507) of Daniel J. Hunt and Daniel R. Cullinane relative to providing incentives for businesses to remove billboards, signs, and other advertising devices.  Revenue.",summary
8b1cd142-76e5-42f4-af8f-ba83f8bf8b26,ocd-bill/7ad62cda-575a-421d-b8d8-9498ffdff9cc,"By Mr. Mark of Peru, a petition (accompanied by bill, House, No. 2556) of Paul W. Mark relative to the minimum threshold for reporting income.  Revenue.",summary
f20b9576-ba8c-41cf-9990-3337c74502a5,ocd-bill/204c5f17-81b7-4090-a0cf-9e7e8ff562a0,"By Mr. Livingstone of Boston, a petition (accompanied by bill, House, No. 1656) of Jay D. Livingstone and Paul Brodeur relative to requiring human service employers to develop and implement programs that prevent workplace violence.  Labor and Workforce Development.",summary
fe25c1bd-ca22-4f05-b7b5-c14949bafe1c,ocd-bill/227adca8-c01e-437c-b81c-31f047bf056c,"By Mr. Muradian of Grafton, a petition (accompanied by bill, House, No. 2575) of David K. Muradian, Jr. and others for legislation to provide an income tax deduction for purchases of gun safes.  Revenue.",summary
44e53656-9518-497b-ad81-39a575f157bd,ocd-bill/2b370814-4233-40c1-8dfe-2896abc5cd29,"By Mr. Rogers of Cambridge, a petition (accompanied by bill, House, No. 1540) of David M. Rogers and Paul Brodeur relative to requiring audiovisual recordings of certain police interrogations.  The Judiciary.",summary
cdb0830c-05dd-47d0-b527-046869a1a320,ocd-bill/93c35353-6bbb-4d7b-9428-a75c068abf46,"By Ms. Provost of Somerville, a petition (accompanied by bill, House, No. 852) of Denise Provost and others that the Department of Environmental Protection and the Department of Public Health be directed to develop health risk assessment guidelines of proposed school construction sites.  Environment, Natural Resources and Agriculture.",summary
2627eab7-14e6-42b2-97cf-57fb9b37fa05,ocd-bill/335d002a-ce15-4592-bd1e-1764bc43ba63,"By Mr. Mirra of West Newbury, a petition (accompanied by bill, House, No. 1308) of Lenny Mirra and others relative to the penalty for withholding low income housing development excess profits.  Housing.",summary
3317f9fb-2e42-42a3-8aae-5d748139f315,ocd-bill/b18a853d-86de-456d-8373-75f78f72e501,"By Mr. Roy of Franklin, a petition (accompanied by bill, House, No. 2617) of Jeffrey N. Roy and others relative to providing a tax credit for manufacturing employees training.  Revenue.",summary
a195d97b-61bc-4346-bc91-3d734457c0d3,ocd-bill/95e11d1d-b8c6-40fe-a782-b114609a2b32,"By Mr. Ashe of Longmeadow, a petition (accompanied by bill, House, No. 192) of Brian M. Ashe and others for legislation to further regulate the practice of sheet metal work.  Consumer Protection and Professional Licensure.",summary
498c673d-d860-4a1a-8f2a-f2a46914117f,ocd-bill/becd5380-d25a-4f4c-af8b-33191a5e657d,"By Ms. Meschino of Hull, a petition (accompanied by bill, House, No. 2899) of Joan Meschino and others relative to conservation and natural gas infrastructure.  Telecommunications, Utilities and Energy.",summary
b531100b-92b5-47e2-a75a-7e3fc8e09500,ocd-bill/b38f8351-65a5-4aec-8002-824d70a10464,"By Mr. Whelan of Brewster, a petition (accompanied by bill, House, No. 3246) of Timothy R. Whelan and others extending veterans status for the certain former members of the National Guard and reserves.  Veterans and Federal Affairs.",summary
93f27951-2596-41ed-8a18-93756074127c,ocd-bill/a1878a0b-d7ad-42e6-a45c-15a752265891,"By Mr. Wong of Saugus, a petition (accompanied by bill, House, No. 3190) of Donald H. Wong and others for an investigation by a commission (including members of the General Court) relative to extending the Blue Line to the city of Lynn.  Transportation.",summary
537002dc-475e-4872-bf2b-ef2d7d009136,ocd-bill/c80ca714-d158-442b-b237-76d349e62d5a,"By Ms. Blais of Sunderland, a petition (accompanied by bill, House, No. 2408) of Natalie M. Blais and others for legislation to attract capital investment to businesses in rural areas.  Revenue.",summary
6174ab01-337d-43c8-8119-28780773fa9f,ocd-bill/ea26269b-a363-4c79-a5af-9051e75b9dba,"By Mr. Cullinane of Boston, a petition (accompanied by bill, House, No. 2039) of Daniel R. Cullinane and others relative to the reporting of information relating to certain firearms.  Public Safety and Homeland Security.",summary
95909927-53c6-4e55-a890-ab2b3fa344a3,ocd-bill/362ce16c-fff8-45df-8c19-e2872682e77b,"By Mr. Hecht of Watertown, a petition (accompanied by bill, House, No. 797) of Jonathan Hecht and others for legislation to require producer responsibility for the collection, reuse and recycling of discarded electronic products.  Environment, Natural Resources and Agriculture.",summary
05e7f787-0c8f-45ba-b6c7-ac0a1c9e371b,ocd-bill/a7cc5152-d64c-4d1e-aaeb-65f4227651e6,"Order (filed by Mr. Galvin of Canton) for the adoption of permanent Joint Rules for the 191st General Court governing the 2019-2020 legislative sessions (House, No. 2021). January 28, 2019.",summary
3a172367-ee00-424d-9d34-bae46c8c0b0e,ocd-bill/2f865135-f66f-43e2-9854-3369bb52d5bd,"Order (filed by Mr. Galvin of Canton) for the adoption of permanent House Rules for the 191st General Court governing the 2019-2020 legislative sessions (House, No. 2019). January 28, 2019.",summary
1e7d9b46-9c00-4a2c-ba0b-011f8bf49dcf,ocd-bill/df473dd7-d225-4936-8fa0-d39e9d1e527d,"The committee of conference on the disagreeing votes of the two branches with reference to the Senate amendment of the House Bill making appropriations for the fiscal year 2021 for the maintenance of the departments, boards, commissions, institutions and certain activities of the Commonwealth, for interest, sinking fund and serial bond requirements and for certain permanent improvements (House, No. 5151), reports, in part, recommending passage of the accompanying bill (House, No. 5164).",summary
bf953949-98e1-45f4-b029-dc2f0450a69c,ocd-bill/64e18154-b5ae-4928-b61f-ca5eabca1df8,"By Ms. Peake of Provincetown, a petition (accompanied by bill, House, No. 1191) of Sarah K. Peake relative to certain reimbursement rates when contracting for services in the town of Provincetown.  Health Care Financing.",summary
8a4a8e7d-6f9f-44e7-8e77-d09146e19ca5,ocd-bill/38045870-e863-424a-b04f-c838654949ba,"By Mr. Cutler of Duxbury, a petition (accompanied by bill, House, No. 640) of Josh S. Cutler and others for legislation to limit political spending by foreign-influenced corporations.  Election Laws.",summary
0a149d06-a3c5-43bb-9059-ccec73dc1aab,ocd-bill/0a16f153-face-45f5-a084-51fbb07077fa,"By Ms. Khan of Newton, a petition (accompanied by bill, House, No. 1939) of Kay Khan and others relative to the administration of medications in the home by certain home health aides.  Public Health.",summary
