id,bill_id,abstract,note
2181090f-aeaf-4981-a18e-719cf316d925,ocd-bill/57e244c5-61c2-4088-8455-36d1b9da240c,"Senate bill No. 2167, as amended by the Senate, as changed by the Senate committee on Bills in the Third Reading, and as passed to be engrossed by the Senate on October 4, 2017. ",summary
81820d23-e7e6-448d-beff-98fff69a3062,ocd-bill/72f3d754-7f58-47b6-af1f-5d04e8c8d6a2,"By Mr. Lewis of Framingham, a petition (accompanied by bill, House, No. 2903) of Jack Lewis and Natalie Higgins relative to the filing of vacancies of certain nominated candidates for public office.  Election Laws.  ",summary
ac5dc7f5-ee18-442d-a62e-ef4a7b36835e,ocd-bill/8600075e-928a-4975-a399-427e880369c6,"By Mr. Muratore of Plymouth, a petition (subject to Joint Rule 12) of Mathew Muratore and others for legislation to authorize the treasurer of Plymouth County to transfer certain funds.  Municipalities and Regional Government.  ",summary
421efb33-1235-4a4e-b4b4-db20a8f70015,ocd-bill/76670703-f7e4-4acc-85b4-7b66d0de176a,"By Mr. Wong of Saugus, a petition (subject to Joint Rule 12) of Donald H. Wong and Thomas M. McGee for legislation to establish a sick leave bank for Richard Capone, an employee of the Massachusetts Department of Transportation.  Public Service.  ",summary
0b8e48e6-3bc7-4232-91b8-2404e12c95f7,ocd-bill/8a199283-442e-4a5e-aaa3-20e0e8d56ade,"By Representatives Ehrlich of Marblehead and Decker of Cambridge, a petition (accompanied by bill, House, No. 3319) of Lori A. Ehrlich and others relative to eligibility for earned income tax credits.  Revenue.  ",summary
26226946-efb7-47f7-b263-5db8940fa7a6,ocd-bill/6399a30c-8cdf-4a56-81dc-099909f85028,"By Mr. Cutler of Duxbury, a petition (accompanied by bill, House, No. 3044) of Josh S. Cutler and others relative to the care and custody of drug dependent individuals revived with naloxone.  The Judiciary.  ",summary
bd3b05b2-515f-4b32-93bd-a9702e9f1b44,ocd-bill/a8c0061b-9ab9-4e52-a7b7-ae6723043955,"By Mr. Kaufman of Lexington, a petition (accompanied by bill, House, No. 377) of Jay R. Kaufman and others relative to the method of casting and tabulating votes and further regulating election practices.  Election Laws.  ",summary
95d7dc6a-3235-432d-b076-a16d3d93a3a8,ocd-bill/05f783c8-bf28-4fd1-a33c-15d06441a056,"By Ms. Provost of Somerville, a petition (accompanied by bill, House, No. 114) of Denise Provost and others relative to services for homeless individuals and families receiving assistance under the program of emergency aid to elders, disabled and children.  Children, Families and Persons with Disabilities.  ",summary
4a3f1271-fd2a-417d-aca1-8851f2f5d1a8,ocd-bill/e2f6be70-4f1a-4a66-9975-dd10e37ede9c,"By Mr. Muratore of Plymouth, a petition (accompanied by bill, House, No. 301) of Mathew Muratore and others relative to special education training.  Education.  ",summary
5ac501c0-deb3-44ae-bc60-a01ad98d0d66,ocd-bill/796e2bd8-8978-4fbf-af64-e48767b87f70,"By Ms. Donoghue, a petition (accompanied by bill, Senate, No. 521) of Eileen M. Donoghue for legislation relative to the honoring and cashing of checks.  Financial Services.  ",summary
05bc9881-fdc7-40a1-a3c4-abd1d3170a4e,ocd-bill/8c87931b-ec01-47c1-82f1-3f4b322f1d3d,"By Ms. Peisch of Wellesley, a petition (subject to Joint Rule 12) of Alice Hanlon Peisch for legislation to establish a sick bank for Yin Yu-Wong, an employee of the Massachusetts Rehabilitation Commission.  Public Service.",summary
1032169c-121e-4bed-9372-55b9fcde92d5,ocd-bill/cbeea469-a5b8-4c33-ab9b-4b09799fa51d,"By Ms. Khan of Newton, a petition (accompanied by bill, House, No. 2310) of Kay Khan and others for legislation to prohibit marriage of minors.  The Judiciary.  ",summary
7c7acb4a-fcb2-40c0-b84c-0a5f59d20077,ocd-bill/0c934e5f-70b9-4255-b2f8-ef002c2b7386,"By Mr. Naughton of Clinton, a petition (accompanied by bill, House, No. 917) of Harold P. Naughton, Jr., and others for legislation to curtail gang activity and witness intimidation by the establishment of municipal judicial safety zones.  The Judiciary.  ",summary
958345c5-b3a6-4926-bd02-dcad3187ed37,ocd-bill/037de6b4-de4f-4702-9ccb-1b37f83b4cd1,"By Mr. Vieira of Falmouth, a petition (accompanied by bill, House, No. 1777) of David T. Vieira relative to establishing energy relief funds to provide relief for detrimental health effects and property losses caused by wind energy generation.  Telecommunications, Utilities and Energy.  ",summary
e6bf602a-f4a7-445f-8bb3-637adf060997,ocd-bill/a3e7403e-50b6-444f-b73a-fc89724f7da3,"By Mr. Heroux of Attleboro, a petition (accompanied by bill, House, No. 847) of Paul R. Heroux for legislation to establish an innocence commission to analyze the circumstances of innocent persons being charged, prosecuted, convicted and incarcerated.  The Judiciary.  ",summary
c8797c8c-ead8-4c66-8c2d-1e20cb64aa48,ocd-bill/d8120eff-50c0-4415-a9d4-2ef41a922651,"By Mr. Heroux of Attleboro, a petition (accompanied by bill, House, No. 836) of Paul R. Heroux and others relative to health care proxies.  The Judiciary.  ",summary
c1b7fb98-c474-430a-9a8d-b25879de4a11,ocd-bill/e27a17ea-677e-44d0-b8d2-5889f573281b,Report of the Massachusetts District Attorneys Association (pursuant to line item 0340-2100 of Chapter 133 of the Acts of 2016) submitting its FY2016 Disabled Persons Protection Commission case referrals to the district attorneys.,summary
73b03845-1189-4c71-b6b5-5505b17aad31,ocd-bill/1339a4ee-2f34-477d-b29e-71e3a41f5785,"By Mr. Vargas of Haverhill, a petition (subject to Joint Rule 12) of Andres X. Vargas for legislation to establish a sick leave bank for Sonia Morales, employee of the Department of Youth Services.  Public Service.",summary
84a75895-1500-4c5c-8d91-5106ede720db,ocd-bill/bc3fd30b-faa6-43df-9682-dc4402433612,Report of the Human Resources Division (pursuant to Section 25 of Chapter 31 of the General Laws) submitting its civil service fire and police chiefs promotional eligible lists that have been revoked.,summary
8ba71646-f2c0-4a21-b842-2bf633f0a309,ocd-bill/d5b6116c-ca26-4aca-95bd-79cafbd958d8,"By Mr. Livingstone of Boston, a petition (accompanied by bill, House, No. 3083) of Jay D. Livingstone, Josh S. Cutler and Chris Walsh relative to fiduciary access to digital assets under the uniform probate code.  The Judiciary.  ",summary
492d890f-6923-44e5-9caa-d79ae0161dc0,ocd-bill/3d49ce38-5d15-4c55-910b-75ae5d0320ff,"By Representative McMurtry of Dedham and Senator Rush, a joint petition (accompanied by bill, House, No. 905) of Paul McMurtry, Michael F. Rush and John H. Rogers relative to establishing a sick leave bank for Paul Geraghty, an employee of the Norfolk Superior Court department of the Trial Court.  The Judiciary.  ",summary
1343d70a-2d13-4469-a763-e9ef50ed5f94,ocd-bill/98e69e6f-283f-440b-9ce0-b6cb6b480d77,"By Representative Whipps of Athol and Senator Gobi, a joint petition (accompanied by bill, House, No. 4146) of Susannah M. Whipps and Anne M. Gobi (by vote of the town) that the position of part-time officer in the police department in the town of Athol be exempt from the civil service law.  Public Service.  [Local Approval Received.]",summary
c08ca3ac-aa23-4632-bd99-290b2285a65e,ocd-bill/0c67387b-1445-448e-b3f1-c032faf1cb51,"By Mr. Wong of Saugus, a petition (subject to Joint Rule 12) of Donald H. Wong, Thomas M. McGee and Brendan P. Crighton for legislation to establish a sick leave bank for Rebecca Owumi, an employee of the Essex County Sheriff's Department.  Public Service.",summary
f3f978b8-ce8f-4616-ab3a-c9ed74c0282a,ocd-bill/3f1ad260-db52-49f8-a537-2d5b955fe6cd,"By Mr. Naughton of Clinton, a petition (accompanied by bill, House, No. 1429) of Harold P. Naughton, Jr. (by vote of the town) that the town of Boylston be authorized to continue the employment of police chief Anthony Sahagian.  Public Service.  [Local Approval Received.]",summary
f9f99361-3a3d-4198-98b2-b40a69a7ef48,ocd-bill/e7cd290e-a193-46fe-8fbc-335d6648846b,"By Mr. Humason (by request), a petition (accompanied by bill, Senate, No. 2080) (subject to Joint Rule 12) of Kristin Beatty for legislation to increase medical awareness and insurance coverage of non-ionizing radiation injury and reliance upon credible independent medical research.  Financial Services.  ",summary
b1133244-d2d6-419d-ab8c-aaf8ffb286f3,ocd-bill/58500f3f-633c-42e2-a519-6438fc1da4c1,"By Mr. Tosado of Springfield (by request), a petition (subject to Joint Rule 12) of Denise Rochon relative to recovery of costs for certain medical assistance.  Health Care Financing.  ",summary
ec7eef2e-a7c6-4343-a4a6-54053e20c094,ocd-bill/2b4eeb52-4ee5-4079-8c3f-3f6ea6546da1,Order relative to authorizing the committee on Housing to make an investigation and study of a certain House document concerning condominium law ,summary
87e78dbb-198b-4288-a08b-ffd4e0808f1b,ocd-bill/7d28c8e5-d953-43bd-ab7d-ed7a3f00ea9d,"By Mr. Kulik of Worthington, a petition (accompanied by bill, House, No. 3400) of Stephen Kulik and others relative to the authority and responsibilities of the Department of Public Utilities.  Telecommunications, Utilities and Energy.  ",summary
2fc963ea-1636-4188-b12f-6b596763a499,ocd-bill/b4f73ec9-8bbb-4858-b949-4ed4adb40ff9,"By Mrs. Poirier of North Attleborough, a petition (accompanied by bill, House, No. 1208) of Elizabeth A. Poirier and Mathew Muratore relative to access to birth records of certain persons born out of wedlock.  Public Health.  ",summary
6f23addd-6242-4ed3-b799-80a3dce17a88,ocd-bill/37a3e573-aaf2-4318-ae9d-2dce5c369037,"By Mr. Vega of Holyoke, a petition (accompanied by bill, House, No. 969) of Aaron Vega and others relative to the penalties for providing false information to law enforcement officials.  The Judiciary.  ",summary
d83220e6-323d-45b0-b1b1-d1f7c007b675,ocd-bill/f4148660-952f-41cd-b0b8-6fffd4b771b0,"By Miss Garry of Dracut, a petition (accompanied by bill, House, No. 810) of Colleen M. Garry relative to providing the option of a lid or some other type of cover to protect the contents of containers holding beverages.  The Judiciary.  ",summary
8787cb08-43ce-4423-a13f-bfb9b69a54a7,ocd-bill/32b7f5ba-c414-40b4-8de7-0fbe7d50278a,"Senate, July 25, 2018 -- Report of the committee of conference on the disagreeing votes of the two branches, with reference to the House amendments to the Senate Bill relative to veterans' benefits, rights, appreciation, validation and enforcement (Senate, No. 2509) (amended by the House by striking out all after the enacting clause and inserting in place thereof the text of House document numbered 4540),-- reports, a “Bill relative to veterans' benefits, rights, appreciation, validation and enforcement” (Senate, No. 2632).",summary
0d707947-d980-48a2-9432-4c20420de68d,ocd-bill/3be9e585-1ed1-4d2b-87e5-48f8b2e19b11,"By Mr. Muradian of Grafton, a petition (accompanied by bill, House, No. 1589) of David K. Muradian, Jr., and others for legislation to provide an income tax deduction for purchases of gun safes.  Revenue.  ",summary
6448db15-129e-4c54-a7ec-d691563476e0,ocd-bill/7fa2d9c0-c506-4629-b8d3-c28b1a8ce9ec,"By Representative Kulik of Worthington and Senator Hinds, a joint petition (subject to Joint Rule 12) of Stephen Kulik and Adam G. Hinds relative to releasing certain land in the town of Cummington from the operation of an agricultural preservation restriction.  Environment, Natural Resources and Agriculture.",summary
5775c0e0-6d26-44b0-8927-427d21c40641,ocd-bill/a2799f67-ccbf-4971-a775-dfba79eaf37c,"Section 82 contained in the engrossed Bill making appropriations for the fiscal year 2019 (see House, No. 4800), which had been returned by His Excellency the Governor with recommendation of amendment (for message, see Attachment H of House, No. 4833). July 27, 2018.",summary
c64dc6b4-7c9d-4e95-a184-55060c4d222f,ocd-bill/56f33299-1bc5-40c9-811a-70f583856cc6,"Substituted by the House, on motion of Ms. Cariddi of North Adams, for a bill with the same title (House, No. 1099). June 15, 2017.",summary
7261c823-10db-46ff-937e-10c61def92c3,ocd-bill/0dfa9b41-3019-420b-824d-37789b0f1735,"By Mr. Koczera of New Bedford, a petition (accompanied by bill, House, No. 288) of Robert M. Koczera and others for legislation to establish a high school financial literacy course requirement.  Education.  ",summary
35d9f525-1f3f-42ef-ba19-fb6f54a0f212,ocd-bill/fd4b6b01-c03a-4ef7-bb51-46921ac66238,"Senate, April 19, 2018 -- The committee on Ways and Means to whom was referred the Senate Bill relative to veterans' benefits, rights, appreciation, validation and enforcement (Senate, No. 2326),-- reports, recommending that the same ought to pass with an amendment substituting a new draft with the same title (Senate, No. 2454) [This legislation will have an estimated fiscal impact to the Commonwealth of $800,000 in fiscal year 2019].",summary
c3427580-7e27-4c6a-8931-e43a5f35bfe7,ocd-bill/2fc48a74-d2cd-4426-bcef-58e7cf812463,"Senate, October 16, 2017 --  Offered by Senator James T. Welch relative to establishing a special senate committee on health care cost containment and reform",summary
817c0099-1bca-410e-abc8-9a1c042deaa5,ocd-bill/7b408845-eb4f-45d4-860b-dbeb9b47af59,"By Mrs. Haddad of Somerset, a petition (subject to Joint Rule 12) of Patricia A. Haddad and Linda Dorcena Forry for legislation to further regulate the domestic stock life insurance company, known as The Savings Bank Life Insurance Company of Massachusetts.  Financial Services.  ",summary
de974a75-2a5a-4db7-b64a-96aac0b18e28,ocd-bill/2b5ec8da-90b4-4948-8557-ff45bc38a806,"By Mr. Cabral of New Bedford, a petition (accompanied by bill, House, No. 2013) of Antonio F. D. Cabral and others for legislation to implement full-day kindergarten.  Education.  ",summary
6a5e86b8-5f24-44dd-bbbf-509f8e915430,ocd-bill/592b5838-f96a-4a89-a513-2f3027eb706c,"By Ms. Campbell of Methuen, a petition (accompanied by bill, House, No. 3889) of Linda Dean Campbell (with the approval of the mayor and city council) that the city of Methuen be authorized to appoint city councilor James Atkinson to the position of junior accountant of the police department of said city.  Public Service.  [Local Approval Received.]",summary
da282945-dc3d-4b0e-8d17-533b80f1b574,ocd-bill/6e4d21b2-9d7e-4aaa-b2f5-2e15b32adefe,"By Representative O'Day of West Boylston and Senator Chandler, a joint petition (subject to Joint Rule 12) of James J. O'Day and Harriette L. Chandler for legislation to establish a sick leave bank for Laura Sypien, an employee of the Worcester Recovery Center and Hospital.  Public Service.  ",summary
54e59353-71e2-4e59-ac11-d8358d1f6519,ocd-bill/8b319f11-d960-4f63-886c-dbf2714455a0,"By Mr. Dooley of Norfolk, a petition (subject to Joint Rule 12) of Shawn Dooley and others relative to the sale and purchase of butane and propane.  The Judiciary.  ",summary
4d746ed3-6fcb-44ad-9680-34ab5f711782,ocd-bill/9633c6a7-d966-4bea-b737-ba802a9dd0c6,"By Mr. Walsh of Framingham, a petition (accompanied by bill, House, No. 1787) of Chris Walsh and others relative to establishing a disaster and emergency aid fund for Massachusetts artists.  Tourism, Arts and Cultural Development.  ",summary
f8350bda-1467-4c63-bf36-a1553d2a4a1a,ocd-bill/08e2cf17-c03d-4c95-9f7d-03b1af0edab0,"By Ms. Cronin of Easton, a petition (accompanied by bill, House, No. 755) of Claire D. Cronin and others relative to diversions from juvenile court processing of certain children.  The Judiciary.  ",summary
c86dc3b0-e76f-444c-867f-0b1d4c1d06e5,ocd-bill/695810a8-9b42-4281-ba49-e43d5cf250a6,"By Miss Gregoire of Marlborough, a petition (accompanied by bill, House, No. 3883) of Danielle W. Gregoire, James B. Eldridge and Carmine L. Gentile (with the approval of the mayor and city council) that the city of Marlborough be authorized to exempt all positions in the department of public works of said city from the civil service law.  Public Service.  [Local Approval Received.]",summary
43e781cb-1d3b-428e-91ba-3acea14bece3,ocd-bill/53fad9aa-1eee-4f6b-a61f-bf5abc1c0e40,"By Mr. Dooley of Norfolk, a petition (accompanied by bill, House, No. 3864) of Shawn Dooley (by vote of the town) that the town of Plainville be authorized to exempt all positions in the fire department of said town from the civil service law.  Public Service.  [Local Approval Received.]",summary
2908ac0e-f4b7-4866-af03-ad92a3463ba3,ocd-bill/0a043445-6659-46e2-8fde-feede6d40c7f,"By Miss Gregoire of Marlborough, a petition (accompanied by bill, House, No. 1264) of Danielle W. Gregoire and Edward F. Coppinger for legislation to place the inspection, testing and repair of fire protection systems under the prevailing wage law.  Public Safety and Homeland Security.  ",summary
1bc48370-a84e-401c-923e-3ffd4e5308d0,ocd-bill/bf1768b3-e44e-4855-9f48-581027259cde,"By Mr. Naughton of Clinton, a petition (accompanied by bill, House, No. 4197) of Harold P. Naughton, Jr., and Harriette L. Chandler (by vote of the town) that the town of Boylston be authorized to convey a certain parcel of land in said town.  Municipalities and Regional Government.  [Local Approval Received.]",summary
6f1149fb-de03-4f11-8451-694196980fe0,ocd-bill/5ad4b11e-d653-4b4e-91d7-dd3442daabe0,"By Mr. Heroux of Attleboro, a petition (subject to Joint Rule 12) of Paul R. Heroux for legislation to establish a sick leave bank for Lornece Tull, an employee of the Department of Correction.  Public Service.  ",summary
c86a656f-c687-4873-b951-e767a883ef00,ocd-bill/9f1eca29-78bf-4b0f-b352-e5bb687863af,"By Mr. Ayers of Quincy, a petition (accompanied by bill, House, No. 480) of Bruce J. Ayers that banking and lending institutions be required to issue certain information on monthly statements to mortgage loan customers.  Financial Services.  ",summary
55f1f59c-4cdf-48cb-ba16-e71fe034e611,ocd-bill/e6e517bf-d59e-4d6b-acb4-a0d14c480451,"By Mr. Jones of North Reading, a petition (accompanied by bill, House, No. 2042) of Bradley H. Jones, Jr., and others for legislation to permanently establish the Foundation Budget Review Commission.  Education.  ",summary
d36298a1-8135-49ea-a0f2-24f02f6e20b2,ocd-bill/70fcd368-8a0b-49f9-9247-e68627c21ea1,"SENATE, July 19, 2018 - The committee on Revenue, to whom was referred the petition (accompanied by bill, Senate, No. 2532) of Marc R. Pacheco and Susan Williams Gifford (by vote of the town) for legislation to create senior tax relief in the Town of Carver,- reports the accompanying bill (Senate, No. 2619).",summary
82ec4377-b5a3-428e-acc5-7e81ec24f1ce,ocd-bill/68d95931-08f3-41d5-ac75-5e4c112d5f07,"Senate, July 19, 2018 – Text of the Senate Bill to regulate bodywork therapy (being the text of Senate document number 2599, printed as amended)",summary
b784206d-fbae-4729-b670-2de98af1d368,ocd-bill/818e9414-9e56-489c-b5ac-0429cd4a1a62,"By Ms. Benson of Lunenburg, a petition (accompanied by bill, House, No. 3771) of Jennifer E. Benson (by vote of the town) that the town of Harvard be exempt from certain labor law requirements.  Labor and Workforce Development.  [Local Approval Received.]",summary
c2b599e2-d23d-4184-b435-0e4674116a17,ocd-bill/19136835-e2f9-4e0e-bf4d-79cf694e7924,"By Mr. Jones of North Reading, a petition (accompanied by bill, House, No. 678) of Bradley H. Jones, Jr., and others for an investigation by a special commission (including members of the General Court) relative to low and moderate income housing qualifications and recertification.  Housing.  ",summary
5c63a9b4-3e3e-4783-8c64-92b0564866fc,ocd-bill/20e6f17a-4d56-41be-ab95-a7b563e46b29,"By Mr. Puppolo of Springfield, a petition (accompanied by bill, House, No. 311) of Angelo J. Puppolo, Jr., for an investigation by a special commission (including members of the General Court) relative to reimbursements of school busing costs.  Education.  ",summary
7faeeb46-4bb0-43ec-b690-481f41ed1d46,ocd-bill/e1cefff0-ff51-4429-87d6-bc567aefc8cb,"By Mr. Koczera of New Bedford, a petition (accompanied by bill, House, No. 1104) of Robert M. Koczera and Chris Walsh relative to sustainable land use involving subdivisions.  Municipalities and Regional Government.  ",summary
61bfadcc-f1ad-4f38-a7e3-644a043fa6f0,ocd-bill/22f9e538-c505-4e4a-8fb5-70ff0ea93cb6,"Senate July 19, 2018, – Text of the Senate amendment to the House Bill for prevention and access to appropriate care and treatment of addiction (House, No. 4742) (being the text of Senate document numbered 2609, printed as amended)",summary
36b9b4e9-9bec-4ff6-bb26-8cd008ca0586,ocd-bill/577f82cd-094d-4302-b56e-e2130898ba91,"By Representative Mark of Peru and Senator Hinds, a joint petition (subject to Joint Rule 12) of Paul W. Mark and Adam G. Hinds that the town of Dalton be authorized to convey certain parcels of land to the Department of Fish and Game.  Environment, Natural Resources and Agriculture.",summary
353ea740-4185-4bfd-a072-406b46fb810b,ocd-bill/90d78212-0db3-42ea-9635-1ab67aeb5b96,"Substituted by the House, on motion of Mr. Speliotis of Danvers, for a bill with the same title (House, No. 1724). July 12, 2018.",summary
8b55d735-36e8-49cf-872f-5f12d63f2bc4,ocd-bill/6b562008-c8bf-4d75-ad6d-0456245123bc,"Senate, Thursday, July 5, 2018 - New draft (Senator Fattman) to Senate bill provide for recall elections in the town of Uxbridge, (Senate, No. 2069).",summary
44f697a2-ad5e-4f19-a659-e6473ed703f8,ocd-bill/feabfe28-d992-44e2-a43b-c4f7b7b07708,"House bill No. 4725, as changed by the committee on Bills in the Third Reading, and as amended and passed to be engrossed by the House.  July 11, 2018.",summary
75860c2f-d7c2-4105-b840-425d53f5eca7,ocd-bill/36c3c164-fba5-422d-b74b-8887095c8075,"SENATE, Wednesday, July 11, 2018 - The committee on Rules to whom was referred the Senate Bill eliminating archaic language pertaining to individuals with disabilities in the Commonwealth of Massachusetts  (Senate, No. 50),-- reports, recommending that the same ought to pass with an amendment substituting a new draft with the same title (Senate, No. 2594).",summary
cfacd2bf-70ca-4ab5-8ddd-052814f5d150,ocd-bill/9b491357-780e-44d5-9d5e-be60cb6385ad,"By Mr. Kulik of Worthington, a petition (subject to Joint Rule 12) of Stephen Kulik and others for legislation to further regulate the exchange of certain parcels of land between the city of Northampton and the Division of Capital Asset Management and Maintenance.  State Administration and Regulatory Oversight.",summary
75041195-49e1-4e01-b8b0-f950c425d0ef,ocd-bill/595b6e65-b117-4e98-b6e7-c52bd06bc58c,"By Ms. Ferrante of Gloucester, a petition (accompanied by bill, House, No. 2368) of Ann-Margaret Ferrante and others relative to retail worker status in stores transferring ownership.  Labor and Workforce Development.  ",summary
9c6588bb-b336-46dc-b39b-60e71c41b69f,ocd-bill/dcc0f412-031e-47ef-8e4a-134bf7f414cd,"By Mr. Parisella of Beverly, a petition (accompanied by bill, House, No. 1205) of Jerald A. Parisella and others relative to protections for health information.  Public Health.  ",summary
dc89f4aa-76ad-4197-b7a2-31f5700ef219,ocd-bill/13b45812-12b4-41e4-bb93-2c21b8461396,"By Representative Cantwell of Marshfield and Senator O'Connor, a joint petition (subject to Joint Rule 12) of James M. Cantwell, Patrick M. O'Connor and others relative to civil liability for improper flood hazard determinations.  Financial Services.  ",summary
b7ef4854-73bf-4927-bbfb-2d6d2d44a573,ocd-bill/8a45d66c-10e2-4a2d-b898-d845dbcd7948,"By Mr. McMurtry of Dedham, a petition (accompanied by bill, House, No. 1585) of Paul McMurtry, Richard J. Ross and Bruce E. Tarr for the creation of a sales tax holiday for the month of August of each year for certain nonbusiness sales at retail of  mobile electronic devices.  Revenue.  ",summary
c022a220-2956-416a-879b-6263be6b9414,ocd-bill/4ba73e41-ab5e-43d0-a44e-ad5995b5bc09,"By Mr. Roy of Franklin, a petition (accompanied by bill, House, No. 2057) of Jeffrey N. Roy, James B. Eldridge and Paul McMurtry relative to substance use screenings in public schools.  Education.  ",summary
2c2541a5-0fb6-49f0-8a8c-4a1b7b4f0146,ocd-bill/78820b92-d2d5-40a4-afe1-1563e331f97e,"By Mr. Keenan, a petition (accompanied by bill, Senate, No. 1932) of John F. Keenan, Mark J. Cusack, Tackey Chan and Bruce J. Ayers for legislation relative to directing the Massachusetts Bay Transportation Authority to install sound barriers in Quincy and Braintree.  Transportation.  ",summary
2becde60-8e5f-4f38-b342-ec3190068e35,ocd-bill/b231e372-fe95-4925-9dca-054b46a07f4b,"By Ms. Khan of Newton, a petition (accompanied by bill, House, No. 1559) of Kay Khan and others relative to establishing a substance abuse health protection fund with collections from the sale of certain alcoholic beverages.  Revenue.  ",summary
f747b621-b3cd-44b5-999f-beacf07b24ad,ocd-bill/b85304dc-18a4-4fec-9db7-69ead367eca0,"By Mr. Tarr (by request), a petition (accompanied by bill) (subject to Joint Rule 12) of Thomas Beaton for legislation relative to hardship licenses for first time offenders.  The Judiciary.  ",summary
1866266e-6751-47d6-80d9-23edafa6fac2,ocd-bill/fb8a5fb4-f47f-43e8-9ad9-cf7206b9abd0,"By Miss Garry of Dracut, a petition (accompanied by bill, House, No. 2817) of Colleen M. Garry and Barbara A. L'Italien (by vote of the town) that the town of Dracut be authorized to grant four additional licenses for the sale of alcoholic beverages to be drunk on the premises.  Consumer Protection and Professional Licensure.  [Local Approval Received.]",summary
07674208-93bf-49a9-8318-4f8507a80f37,ocd-bill/0f9e5a7f-b594-40ac-bdf9-95fd7a94de66,"By Ms. Balser of Newton, a petition (accompanied by bill, House, No. 488) of Ruth B. Balser and others for legislation to require coverage for community and home-based behavioral health care services for certain children and adolescents with mental health disorders.  Financial Services.  ",summary
9fee4ae5-8c6d-420a-a838-fec2bfc12b14,ocd-bill/c244ecc0-4255-4513-a913-ad0eaf431fce,"By Mr. Heroux of Attleboro, a petition (accompanied by bill, House, No. 3320) of Paul R. Heroux and Natalie Higgins for legislation to expand the residential renewable energy tax credit to second homes.  Revenue.  ",summary
da2712ae-2e93-4698-9505-1e7b7d56dd48,ocd-bill/e2ec51af-6e1c-45a4-9811-6d3259f943bd,"By Mr. Tarr, a petition (accompanied by bill, Senate, No.                 ) (subject to Joint Rule 12) of Bruce E. Tarr, Bradley H. Jones, Jr., Richard J. Ross, Donald F. Humason, Jr. and other members of the General Court for legislation to prevent illegal possession of rapid fire firearms.  Public Safety and Homeland Security.  ",summary
dc5d55fd-271b-4e1c-98d2-84b1c4934a2f,ocd-bill/ee7f050d-18d2-4e86-98cb-548c3e426cbf,"By Mr. Brady (by request), a petition (accompanied by bill, Senate, No.              ) (subject to Joint Rule 12) of David Wechter for legislation to repeal the GIC qualifying event.  Public Service.  ",summary
91e0e672-606e-4d8f-b143-eeaa43212c4f,ocd-bill/9dce9ad8-de20-4c26-91a9-2ba512821664,"By Mr. Durant of Spencer, a petition (accompanied by bill, House, No. 1822) of Peter J. Durant, Joseph D. McKenna and Chris Walsh for legislation to authorize the operation of autonomous vehicles without active control or monitoring by a human operator.  Transportation.  ",summary
2a403423-1092-4bb4-8fd5-e53299451dc4,ocd-bill/497d5e81-34c3-4034-8262-0e56e83a5ff0,"By Mr. Barrows of Mansfield, a petition (accompanied by bill, House, No. 1477) of F. Jay Barrows and others for legislation to provide an income tax credit for expenditures for the design, construction, repair or replacement of failed cesspool or septic systems.  Revenue.  ",summary
521c14c4-edb2-49df-b883-6de3f3e27cec,ocd-bill/949fbf6f-b282-411f-a6a1-65f9c74c6996,"By Ms. Gobi, a petition (accompanied by bill, Senate, No.             ) (subject to Joint Rule 12) of Anne M. Gobi and Donald R. Berthiaume, Jr. (by vote of the town of New Braintree) for legislation to amend Chapter 268 of the Acts of 2000.  State Administration and Regulatory Oversight.  [Local Approval Received.]",summary
fcc21658-d82a-49ed-843b-02a8c05158e7,ocd-bill/d2c2197f-bbb5-4479-87d5-bd3a99f9d4e8,"By Miss Garry of Dracut, a petition (accompanied by bill, House, No. 3488) of Colleen M. Garry relative to providing coverage for physical therapy preventative, ongoing chronic maintenance, and acute treatment for Ehlers-Danlos syndrome patients.  Financial Services.  ",summary
09feb3d5-f662-4527-84dc-a6da5b5f6d55,ocd-bill/d8d4eb91-fdf3-4cc1-8255-c3e507fac876,"By Mr. Mark of Peru, a petition (accompanied by bill, House, No. 1196) of Paul W. Mark and others for legislation relative to infectious disease control.  Public Health.  ",summary
18021d8f-c40f-4f93-9bcd-78b3f57308e4,ocd-bill/d4b1ac8a-19fd-4c39-844a-9e57a23856b7,"By Mr. Humason, a petition (accompanied by bill, Senate, No. 872) of Donald F. Humason, Jr. for legislation to further regulate name changes of registered sex offenders.  The Judiciary.  ",summary
6d137e38-6040-4cb6-8c59-b82eaa5cb252,ocd-bill/da696059-30c8-4b19-8de2-23b58f394505,"By Mr. Scaccia of Boston, a petition (accompanied by bill, House, No. 2223) of Angelo M. Scaccia and others relative to annual rate adjustments for certain inpatient behavioral health providers.  Health Care Financing.  ",summary
b2aeb279-5b3d-4870-8624-3a43496bb030,ocd-bill/ddb057e9-6c50-489e-a1fa-3b54ab91905a,"By Miss Garry of Dracut, a petition (accompanied by bill, House, No. 1744) of Colleen M. Garry for legislation to impose a recycling fee on beverages sold in beverage containers in the Commonwealth.  Telecommunications, Utilities and Energy.  ",summary
56287087-43ec-421f-ba5a-24565aa85c62,ocd-bill/b469cd25-b710-437d-b6cf-5563ba6e3a9f,"By Mr. Tucker of Salem, a petition (accompanied by bill, House, No. 2355) of Paul Tucker and others relative to the definition of arrest warrants.  The Judiciary.  ",summary
