id,identifier,title,classification,subject,session_identifier,jurisdiction,organization_classification
ocd-bill/2480c370-6655-4256-b7b8-2f1834dbbed0,S 29,"An Act to promote child well-being, community supervision and efficient use of state resources",['bill'],[],190th,Massachusetts,upper
ocd-bill/090ffffe-b213-4206-b585-a915d58d2bf9,H 3310,An Act clarifying property tax exemptions for solar and wind systems,['bill'],[],190th,Massachusetts,lower
ocd-bill/0b451888-e649-47fa-80d7-51708f452614,S 2069,An Act providing for recall elections in the town of Uxbridge,['bill'],[],190th,Massachusetts,upper
ocd-bill/7c79ac41-4c8f-44e1-91c6-4e339b47fd97,H 1815,An Act relative to electric vehicles in high occupancy lanes,['bill'],[],190th,Massachusetts,lower
ocd-bill/d8eeb1cd-44a0-4044-906e-5d5594b5615f,S 2,Message from His Excellency the Governor relative to the general concerns of the Commonwealth,['bill'],[],190th,Massachusetts,upper
ocd-bill/33b4629a-00e5-4bde-b208-e89f0d8cbd49,H 3581,An Act to regulate the use of unmanned aerial vehicles,['bill'],[],190th,Massachusetts,lower
ocd-bill/b5a091fc-6714-4a67-ab78-76be059db80b,S 1486,An Act relative to amending disability or death caused by certain conditions of cancer,['bill'],[],190th,Massachusetts,upper
ocd-bill/53594093-3094-4c57-99e7-1f72a12ab49b,S 917,An Act relative to indictments and proceedings before trial,['bill'],[],190th,Massachusetts,upper
ocd-bill/64343469-9c7a-41bb-b783-ed3cfa27620a,H 3067,An Act relative to kidnapping as a sexual offense,['bill'],[],190th,Massachusetts,lower
ocd-bill/9f2f3ffd-9b24-4d07-bbb0-0b6d830e387f,SD 2545,An Act financing fishing and farming investment,['bill'],[],190th,Massachusetts,upper
ocd-bill/5e03566f-f687-4d77-9e98-a512a6f2d478,H 3042,An Act relating to online mandated reporter training and neglect panel,['bill'],[],190th,Massachusetts,lower
ocd-bill/6f7d9818-5a47-48a1-bcdf-675650c9a02d,H 1216,An Act relative to prescription monitoring program enforcement regulations,['bill'],[],190th,Massachusetts,lower
ocd-bill/a449b95f-1f30-46bb-a178-395debf98f71,H 4075,An Act to promote housing choices,['bill'],[],190th,Massachusetts,lower
ocd-bill/8d6f2b06-46a8-40ca-8ce8-eea3d73c2c35,H 2988,An Act to protect MassHealth applicants facing undue hardship,['bill'],[],190th,Massachusetts,lower
ocd-bill/e8a201ec-5ab7-48b7-8d1b-55a4db2d09cd,H 2445,An Act relative to baseline concussion testing for student athletes,['bill'],[],190th,Massachusetts,lower
ocd-bill/a71802ca-cf4e-438a-8a3f-30a708188769,H 3243,An Act to amend the lead law to include water piping,['bill'],[],190th,Massachusetts,lower
ocd-bill/e3840578-e28c-4f54-8571-652612312b1d,H 1756,An Act relative to recycling grants for municipalities and state parks,['bill'],[],190th,Massachusetts,lower
ocd-bill/0b59b681-12a8-4a0d-8b9e-d8faa4467a18,H 1502,An Act relative to excise tax exemption for motor vehicles purchased for the use of a disabled individual,['bill'],[],190th,Massachusetts,lower
ocd-bill/755b226b-f16e-4593-9738-21d936329a8c,H 1553,An Act relative to corporate tax amnesty,['bill'],[],190th,Massachusetts,lower
ocd-bill/b96f9062-5ca0-4400-a9e8-21e2f35e5492,S 1628,An Act relative to student loan debt,['bill'],[],190th,Massachusetts,upper
ocd-bill/06fb8a3b-7047-4b30-903c-cfb96a2ffa03,H 1470,An Act relative to the deduction of health insurance payments from gross income for self employed individuals,['bill'],[],190th,Massachusetts,lower
ocd-bill/04944e98-7bfc-457d-9d9c-beb2488a385c,H 3336,An Act relative to the improvement in the process for collecting delinquent property taxes,['bill'],[],190th,Massachusetts,lower
ocd-bill/c4aa317f-5e59-4661-adab-b08c9f794f47,H 2985,An Act ensuring accuracy in health care financial reports,['bill'],[],190th,Massachusetts,lower
ocd-bill/45ab07f6-6bd2-4a56-be1c-19e9ee85e958,S 1544,An Act closing an unfair tax loophole,['bill'],[],190th,Massachusetts,upper
ocd-bill/56c38b87-2039-4402-8fcf-bd0206b496fa,S 492,An Act relative to the conservation of striped bass,['bill'],[],190th,Massachusetts,upper
ocd-bill/27610dd1-bd3a-4fe9-9937-2d07ef26e308,SD 2562,"Communication from the Office of the Comptroller (pursuant to Sections 1A and 1B of Chapter 47 of the Acts of 2017)
submitting its report on the comparison of Actual Revenue Collections to Budget for the 1st and 2nd quarters of FY2018.

",['bill'],[],190th,Massachusetts,upper
ocd-bill/676a971d-5be8-4aed-96f1-1891b9635ede,H 1473,An Act providing an income tax credit for families caring for relatives at home who are elderly or victims of Alzheimer's disease,['bill'],[],190th,Massachusetts,lower
ocd-bill/89b6fcd9-7e39-4db8-847d-ba670fba49e9,H 3494,An Act relative to supervised medical parole of terminal and extraordinarily incapacitated inmates,['bill'],[],190th,Massachusetts,lower
ocd-bill/09653713-aa71-4f24-a4de-8c9a10463d16,H 315,An Act to involve youth in civic engagement,['bill'],[],190th,Massachusetts,lower
ocd-bill/9354be2e-5254-46e8-87bc-599a35b38798,SD 2561,Communication from the Office of the Comptroller (pursuant to Section 35T of Chapter 10 of the General Laws) submitting its March 2017 certification of MBTA base sales tax and dedicated sales tax revenues for FY2019,['bill'],[],190th,Massachusetts,upper
ocd-bill/ac96ce73-68bc-4e5d-8e11-776b3922cf79,S 659,An Act to improve health care cost accountability,['bill'],[],190th,Massachusetts,upper
ocd-bill/05ac8811-46a5-4391-a710-51eb8c2b3891,SD 2232,An Act relative to the retirement of Thomas W. Chiocca,['bill'],[],190th,Massachusetts,upper
ocd-bill/5b45071d-357a-42a1-8e89-c4dbe22dae89,S 1558,An Act to eliminate the tax deduction for direct-to-consumer pharmaceutical marketing,['bill'],[],190th,Massachusetts,upper
ocd-bill/5b8c6632-d73f-4ae6-851b-4f82a055ab2f,H 734,An Act relative to registry of deeds recording fees,['bill'],[],190th,Massachusetts,lower
ocd-bill/ff3f1623-11ea-4cfb-8223-34c51ca73c23,H 2739,An Act relative to motor vehicle inspection duration,['bill'],[],190th,Massachusetts,lower
ocd-bill/1237c7a8-36ee-4a79-8eab-2b8f7b39e70e,H 573,An Act relative to pre-authorization of medical and health care services,['bill'],[],190th,Massachusetts,lower
ocd-bill/43dbc123-8858-4752-acc5-0dc59eb7895f,H 3192,An Act establishing a balanced cannabis task force advisory board,['bill'],[],190th,Massachusetts,lower
ocd-bill/7a450bd1-e460-46fe-8d71-bdd2c3258c99,H 1345,An Act relative to the Labor Relations Commission,['bill'],[],190th,Massachusetts,lower
ocd-bill/de6b588c-29b5-485a-a671-14b0e491db90,H 1481,An Act relative to the minimum corporate tax,['bill'],[],190th,Massachusetts,lower
ocd-bill/ece6d0fa-6971-4e06-91f1-24e8b20851dc,S 1901,An Act relative to accessible parking placards,['bill'],[],190th,Massachusetts,upper
ocd-bill/586765ac-20c3-46f3-8e47-553920a5a01f,H 4683,state administration ,['bill'],[],190th,Massachusetts,lower
ocd-bill/341b405c-8892-4979-b528-d559659432a7,SD 2719,Report of the Department of Children and Families (pursuant to Section 25 of Chapter 18B of the General Laws) submitting their total number of cases of multiple 51A ,['bill'],[],190th,Massachusetts,upper
ocd-bill/2b2192d1-bb51-4cd2-8a1a-55756680e16d,H 1275,An Act relative to fire protection systems for buildings and structures,['bill'],[],190th,Massachusetts,lower
ocd-bill/2f841a3b-c840-49b1-9d1a-4ec3de8cba63,H 4722,"Order for H4470, An Act for Prevention and Access to Appropriate Care and Treatment of Addiction",['bill'],[],190th,Massachusetts,lower
ocd-bill/487e224b-5079-429e-8371-2e01459e719c,H 2161,An Act relative to transparency of hospital margins & ensuring hospital efficiency,['bill'],[],190th,Massachusetts,lower
ocd-bill/9baba067-7cd6-4867-95a9-d79d7c320550,H 3526,An Act relative to community tax relief,['bill'],[],190th,Massachusetts,lower
ocd-bill/b8c179c1-9070-4036-8563-c11e3094b5d2,SD 2316,Certified State Tax Revenues for FY17,['bill'],[],190th,Massachusetts,upper
ocd-bill/17026677-7fad-4e56-bca8-b96d4cdb55c2,H 4726,"The committee on Rules, reports, under the provisions of House Rules 7B and 7C, that the accompanying Order relative to special procedures for consideration of the House relative to effective resource allocation in schools (House, No. 2871) ought to be adopted.",['bill'],[],190th,Massachusetts,lower
ocd-bill/ce70e92c-114d-4872-8c2c-08a2d1233576,H 4775,An Act authorizing a surface and sub-surface easement at the Chestnut Hill Reservation located in the Brighton section of the City of Boston,['bill'],[],190th,Massachusetts,lower
ocd-bill/490643e5-84a6-4180-b665-48f1a3613448,SD 2716,"Communication from the Hampden County Sheriff's Office submitting a plan of correction in response to a Department of Public Health inspection conducted on  June 1, 2018. ",['bill'],[],190th,Massachusetts,upper
ocd-bill/171b94bc-feae-4212-a606-ffb40e472afc,H 512,An Act to conform private with public subrogation policy,['bill'],[],190th,Massachusetts,lower
ocd-bill/89f0c4e7-5eb1-481e-8934-e65e230004ae,H 485,An Act requiring mental health parity for disability policies,['bill'],[],190th,Massachusetts,lower
ocd-bill/4b052fc0-6dc9-4633-85dc-edbdec964c2b,SD 2715,Report of the Massachusetts District Attorneys Association (see Section 20D of Chapter 12 of the General Laws) relative to the status of child abuse and neglect cases for fiscal year 2017,['bill'],[],190th,Massachusetts,upper
ocd-bill/7ba2877a-0e4f-4b46-b3d6-fdf1d08d762e,SD 2714,"Report of the Office of the State Auditor (pursuant to Section 17 of Chapter
11 of the General Laws) submitting the Bureau of Special Investigations fiscal year
2018 2nd quarter report",['bill'],[],190th,Massachusetts,upper
ocd-bill/d9f1dc66-66dd-4b4b-b771-29a5db3e8350,H 2028,An Act to protect student privacy,['bill'],[],190th,Massachusetts,lower
ocd-bill/63722707-e0b2-4477-8a81-1c1028fb417e,S 2597,An Act authorizing the town of Sutton to grant real property abatements to certain military personnel,['bill'],[],190th,Massachusetts,upper
ocd-bill/ea499806-0256-4120-8b2e-980656ba4124,H 1280,An Act to clarify the prosecution of illegal guns,['bill'],[],190th,Massachusetts,lower
ocd-bill/66941af6-248a-46d6-9b59-4ad2957e4aa6,SD 2720,"An Act establishing a sick leave bank for Thomas Millett, an employee of the Department of Correction",['bill'],[],190th,Massachusetts,upper
ocd-bill/d92f11d5-cbee-4e59-9378-978bd3941bbf,S 2599,An Act to regulate bodywork therapy,['bill'],[],190th,Massachusetts,upper
ocd-bill/0e448f08-5604-4be9-a40c-fff8e57785be,H 4784,"Text of a further amendment, offered by Ms. Hogan of Stow, to the Senate amendment (striking out all after the enacting clause and inserting in place thereof the text contained in Senate document numbered 2585) of the House Bill protecting youth from the health risks of tobacco and nicotine addiction (House, No. 4486).  July 18, 2018.
",['bill'],[],190th,Massachusetts,lower
ocd-bill/b00d16ef-3e36-482d-9804-b98e9db36319,SD 2707,Communication from the Department of Elementary and Secondary Education (pursuant to line item 7010-0012 of Chapter 47 of the Acts of 2017) submitting its 2017 METCO program report.,['bill'],[],190th,Massachusetts,upper
ocd-bill/6eb3f1c7-434f-4c4d-bff2-a210c147d9d5,S 1501,An Act relative to a local option excise on the sale of alcoholic beverages for municipal substance abuse prevention and public health programs,['bill'],[],190th,Massachusetts,upper
ocd-bill/c854234a-6c48-4f41-8ef9-131b85f044d4,SD 2816,"Communication of the Department of Transportation ( pursuant to Section 74 of Chapter 154 of the Acts of 2018) submitting its
FY19 MassDOT Discretionary Program Funding Application. ",['bill'],[],190th,Massachusetts,upper
ocd-bill/a64069b3-8ab2-4342-b2c9-9ee254cb1068,H 495,An Act to ensure focused quality improvement,['bill'],[],190th,Massachusetts,lower
ocd-bill/d6d348fc-671d-49b0-81e9-5a0613392ab9,H 4735,An Act relative to the use of community preservation funds,['bill'],[],190th,Massachusetts,lower
ocd-bill/17c1b25f-a37a-403b-b6fc-83b357984c39,H 4957,"An Act establishing a sick leave bank for John Taylor Woodward, an employee of the Hampshire County Sheriff's Department",['bill'],[],190th,Massachusetts,lower
ocd-bill/9305fbdf-b979-48b5-a978-866a21e0b10f,SD 2814,Report of the Merrimack Valley Regional Transit Authority,['bill'],[],190th,Massachusetts,upper
ocd-bill/dd11c2aa-4618-40e0-9c7a-c9acca0949aa,H 4799,An Act protecting the rights of custodial and other non-teaching employees of school districts,['bill'],[],190th,Massachusetts,lower
ocd-bill/67d797bc-3ef1-4a02-b57c-ac9cb3656a8f,H 3903,"An Act to amend Chapter 175, Section 113B relative to Classification of risks and premium charges in connection with motor vehicle liability policies or bonds",['bill'],[],190th,Massachusetts,lower
ocd-bill/16e7288c-0f4a-4ab2-959b-2d8b26fc300a,SD 2815,Report of the Martha's Vineyard Regional Transit Authority,['bill'],[],190th,Massachusetts,upper
ocd-bill/854e7610-e1d3-4e55-9388-e135764a15a1,H 4899,"An Act relative to 3D printed weapons and ""ghost guns""",['bill'],[],190th,Massachusetts,lower
ocd-bill/6c1ffc68-edfa-4d0f-b264-8b89d50e9944,H 1001,An Act relative to binding arbitration,['bill'],[],190th,Massachusetts,lower
ocd-bill/be39122f-154f-4b3f-91c3-86b261d10e35,S 2595,Resolve creating a commission on remediating lead in drinking water of schools and early childhood centers,['bill'],[],190th,Massachusetts,upper
ocd-bill/e24b505e-691c-43f3-8d18-d4598917b052,H 703,An Act relative to housing types considered affordable under Chapter 40B,['bill'],[],190th,Massachusetts,lower
ocd-bill/436d4c30-c45d-433f-ae01-69d10ba212a1,H 2707,An Act relative to misuse of eminent domain,['bill'],[],190th,Massachusetts,lower
ocd-bill/abab2712-ada4-4709-bbab-40eee60fecbb,SD 2721,"Report of the Department of Public Health (pursuant to Sections 25L and 25N
of Chapter 111 of the General Laws) submitting its report entitled the
Massachusetts Health Care Workforce Center Annual Report.",['bill'],[],190th,Massachusetts,upper
ocd-bill/163aaaf4-3d75-4d60-bb44-45e2fa755be3,H 4765,An Act relative to raising the income threshold for senior real property tax deferments in the town of Brookline,['bill'],[],190th,Massachusetts,lower
ocd-bill/30a3e9f3-e233-463e-8a86-f3027d6b1cb7,H 2189,An Act relative to the regulation of the business of domestic and foreign money transmission by the Division of Banks,['bill'],[],190th,Massachusetts,lower
ocd-bill/589edfa6-5eca-4d70-ad4c-bed05a1c0c71,H 2194,An Act relative to Massachusetts homeowners’ insurance rate filings,['bill'],[],190th,Massachusetts,lower
ocd-bill/e8ed5b41-4d7b-4931-9e9d-2a89a7cbb5c9,S 2596,An Act authorizing the town of Berkley to grant an additional license for the sale alcoholic beverages not to be drunk on the premises,['bill'],[],190th,Massachusetts,upper
ocd-bill/feece514-0c09-415f-a345-7996e9dcec7e,H 540,An Act relative to the equitable assessment of bank fees,['bill'],[],190th,Massachusetts,lower
ocd-bill/39709804-2cf7-412a-b0eb-af419e891074,SD 2731,"An Act establishing a sick leave bank for Tiffany Sonnier, an employee of the Department of Mental Health",['bill'],[],190th,Massachusetts,upper
ocd-bill/b2b933cc-6c25-45a2-9dcc-8a7a2bad0963,S 2611,An Act establishing the Massachusetts Code of Military Justice,['bill'],[],190th,Massachusetts,upper
ocd-bill/6744cb44-6a77-4245-9c2b-2377f3967126,SD 2717,"Communication from the Department of Public Health relative to plans of correction for the following correctional facilities:
Worcester County House of Corrections and Jail
Essex County Women in Transition
MCI Concord
Suffolk County House of Correction
Boston Pre-Release Center
Pondville Correctional Center
Northeastern Correctional Center",['bill'],[],190th,Massachusetts,upper
ocd-bill/ae9e9b57-1e30-47c5-a93a-a3f43500d73f,H 3676,An Act to establish a resolution trust fund for receipt of reasonable mortgage payments,['bill'],[],190th,Massachusetts,lower
ocd-bill/2a47a7b9-3d32-44e8-9229-ec986e971b9a,S 2625,An Act relative to economic development in the commonwealth,['bill'],[],190th,Massachusetts,upper
ocd-bill/7253263f-2d00-4aab-947d-707ddd848ae8,SD 2729,Report of the Department of Public Health (pursuant to line item 4512-0204 of Chapter 47 of the Acts of 2017) submitting its report entitled “First Responder Naloxone Grants and Overdose Education and Naloxone Distribution”,['bill'],[],190th,Massachusetts,upper
ocd-bill/ecdbf0a0-294f-44b7-8af4-25fa74462990,H 4773,An Act regarding the use of inserts to accompany municipal property tax bills in the city of Medford  ,['bill'],[],190th,Massachusetts,lower
ocd-bill/10c3c956-b417-425f-b72f-c9c4513a1af2,S 2593,An Act authorizing the Division of Capital Asset Management and Maintenance to grant easements to NSTAR electric company d/b/a Eversource Energy in return for NSTAR releasing or modifying easements for the benefit of the Commonwealth,['bill'],[],190th,Massachusetts,upper
ocd-bill/ced20621-fd15-4132-82db-43faa2e0f7df,SD 151,DTA TAFDC Consolidated Report,['bill'],[],190th,Massachusetts,upper
ocd-bill/26444621-eba5-4c6b-9eb3-e0b55d3dd12a,H 518,"An Act to require health care coverage for medically necessary treatment for speech therapy, occupational therapy, physical therapy, disease, illness, injury, or bodily dysfunction which are required by a students individual educational program",['bill'],[],190th,Massachusetts,lower
ocd-bill/7cc0c1f1-0de5-4306-922a-4e28e5249de5,H 2177,An Act to protect taxpayer confidentiality,['bill'],[],190th,Massachusetts,lower
ocd-bill/97468900-8f2d-49a3-9b8c-bee730815b6b,H 232,An Act requiring food allergen certification in vocational schools,['bill'],[],190th,Massachusetts,lower
ocd-bill/feacd9a8-847e-45d7-b454-7ab3f9fa3a43,S 82,An Act establishing Community Benefit Districts,['bill'],[],190th,Massachusetts,upper
ocd-bill/473746e8-0ee0-49bc-b59c-1265d410df6c,H 1699,An Act relative to the use of audio or video recordings as minutes of public bodies,['bill'],[],190th,Massachusetts,lower
ocd-bill/c46baabf-f44e-4380-821a-22abddd23675,H 299,An Act relative to special education funding,['bill'],[],190th,Massachusetts,lower
ocd-bill/dc200066-59a4-4140-b9ee-653a9f788583,H 1639,An Act allowing PILOT payments to municipalities,['bill'],[],190th,Massachusetts,lower
ocd-bill/198ef004-be3c-49cb-b62b-fd72e85e9b80,S 405,An Act to restrict the use of pesticides around children,['bill'],[],190th,Massachusetts,upper
ocd-bill/03eb496c-4526-4530-98e3-6d5139e0ab59,S 1539,An Act establishing a municipal gas tax reimbursement,['bill'],[],190th,Massachusetts,upper
ocd-bill/45b12f54-1f69-446e-ab45-5c23dd9280cf,H 987,An Act relative to testimony in OUI alcohol cases,['bill'],[],190th,Massachusetts,lower
ocd-bill/6e2df80c-40ef-4baf-9df9-8f223032d606,H 1825,An Act exempting veterans from the standard registration fee for veterans license plates,['bill'],[],190th,Massachusetts,lower
ocd-bill/8eca1243-b5a4-4c4c-adb4-f74af283c029,S 1638,An Act  to increase transparency of taxpayers rights,['bill'],[],190th,Massachusetts,upper
ocd-bill/f4248892-b900-488e-a671-5ef6ec23adbd,H 1820,An Act to ensure benefits through enhanced Selective Service registration,['bill'],[],190th,Massachusetts,lower
ocd-bill/f28eb6b3-7b86-425a-876a-037008eb4fd5,S 447,An Act relative to the use of crossbows in hunting,['bill'],[],190th,Massachusetts,upper
ocd-bill/0eeb63a2-a038-4931-b772-d223cc822c30,S 1594,An Act repealing the sales tax on boats built or rebuilt in the Commonwealth,['bill'],[],190th,Massachusetts,upper
ocd-bill/8f7da827-ede7-4ecc-8283-1181f8e13c7b,H 2053,An Act relative to healthy youth,['bill'],[],190th,Massachusetts,lower
ocd-bill/2a34f248-12d3-4f8e-b1c6-296e3c6e90ef,H 2965,An Act requiring the commissioner of insurance to study the labor rates paid by auto insurers for the repair of damaged motor vehicles,['bill'],[],190th,Massachusetts,lower
ocd-bill/95234dc2-b6e2-4408-ad17-74f741554c57,H 2383,An Act regarding the authority of the Alcoholic Beverages Control Commission over the business of marijuana establishments,['bill'],[],190th,Massachusetts,lower
ocd-bill/a8903f0a-77ca-449e-b1be-f2afdd20694e,SD 2349,An Act relative to the accessibility and affordability of trade school education,['bill'],[],190th,Massachusetts,upper
ocd-bill/f90ec52c-b307-4edc-a17f-867eba8628aa,SD 2344,FRTA financial statements and supplementary information,['bill'],[],190th,Massachusetts,upper
ocd-bill/99ed585e-8dbf-47f1-b8a7-38dfe43a279f,S 238,An Act relative to rates of payment for early childhood education and care programs,['bill'],[],190th,Massachusetts,upper
ocd-bill/929c28bd-44cc-4ac8-8aec-7010637fbea0,S 456,An Act ensuring safe drinking water at schools and early childhood programs,['bill'],[],190th,Massachusetts,upper
ocd-bill/07855a30-ef6c-4e5e-8138-6f7678740515,H 1998,An Act providing for the licensing of applied behavior analysts,['bill'],[],190th,Massachusetts,lower
ocd-bill/58fbf342-09c0-4b31-8113-6d40a31177ee,H 3073,An Act relative to the sex offender registry,['bill'],[],190th,Massachusetts,lower
ocd-bill/b33d32e4-a4c5-4172-b888-c6abf1790c64,S 1521,An Act improving the earned income credit for healthier families,['bill'],[],190th,Massachusetts,upper
ocd-bill/028f15bb-f1e0-40df-9a47-4349a2f4429f,S 1611,An Act expanding the Brownfields tax credit to encourage affordable housing,['bill'],[],190th,Massachusetts,upper
ocd-bill/f5eafa73-349a-42db-a33a-5a5781c527f6,SD 2175,An Act ensuring forensic service integrity,['bill'],[],190th,Massachusetts,upper
ocd-bill/0b208aaa-a3c0-4dcc-94df-871ac44b7b37,H 1078,An Act relative to puppy mills,['bill'],[],190th,Massachusetts,lower
ocd-bill/94ad7736-da5c-4a19-9c7b-a7ddaa93a2d8,H 2000,An Act providing timely consumer protection for users of real estate appraisal services,['bill'],[],190th,Massachusetts,lower
ocd-bill/61e63d25-2be2-4336-a77f-5e57ba39cfef,H 907,An Act providing immunity for individuals under age 21 seeking medical assistance for alcohol-related overdose,['bill'],[],190th,Massachusetts,lower
ocd-bill/e42a4738-f5e5-493b-bd05-3b6b481c4bfa,H 2304,An Act relative to eminent domain takings for private investment,['bill'],[],190th,Massachusetts,lower
ocd-bill/08335db6-7881-47eb-9a1e-9def3527ffed,S 1939,An Act to authorize license plates to encourage safe streets for bicycles,['bill'],[],190th,Massachusetts,upper
ocd-bill/ae7cd915-4963-43b6-9f54-270650c88c7a,S 1530,An Act to establish the family caregiver tax credit,['bill'],[],190th,Massachusetts,upper
ocd-bill/2766e85b-6549-4101-a7ea-e68089675a2b,H 3200,An Act establishing a commission to study the impact of marijuana legalization on public safety and the well-being of children in the Commonwealth,['bill'],[],190th,Massachusetts,lower
ocd-bill/cd7e79b3-980c-4dae-9398-41b7b67b62d6,S 844,An Act defining court administrative records as public records,['bill'],[],190th,Massachusetts,upper
ocd-bill/99953fb0-6a10-411e-b67d-86a4cc420b6a,H 2412,An Act to provide services for medically ill and mentally ill persons,['bill'],[],190th,Massachusetts,lower
ocd-bill/b11cb2f3-f9b1-4f87-93c6-deccd797ddca,S 207,An Act relative to the inclusion of the Town of Avon in the Brockton Economic Target Area,['bill'],[],190th,Massachusetts,upper
ocd-bill/61c03661-dbff-4161-850f-17f4563e06f8,S 199,An Act to study the feasibility of streamlining business registration,['bill'],[],190th,Massachusetts,upper
ocd-bill/43ccc339-2e2f-40e9-a07f-0e2e212d0680,S 2148,An Act relative to street rods and custom vehicles,['bill'],[],190th,Massachusetts,upper
ocd-bill/9d66fe95-d480-4a39-a3d4-9d6763a057b9,H 272,An Act relative to the school turnaround process,['bill'],[],190th,Massachusetts,lower
ocd-bill/410fca4b-cb91-40bb-ae00-0ccd582dd530,S 1531,An Act relative to low-income housing tax credits,['bill'],[],190th,Massachusetts,upper
ocd-bill/a596c031-cd50-4896-8df5-96a1b9be9f16,H 954,An Act updating the laws to protect women's health,['bill'],[],190th,Massachusetts,lower
ocd-bill/96a99a6a-7178-42b1-a2ab-f2c25d52491d,SD 2452,"Communication from the Department of Public Health relative to plans of correction for the following correctional facilities: 
Hampden County Jail and House of Correction
Massachusetts Treatment Center
Suffolk County Jail
Souza-Baranowski Correctional Center
Boston Pre-Release Center",['bill'],[],190th,Massachusetts,upper
ocd-bill/26e67dfd-8314-4040-a71a-68db4159daa2,SD 2446,Report of MassDevelopment (pursuant to Section 45 of Chapter 23G of the General Laws) submitting its fifth annual report of the Advanced Manufacturing Futures Program,['bill'],[],190th,Massachusetts,upper
ocd-bill/06b56b10-23b8-48cd-8fe4-274a54073510,S 765,"An Act strengthening the penalty for assault or assault and battery on emergency medical technician, ambulance operator, ambulance attendant or health care provider",['bill'],[],190th,Massachusetts,upper
ocd-bill/371d0a0d-38f0-44f4-80b9-13e635a35b8e,H 927,An Act providing visitation rights for great-grandparents,['bill'],[],190th,Massachusetts,lower
ocd-bill/762a3570-4a86-4d55-a49a-e0daeddcf9d8,H 925,An Act authorizing sheriffs to impose fees,['bill'],[],190th,Massachusetts,lower
ocd-bill/02a59742-e41e-4800-af1e-8b217148dadf,H 2341,An Act making the children of an adjudicated de-facto parent eligible for social security dependent benefits,['bill'],[],190th,Massachusetts,lower
ocd-bill/27a267f8-8b08-4483-ba1d-22830fe1cdb7,S 1634,An Act relative to the fairness of marine vessel reporting and fishermen exemptions,['bill'],[],190th,Massachusetts,upper
ocd-bill/b5766be5-5dcb-4748-a3ba-a296c3ea3d1a,S 1864,"An Act relative to utilities, smart meters, and ratepayers’ rights",['bill'],[],190th,Massachusetts,upper
ocd-bill/952f4cc1-7f09-4a73-89eb-98a2677675e7,H 1013,An Act relative to defense against abusive waivers,['bill'],[],190th,Massachusetts,lower
ocd-bill/e95583ac-d43d-47cf-b127-3aa3dd25a7a4,S 1012,An Act encouraging integrity in hiring,['bill'],[],190th,Massachusetts,upper
ocd-bill/70e9fdf0-349c-4950-965f-0092bb9ec82d,H 2213,An Act to require equivalent Medicaid reimbursement,['bill'],[],190th,Massachusetts,lower
ocd-bill/8632d726-e356-4539-b5bc-d79fc0afe0d6,S 1519,An Act encouraging lawyers to practice public interest law,['bill'],[],190th,Massachusetts,upper
ocd-bill/f7b1e87c-fd05-4a6b-bade-a313f7886caf,H 3681,An Act establishing a low vision registry,['bill'],[],190th,Massachusetts,lower
ocd-bill/e54d9642-51a7-49c5-af8e-5f50753d8672,H 3523,An Act relative to investing in education by closing a tax loophole,['bill'],[],190th,Massachusetts,lower
ocd-bill/a680a124-edc4-4780-b421-a58a55eba0d8,S 842,An Act to decriminalize being in the presence of heroin,['bill'],[],190th,Massachusetts,upper
ocd-bill/059c83c1-f469-4a26-8413-8507f2db93eb,H 2374,An Act relative to the prevailing wage in the town of Chatham,['bill'],[],190th,Massachusetts,lower
ocd-bill/dea0457a-8a05-45e0-b410-25f47d3bb408,SD 2633,An Act authorizing the city of Northampton to release a certain conservation easement,['bill'],[],190th,Massachusetts,upper
ocd-bill/f165e786-98b1-42e3-a48e-c675737e6bbd,H 636,An Act relative to tuition for U.S. veterans,['bill'],[],190th,Massachusetts,lower
ocd-bill/145faa2e-3199-427c-adf9-588f7189f8cf,H 1847,An Act promoting children safety,['bill'],[],190th,Massachusetts,lower
ocd-bill/b02bba2d-5d97-4058-a780-9f3ca98fefc2,H 1827,An Act relative to beneficiary designation on motor vehicle registration,['bill'],[],190th,Massachusetts,lower
ocd-bill/c155bba0-8ebf-417c-86e4-528f38a4a729,S 1844,An Act relative to energy efficiency funds generated by municipal lighting plants,['bill'],[],190th,Massachusetts,upper
ocd-bill/7474b9af-0ef2-463d-8414-ca967e7286f2,H 1050,An Act relative to a medical marijuana pilot program,['bill'],[],190th,Massachusetts,lower
ocd-bill/ff2e1e2a-343b-42af-bf71-65f8aae6649a,S 366,An Act relative to early voting in municipal elections,['bill'],[],190th,Massachusetts,upper
ocd-bill/6068d89e-c745-4bfc-a775-cf14b2f75943,S 1513,An Act relative to exemptions from taxation of structures and buildings essential to the operation of agricultural and horticultural lands,['bill'],[],190th,Massachusetts,upper
ocd-bill/b8be5ccc-303f-4a61-ae8d-3038cedde402,S 2662,An Act authorizing the town of Wenham to make permanent improvements to certain private ways and assess betterments,['bill'],[],190th,Massachusetts,upper
ocd-bill/d9fd55f2-f306-44a5-abe4-aa0bdb7733e8,H 574,An Act providing coverage for hearing aids,['bill'],[],190th,Massachusetts,lower
ocd-bill/856a00f1-4621-4329-98ea-6cb025857a38,S 1919,An Act relative to increased passenger safety,['bill'],[],190th,Massachusetts,upper
ocd-bill/d652175f-f180-4543-919c-a526bf5fdab7,S 929,An Act relative to the unsealing of records,['bill'],[],190th,Massachusetts,upper
