id,bill_id,note,date,classification,extras
bd27cb08-1c77-4e0d-85ff-0eec24eecff5,ocd-bill/5c22f699-15bc-4b2c-8dfc-423c9e6cbdac,Bill Text,,,{}
62504a48-a1a5-43f2-b20f-417d023a134e,ocd-bill/261116d4-f651-4cbb-a5ed-29595bf85a01,Bill Text,,,{}
32c2a4ed-981b-40f6-b232-46428b829b17,ocd-bill/8158dd76-8ddd-4225-934a-876a02b22f2a,Bill Text,,,{}
178d16bd-c10c-4e81-b84f-dbe5d9c64304,ocd-bill/44dd0a85-4fe9-420f-b312-bd1acd4af825,Bill Text,,,{}
9c0d7e8d-f4f0-45cf-b916-52c4767f4efc,ocd-bill/c87e0b10-31df-483c-998a-f6143fa4a6db,Bill Text,,,{}
f75536b6-8ece-4575-8df6-fb0373239d30,ocd-bill/44dd3d78-873d-4eb9-83f3-c50eca150e9a,Bill Text,,,{}
25d7a27e-6657-46cf-b895-63703dcfede1,ocd-bill/b34f2bed-0765-4122-9463-fb3457273fd8,Bill Text,,,{}
29b96132-d807-4412-b60d-0d306f8a7c13,ocd-bill/14be730a-e1d6-485d-ad85-682c98bd107c,Bill Text,,,{}
f688b4d5-961f-4502-88e2-6a8f93f573df,ocd-bill/1acf7345-3f18-4283-930c-402f6847b979,Bill Text,,,{}
949c1f67-b8f3-494a-93d0-4803d8eadf49,ocd-bill/57e244c5-61c2-4088-8455-36d1b9da240c,Bill Text,,,{}
23d5435b-0ca3-4645-a814-946a6c2841f0,ocd-bill/fb3c2f20-e7d4-4555-9712-fbf585aaae0e,Bill Text,,,{}
e70bd809-dbcd-4360-8c94-7332fccb2cf2,ocd-bill/a6b2833b-598c-457c-9e2f-6dff2da62ec7,Bill Text,,,{}
835d07ff-e4ee-4c76-9c29-ba8ccf309aa2,ocd-bill/b2a2214e-f14d-4853-a227-443f4c970ce0,Bill Text,,,{}
9cf35314-20a8-4de7-bd87-2d2301708bce,ocd-bill/d190eafa-b503-43b3-96d2-3686cf9adacb,Bill Text,,,{}
0cb7e115-7d9f-437f-ae46-78a9c59b495e,ocd-bill/d3bf9657-9816-4783-a1ee-657bb3986499,Bill Text,,,{}
fbcb3254-b02c-47b8-b322-b187834c9e6a,ocd-bill/bc39d5fc-62d6-45d7-9d9c-6ace72606a92,Bill Text,,,{}
fd314a52-0f83-4695-b9ce-5e72a1cf9ba6,ocd-bill/def2eccc-5578-44d3-aa67-84926ea83329,Bill Text,,,{}
744b5776-152b-465c-8584-a768698fdb67,ocd-bill/58500f3f-633c-42e2-a519-6438fc1da4c1,Bill Text,,,{}
4eb74de6-7acd-447d-b853-f0d58533eaa0,ocd-bill/2fc48a74-d2cd-4426-bcef-58e7cf812463,Bill Text,,,{}
9971fb05-d5cb-460a-b16e-56033b0a24ab,ocd-bill/53313f1a-f0cc-4dc6-b99a-7dba972b676e,Bill Text,,,{}
0de8a9ab-7c14-477f-b516-adb2b44e815a,ocd-bill/92c43047-ea8a-4de7-9510-39b6c3dc67a9,Bill Text,,,{}
5e5607e1-2d87-49f9-97cc-ec4f600ea78a,ocd-bill/832938d7-9f57-4a53-909f-6cc8da9bb700,Bill Text,,,{}
