id,bill_id,note,date,classification,extras
3d468c94-b754-490a-8539-17b74b9e4022,ocd-bill/947104ff-94bf-451e-b006-c19006a4bb8c,Bill Text,,,{}
a216324d-299b-40d2-beaf-2c16ee2e310d,ocd-bill/42101095-5469-4810-bb43-5f36f8bfbd6b,Bill Text,,,{}
a8c6ca63-60d9-4c0a-9240-17b3441784bd,ocd-bill/0635aeba-1646-47c5-8614-5ad52d967725,Bill Text,,,{}
4d9ecfd1-0009-4393-bb40-02b3ffa030dc,ocd-bill/416d0f49-58e6-447a-94d6-5e263b7f17d1,Bill Text,,,{}
0d24f6e1-0c99-448b-a5c5-af656109d018,ocd-bill/f01d109e-fc95-4605-9fd7-24b364ddaf47,Bill Text,,,{}
2e917919-d22f-4b11-8ee3-3b1d3e9874dc,ocd-bill/03b6bad5-65cf-4db7-9217-10eac9cc5027,Bill Text,,,{}
5c967307-3d91-4f2b-a286-3b6aceb548f0,ocd-bill/59caa13b-15fd-44fc-8f18-0b4c41945f2b,Bill Text,,,{}
cdf519cf-b840-49f0-8443-93e9f2fd521a,ocd-bill/2de95402-f00e-4211-bfb6-c46d6e06c050,Bill Text,,,{}
c08e7265-00a2-4c27-a1d5-bc3646e28918,ocd-bill/dd83f23a-8bac-439e-b7fb-c2708c7e42ad,Bill Text,,,{}
c940ce7c-ec12-4649-9fae-6db424e832dc,ocd-bill/358fdaa1-8a0d-4e36-b90e-d2d7e1588279,Bill Text,,,{}
d36ce12d-1d10-4db4-a8cf-3738032dc4f2,ocd-bill/8ef26680-8034-489c-944c-2b84bbf5b96a,Bill Text,,,{}
37d9cd9e-628d-48af-9536-4e761e4d5982,ocd-bill/abdac6c9-0a73-455e-beae-891121fb4fcf,Bill Text,,,{}
e27c4179-b500-4dcc-9be6-2dae69e625e7,ocd-bill/ef3b7460-717a-4228-98e5-618016876660,Bill Text,,,{}
a400acb9-07b2-48f0-84d5-9364b4f173a2,ocd-bill/54b8cd7d-811e-4ee2-9918-53bbdf9d2624,Bill Text,,,{}
b42aa1ce-0ad6-458a-b7f2-30bb6325f892,ocd-bill/89a09387-ea5e-43c9-8dbd-f807cc3ba7c5,Bill Text,,,{}
f34e2dba-7f80-4f58-8817-7fe90936b6ee,ocd-bill/a350e526-16c0-42e3-877b-e87a10a6ca6a,Bill Text,,,{}
579af4e6-d3e8-445d-8ddf-b1aba931c061,ocd-bill/53a5366f-4cdb-4e7e-a4bf-d5cf1d3cc9e7,Bill Text,,,{}
70440d7b-ad17-43f6-ba36-8d59108312f9,ocd-bill/3d6c5571-6873-452f-9bfe-6e28cffb1543,Bill Text,,,{}
e8da9523-1420-4cb9-abad-feba509f7b88,ocd-bill/c20d1b98-bfb6-4c23-87b9-14c9bf3d38e9,Bill Text,,,{}
d722ecfe-e13f-4fd1-bb11-8f7096b988b6,ocd-bill/27a2495b-2483-427e-b308-24545cebe3fe,Bill Text,,,{}
49561e20-44de-4eb7-a12f-1626ef4a455b,ocd-bill/f1d91c04-955c-43e7-95e6-0f9e51fb6f58,Bill Text,,,{}
5b561a90-dc26-4836-ba73-9d6d997cc4a2,ocd-bill/297d657b-2f79-4fa4-9c8a-3daad52bc72c,Bill Text,,,{}
1491260c-9c2a-40ee-b995-8855cb01fd30,ocd-bill/074b67e3-8bfe-4ca3-9216-c8c9eb477256,Bill Text,,,{}
5eedd200-a517-4222-a810-82e0becbbb51,ocd-bill/5f875ff9-81d5-4bd3-bb3e-3da123787c33,Bill Text,,,{}
1966cf23-d8f4-4719-913b-9d9f8580ebd4,ocd-bill/58d35465-72b2-423f-8a94-e3a4c915be74,Bill Text,,,{}
db78990b-e35c-4d94-9c61-ac9425cd7166,ocd-bill/c7067331-171f-431a-ada5-5c38e4b8aa54,Bill Text,,,{}
599f42e5-bbe0-403b-be24-e8952686729a,ocd-bill/f9ffd464-b32a-4371-9bb3-d9196a2de991,Bill Text,,,{}
38ecfa31-a8a1-4c78-b7c8-78377d1aa4a8,ocd-bill/16ba9235-7b16-464b-810f-5b8c39a28ebc,Bill Text,,,{}
cd06f64c-b917-48c4-b12f-6c2525e1fc30,ocd-bill/36e320ec-26ce-449c-a35d-074442cd3dd2,Bill Text,,,{}
e980b1e6-1ccb-48ba-a541-bfcb5f8554da,ocd-bill/65a63d23-256f-46db-8c6a-a578abb0b842,Bill Text,,,{}
bd486a0a-eeed-42bc-ae9e-a120d0030396,ocd-bill/e2feb891-a1be-415d-87eb-17a1b12df4c9,Bill Text,,,{}
a4ae0143-d591-4353-bb95-3dfe2abfab88,ocd-bill/648e9adc-2a83-4e18-b4ba-d56a4545d47f,Bill Text,,,{}
bb83a700-28ea-41d0-9b85-83807f1dd3ea,ocd-bill/7f3a947f-d932-4d18-bdc9-7349996e2b8e,Bill Text,,,{}
6e24f2dc-7d4c-483b-91b9-a652f667c5e8,ocd-bill/f2bfb39c-edb0-4d3d-9953-ad814a1e5107,Bill Text,,,{}
7bdf2847-71cb-421b-ac5b-7b0a7a779564,ocd-bill/6148d62e-a401-49bb-b539-45b3ebdf8415,Bill Text,,,{}
7b33a67c-ff04-4bde-b898-6faaa415e7c0,ocd-bill/365a20a1-5198-4c2d-a2b0-00599a77c48e,Bill Text,,,{}
9814a0de-fd77-4417-9ebc-ee8b7904ab35,ocd-bill/f4a07a53-d9d9-41d1-9418-e739028f0c2f,Bill Text,,,{}
de78f74d-94ff-4322-a317-94d0dc34798a,ocd-bill/8a5f47f0-0689-41cd-b6f2-d408b5ff77a6,Bill Text,,,{}
337e9d09-8cfe-49b5-9f2a-9a33926213a3,ocd-bill/a797eb6b-0acf-4fe2-a5cf-36c34aea3704,Bill Text,,,{}
b64ebd50-e8cc-464d-af44-6c3997f74cbe,ocd-bill/cd43267f-e5b1-4c5f-b7ad-92f73ea0e482,Bill Text,,,{}
507523b5-e389-463d-8612-ea14b30c6409,ocd-bill/7f048406-1e9f-4be6-a4aa-b87d8d0f4c90,Bill Text,,,{}
