id,bill_id,related_bill_id,identifier,legislative_session,relation_type
71d0fcfa-0f71-4a00-8aa4-d56f779950ff,ocd-bill/85c400fc-cb21-4488-bf5a-88ababe751d6,ocd-bill/7c413ce9-d490-493b-b36a-2ed7ad8e309b,HD 2587,193rd,replaces
762b3474-9789-40f5-9646-6a485295133d,ocd-bill/9fe18b7a-7e6c-49db-910c-f4a72c822719,ocd-bill/85683138-0cb2-4093-bf1a-bab3416c1e5e,HD 1962,193rd,replaces
3ee1dd10-6232-4abb-b98e-6b6a7cd4ea47,ocd-bill/b0f5c8e0-db8d-4060-97ef-1dc29d6bf128,ocd-bill/942c3275-5753-4a7e-a824-1e642c5a6af2,HD 543,193rd,replaces
d915ee99-023a-4d27-9e9c-c31845bf9b2f,ocd-bill/a7222e2e-923f-4e88-bab3-b4a7e8381512,ocd-bill/5102b721-b15f-4729-b233-c6ea9346c34c,HD 2343,193rd,replaces
d9fefbcd-0841-4e65-8776-742645c55e4e,ocd-bill/c3be394f-1c34-4a45-b6c8-73a61294d37a,ocd-bill/d855cedf-9e2f-4d63-afb2-33a132462741,HD 960,193rd,replaces
e3f1a8bc-8226-46e6-b21c-4ac91f405b9e,ocd-bill/df016874-122e-49ad-b25e-990067ab842a,ocd-bill/a0d7eece-333c-4311-80e2-1b827f6f1988,HD 2247,193rd,replaces
c2a3e0e3-277e-4734-bad3-a904723dcfe2,ocd-bill/3598a52c-8880-42c8-8981-d98d25c27353,ocd-bill/2bf03f89-62f6-4a8d-98e7-c912afc93118,HD 1861,193rd,replaces
b4ac7878-a5d0-4938-aa6f-3f767ef4f820,ocd-bill/2a946026-0617-4db7-9325-4a686885052b,ocd-bill/e009dd55-da02-4247-b1e0-7c37288e62a4,HD 3404,193rd,replaces
04e22de2-bac7-4b3b-8ac7-4cd7289063b1,ocd-bill/7039232f-b3cd-425d-ab73-ab99ec2dd7cc,ocd-bill/b2883709-cfa3-421d-8f37-c77063dfa341,HD 3839,193rd,replaces
53765921-f50c-4cc7-8f13-4b7323fc5cbf,ocd-bill/597cf1a0-c3d6-4258-bf72-b8d01b3ef2c8,ocd-bill/93ba9b2f-5106-4544-b0ae-1ebde4f4e2dd,HD 246,193rd,replaces
6c796dac-c115-482c-bc9f-880574d2b183,ocd-bill/4f7de5c5-2033-401c-824d-61605ff86913,ocd-bill/85e137f8-d841-48c4-b355-3b3a363f3c71,SD 2232,193rd,replaces
1931a267-4818-4604-ac21-034d645faa09,ocd-bill/d73ae856-09c5-430f-86dc-a6bbf46edf1f,ocd-bill/19d658eb-a736-4216-ba9a-bba20d70d408,HD 3312,193rd,replaces
3611c1f5-7934-415e-baa2-d8cb7c0bce90,ocd-bill/373f3bc2-e7ad-4ee7-b739-e1a3d34cf25c,ocd-bill/b4bbd031-cdd2-46ab-b9e3-79e92c7290c5,SD 542,193rd,replaces
8b87456f-378a-4767-8fe0-314bd636def3,ocd-bill/12695fa7-1a32-4ffc-9470-f01518094a64,ocd-bill/cfecade5-ede0-44dd-bf6c-0a9334725269,HD 2755,193rd,replaces
51007125-7bf9-4726-9a5d-25917b844d8e,ocd-bill/1778a7b0-fc30-4c30-bfe5-aaaad14dc825,ocd-bill/f4d4c904-20af-4f6a-a1b2-a44dfcdbf0fe,SD 964,193rd,replaces
02262016-e084-4744-a528-b876288ed1dd,ocd-bill/bb23a01d-77b0-4454-afe6-e2fe2e701eef,ocd-bill/430388ae-f816-4bc4-b2d9-d91bcc3b4e32,HD 1738,193rd,replaces
36dc78ad-30be-4605-bbeb-a91a63e968b7,ocd-bill/e62d2658-0150-4791-aef2-e1be131133ab,ocd-bill/d53cc5f8-acf8-4ef7-ac7c-1f94be6bfd13,HD 1749,193rd,replaces
a552fb41-a919-4f40-95f7-a99c3a77c454,ocd-bill/f2987746-a689-4096-90ce-c2136acaa563,ocd-bill/d889c950-6e14-4b09-82db-461bc98e2e6e,HD 1397,193rd,replaces
4a69b604-b596-4693-aa80-a6fe6471ca60,ocd-bill/72007cdf-b170-4990-b2cc-7c78ef844e4f,ocd-bill/497dabc5-7c65-4188-9338-e2279d98b71f,HD 1518,193rd,replaces
db53feca-7744-413b-a69e-501945ec8f3b,ocd-bill/79b33e3a-f0f2-479e-9b4c-91fdd8d69d1d,ocd-bill/17b583aa-dea8-4458-bc58-96772c66f882,HD 3126,193rd,replaces
eae9c5fa-a594-455f-8065-96495e5fc191,ocd-bill/5e5a5ed2-a91b-497e-95ed-ba0c3ba253f2,ocd-bill/15e4c9c4-96fe-4be3-830c-d08ab3f65d02,HD 1995,193rd,replaces
715c5db1-2354-4f12-8c40-4bf6273422de,ocd-bill/76e3bb06-ce64-4251-91ca-9d29539cecf5,ocd-bill/ad81d8a3-d9d9-4fe0-be33-392124f845ee,HD 2972,193rd,replaces
13fe6ae4-de3d-4940-99bd-fc672382aa2e,ocd-bill/6ec83351-6ef6-4453-a4e5-a0d5c50e2e8d,ocd-bill/87efa21a-9e83-48ac-b412-6605671d7184,HD 3311,193rd,replaces
222ecf7d-bb46-4c18-96eb-f02649211f55,ocd-bill/55b5a658-a86a-4a83-b51d-66da1ced8e04,ocd-bill/e02c65da-a29d-4062-8749-d963044314f4,HD 1641,193rd,replaces
3f6cca7f-8d35-4f6d-9609-ca75e5799cde,ocd-bill/441d10d4-2071-4a41-8c05-d47822e44d82,ocd-bill/cefce9db-16d5-44a2-af6f-7543af8d0e2a,HD 2763,193rd,replaces
ac58fdd8-901e-4d6b-9799-fa00641c4d68,ocd-bill/7a02cba8-69f5-4b1f-b788-fc2bb5cacdc4,ocd-bill/90cc2ea4-6c30-4629-8e7f-e640f80218f0,HD 1905,193rd,replaces
cddb2eb0-b554-4ed4-9c1a-f49c49dc92a2,ocd-bill/c259420d-9d1c-4ce6-a5f3-3d1d35bc8dd9,ocd-bill/bde73fae-2ddf-45e2-87cf-dc5c33869310,HD 3616,193rd,replaces
6f433c22-37bc-4540-b6b7-10098adab302,ocd-bill/6d1bbdb8-86ed-4f08-8f30-5790ca285e71,ocd-bill/cbc29bbc-3ed7-462c-83a5-ca3110d46a5a,HD 2558,193rd,replaces
1e082bb3-12e4-4008-a308-6d3790bc5816,ocd-bill/489c12bf-fa47-421d-bad6-0f463aa866d0,ocd-bill/463e147f-6dc6-4ca4-8bde-4eeaa160e160,HD 4504,193rd,replaces
21dcc500-102e-48d3-a8b1-7890b4e1f5da,ocd-bill/860a2f3f-d0e8-4498-b798-f925047ed8ef,ocd-bill/522e7faf-f801-4a24-a579-54bfe8320276,SD 492,193rd,replaces
828fb863-4b78-4619-9931-b9da6ff67c63,ocd-bill/378296f1-c814-4420-bedf-0c845e4ee267,ocd-bill/0a65cc12-3b94-4fda-a261-1faaf612ebe1,SD 778,193rd,replaces
1e8449b5-a1d4-401d-ab3f-46ad7dc48c99,ocd-bill/973dd50a-0dea-4ec5-99e8-ae3693cc6510,ocd-bill/41500888-62c1-4df9-a00e-d7642e46587f,SD 1262,193rd,replaces
40a20ac8-94c9-43f7-817b-90ec907105f1,ocd-bill/e54f71bd-2d59-4a30-b7e2-456f466799e3,ocd-bill/da712a22-b910-40d4-b761-2cddbb65c0cf,SD 414,193rd,replaces
52e56cb3-2dd2-4851-a256-25366f03b708,ocd-bill/cc59fdbb-490a-4364-a25c-0f458b35fa99,ocd-bill/3fa10727-1e11-42b9-8edd-d78b9489d288,SD 1066,193rd,replaces
dcc877cb-f031-44e6-9e96-834cbdcb5bf2,ocd-bill/32438cf2-87ba-4c96-bb0f-5b5a66abce05,ocd-bill/0a52a583-9c6b-41fc-b9ac-455bbdf19826,SD 368,193rd,replaces
97e87bd9-9638-4175-9546-fc1f01c21963,ocd-bill/1b54e325-fc11-4219-a94f-a9a237a8c9c9,ocd-bill/be2f5dc1-e012-40a2-a4a4-4a9d64b50bd0,SD 399,193rd,replaces
09d81b6b-dce1-45b1-b74a-0237eb45daa6,ocd-bill/e7c74125-5139-4a26-964d-e45e5164fc92,ocd-bill/885ab575-387b-4837-b2f3-0a58d4e43e35,SD 378,193rd,replaces
95bd8b9e-75fc-4c0f-b111-82a4544d754a,ocd-bill/3a1a184c-f504-40ab-8733-74727ec1e6c2,ocd-bill/ea61d446-af99-4e68-a336-cf8cf4c20e84,HD 485,193rd,replaces
39f1f8f1-cbff-42cf-97ef-e68f84b1007b,ocd-bill/5dcb4362-75b5-40f4-9a49-46ad02571ca4,ocd-bill/2432ece3-931f-4424-9b90-145483f48f84,HD 2780,193rd,replaces
bf75dcae-7d1f-426e-b5ef-6383e372b4f1,ocd-bill/bb80a1c6-1c72-4b45-8c3c-bf249b4093e9,ocd-bill/43555a3d-ca59-48b3-addf-64af42a02c3e,HD 2782,193rd,replaces
6db07f46-bc06-42f6-bdc6-235751a3b25f,ocd-bill/366bea61-9e8a-4183-867e-e6dfed93f310,ocd-bill/1cbfffef-1965-4767-88eb-269fc3f2c67d,SD 897,193rd,replaces
8144ea97-14af-43e3-98a4-5aab350b11d3,ocd-bill/7bbc39a0-9a38-4bb4-aaf2-939aa7ccd0f2,ocd-bill/f65a4401-719f-4256-a912-2dc74c74772c,SD 514,193rd,replaces
90c21d6c-3057-4fa6-8ead-fbbd381a30c1,ocd-bill/1acd09ce-5ced-4dba-9151-1d7f96052e78,ocd-bill/5451d87e-1e54-4e9b-b961-57a0f9f20f83,HD 1853,193rd,replaces
8d994b16-7938-46ce-aba2-f75989996b13,ocd-bill/51e374ae-3ee8-4410-b688-510623df75ad,ocd-bill/7d294716-a633-49df-8446-9d8ec19eb763,HD 3213,193rd,replaces
ff637eac-1170-42c8-a66a-26dc80926ecf,ocd-bill/59e5913b-7562-4ea2-baf6-99aa8a915478,ocd-bill/40e1edd4-f689-4cb4-84da-f0ba9fa7c52c,HD 3303,193rd,replaces
ff3cb759-1f4c-46e4-bdc7-50ed54c3d54c,ocd-bill/8028fca3-15fa-4cf0-9fa1-488e4b411ef3,ocd-bill/7858591e-d302-4a56-bc6f-29ad2d1963f9,HD 3353,193rd,replaces
dc760432-24a6-4f3d-9187-03e7c6323c8f,ocd-bill/91944eb6-a051-438f-89ee-7783de10d1e2,ocd-bill/c03cd84c-d8fb-4248-ab8f-7cf6ae04d2e1,HD 3044,193rd,replaces
30b1e712-848f-4dbf-b9c9-35d078c8d539,ocd-bill/c4eb8f2c-4bee-45cf-a1a2-1b27690bbd1f,ocd-bill/bbdb8469-9c00-4c6a-aa8e-3670e574e810,HD 3066,193rd,replaces
2463727c-295c-4c58-99ae-32dd40e477cb,ocd-bill/06fc0b20-2414-4967-a580-1a7cd39d26c7,ocd-bill/6b87b0bc-e619-450c-94c8-4ddd14958db7,HD 3043,193rd,replaces
c33ecf43-d179-4554-b9a9-bbe040fd19a5,ocd-bill/98d2a853-4d46-4ed1-a96f-51a618d726b8,ocd-bill/c6642f47-2f19-4528-a0fd-d4d2b7653f30,HD 3173,193rd,replaces
20176b52-4279-4f06-93ff-9d54a24c3cb3,ocd-bill/edac146d-f308-4aae-8899-ad8b3de2d96e,ocd-bill/3619b274-50d9-4f4a-a78a-abac50412a30,SD 2357,193rd,replaces
0bce6069-4e13-4c0e-9bdd-2c3e5ab9a945,ocd-bill/94f01011-95fd-4436-9068-2550684c7c75,ocd-bill/ce214c90-514f-405e-b57d-09f70c345cf5,HD 3194,193rd,replaces
a5e3f05b-fd27-4024-b5ae-4682e1620f90,ocd-bill/bda6c604-cd3f-40a8-b1aa-3327c3df6068,ocd-bill/1466293f-f0a1-4ed8-9d13-336e655f3de3,HD 3285,193rd,replaces
c4a950e3-d27d-4c3f-a8ae-9dcf1dfc3a30,ocd-bill/a7c46755-055e-4d28-bc40-f17e98cb459a,ocd-bill/87107eeb-2997-4250-80ed-b6c4b7bc9745,SD 2146,193rd,replaces
d9ad6c75-ec80-4012-904c-d9d2936585b6,ocd-bill/4b3b5121-79ac-41d2-8cc8-10dd25081e98,ocd-bill/6fa2cc81-fad4-4f28-9da4-48427a2308f4,SD 2130,193rd,replaces
bb46164a-6d26-445d-adc6-163a0937d194,ocd-bill/989b5fdf-2f2c-4e0f-95c4-26827e01e484,ocd-bill/66c91d90-bea8-4049-8acf-714811059ceb,SD 1126,193rd,replaces
e2ee7443-5f0c-4064-b1c6-a366b982e15a,ocd-bill/ee725857-2abe-4b09-aa0d-2d8a3d2e52f4,ocd-bill/a6087a55-9eac-42f2-9de6-ef821cf70b26,SD 1712,193rd,replaces
5c063df6-bd14-44ac-8238-bc5c378f7478,ocd-bill/5ee3d1fc-5a4d-4e2d-8417-0e8cfe724267,ocd-bill/47e2606b-7471-4c01-b981-5ca15a97c5a3,SD 541,193rd,replaces
f04d60a6-861d-47d9-a52d-1253c6c495f9,ocd-bill/a8680776-25f6-43f3-9e61-7bc41d823f50,ocd-bill/aed870a7-357f-4512-afb0-e762bb60d571,SD 2127,193rd,replaces
fb1b1140-f75e-4ad9-84bc-d4a3e27f58cb,ocd-bill/0c1ee900-4bc0-4375-9233-4f6be8b5a2f8,ocd-bill/9a88ab66-a2e6-42c2-bc7e-9ae6d3e22eb0,HD 1849,193rd,replaces
2794a6fc-2208-490f-89fd-157feec233d6,ocd-bill/cfc01c64-ccae-46c4-90dc-fab56ebded39,ocd-bill/5bf511b8-352a-40c3-a510-0c9694e51e1c,HD 3434,193rd,replaces
db030ca3-9588-4221-8e3e-2a0bad29f718,ocd-bill/d1bbdff0-01fc-4293-8985-b640a91464bc,ocd-bill/5563ab97-3ca8-4b45-a5bc-7066a65fddc8,SD 1968,193rd,replaces
4ea2f884-4250-42f0-b2bf-1c8fe577182d,ocd-bill/036354a4-8566-40a3-9f37-c62105dcf265,ocd-bill/16895052-b30f-4aa8-ac7b-d9169a47f38f,HD 3892,193rd,replaces
e490270b-d32e-4ee3-bcbd-57199b8c68a8,ocd-bill/e916fd3b-1c8b-40e5-b91e-9b7164b0a505,ocd-bill/afe41482-1974-4424-844a-a12eab9ea7e3,HD 1902,193rd,replaces
ce8cc857-d83f-42bb-b75c-17d69042d151,ocd-bill/1a8c5187-bab6-4b71-ada7-3d234068e270,ocd-bill/23a17693-bcd8-4eb6-96fa-1738079c2481,HD 3789,193rd,replaces
45d89939-f492-40f0-b1ab-6b993ef1825b,ocd-bill/c031a4da-67c5-4a0b-87ae-1d9502bd8bd4,ocd-bill/2aff247c-188c-4558-b6e8-84779c753c57,SD 1999,193rd,replaces
95d3d13d-ac16-4b16-ae4f-7d5626f4f383,ocd-bill/aafcfc09-b16d-48af-ab58-5a0789cfdf70,ocd-bill/4dc5902f-5900-434f-a837-6c291f4259ca,HD 4017,193rd,replaces
3b70db1a-1570-41e9-a01d-89ef5b24ee56,ocd-bill/fe10a113-eb16-4d35-b46f-c5341ff7fbfc,ocd-bill/eb09dd54-6d00-4af6-aa44-ddf766b8acb6,HD 823,193rd,replaces
75b970b5-a7f0-438f-907c-86508de3e991,ocd-bill/0a5e9c9a-a85e-47e2-ad43-c97154405e74,ocd-bill/a65fefc0-10ff-4d7f-abbb-4cebf06e5ad7,HD 4059,193rd,replaces
bfd84117-47a8-40c7-a08a-3e70bc5d31da,ocd-bill/b1e5fa73-b2c6-49bf-af58-a18378b194bb,ocd-bill/d44a5953-9be8-4224-b86b-9bccde268418,SD 2397,193rd,replaces
e0f82361-fe1d-4f32-995b-cf262bf40672,ocd-bill/7d0bedf5-f801-420f-b408-fc9bb9c271ea,ocd-bill/16e9049d-2abc-4f15-a5e6-cfc42248e8bb,HD 3982,193rd,replaces
6ab8e12c-d192-48e0-8a01-5d47cb5e06c0,ocd-bill/1a8e5830-c878-474c-9daa-091ceca39380,ocd-bill/3be69710-b3f8-410b-a639-1090d15ba937,HD 2913,193rd,replaces
925940d3-fc4d-446c-a388-3bc1f594024f,ocd-bill/e0caf49c-ce9c-40b6-9d17-8f21982a439b,ocd-bill/3ea48654-be8b-487c-a88c-a88579c3cddd,HD 3207,193rd,replaces
d67eb95f-1619-4d78-bd81-2450042cfc09,ocd-bill/5e205c18-485f-464b-9a56-48e8e80b1bc3,ocd-bill/6e352311-cc76-455c-ba73-56d714b8ec13,HD 3410,193rd,replaces
b9612bc5-e775-4c7a-846b-bd90803bf1b6,ocd-bill/5f370ea9-d956-44b3-9ed4-fb24c455be70,ocd-bill/3aea61ad-0bfa-4cd2-8c7a-26cb0ed4cde2,HD 3698,193rd,replaces
9d23161d-99d1-4a91-bb05-3a3fffd42298,ocd-bill/2174778c-8558-4a2e-ac32-a1c6f13b0100,ocd-bill/fa5c7165-1da4-44d3-88a0-4c7b8c781b9e,HD 3691,193rd,replaces
315bca44-b22d-497e-9fce-ee6eb1a09935,ocd-bill/9998b27a-7488-4324-9f3c-b7acd8d4d9e4,ocd-bill/d09a46cd-6516-48a0-a1a4-7105613d4dd4,HD 3724,193rd,replaces
5cbc1207-97ed-494a-833a-96fc578e0c5f,ocd-bill/14fbcd2f-bd06-4047-b6f8-97277cfeb538,ocd-bill/899ffd1b-f522-4f30-ae78-abeb71999760,HD 3697,193rd,replaces
98ac8806-5743-41b1-bc72-c30069f578cc,ocd-bill/f716a84f-e98a-4522-bb98-039283b61589,ocd-bill/b8b13b5c-0a8b-496a-8e60-c50663f74ef2,HD 2740,193rd,replaces
5294cc8b-6126-45f7-9fff-cee1542180bd,ocd-bill/c89dd65e-0bc2-4c26-9487-8624df06efe2,ocd-bill/aabb8023-1266-4ad1-9deb-fa462ed06898,HD 3853,193rd,replaces
a07610aa-467a-49fe-9ce7-1400a382eeb9,ocd-bill/5ff82ab1-eb80-4921-acf4-1473e9e74d15,ocd-bill/8dec706f-78a6-43c3-80f9-8078d34c551f,HD 2437,193rd,replaces
92baec40-0d37-45fc-a1d4-cd0f16f49315,ocd-bill/180a941a-6ab7-41d4-8431-e677ba79801e,ocd-bill/b51178df-397d-40d7-b648-080060154032,HD 4491,193rd,replaces
a06b122c-7950-4107-bce3-3ed3fc0b60ca,ocd-bill/b810a2ae-bce6-4e0e-bbee-79000031c171,ocd-bill/1bb07a86-cb63-448e-85c8-90fbb0fea422,SD 704,193rd,replaces
559ed537-0a42-4882-98cd-15074422c0bd,ocd-bill/edc4c147-d52c-4aa5-bff0-1668bcf4d3e4,ocd-bill/508041f8-a534-43a5-a914-8d07a0418f0e,SD 961,193rd,replaces
f0eceeb1-ebf6-4a9d-b2d9-6ea82a7514a6,ocd-bill/23f0a5fb-aef2-486f-86af-dd7075e84f76,ocd-bill/c776f21f-a696-48b1-8597-dbf1400932e0,SD 1043,193rd,replaces
1c8d7648-2d26-499b-a579-fd6b30b2ee46,ocd-bill/bfd4dda2-cfa3-4057-9196-293a462aebc0,ocd-bill/7e798689-2ad6-4168-8b7b-30d86fdc2db8,HD 3765,193rd,replaces
cc557e74-3f1f-4afc-8a35-9d50c700bbe1,ocd-bill/222d978f-a24a-4f8d-b9ff-534299985762,ocd-bill/e992e599-fd55-4729-bcf7-75991bbfef28,HD 4283,193rd,replaces
ae6ee3aa-5d79-4652-aa56-7e8a80835539,ocd-bill/18ea3d2b-b5b9-4d32-9995-63db8a28efde,ocd-bill/05e9d617-10e4-45e2-8e41-99f0d4939fd0,SD 247,193rd,replaces
b3629514-4c32-460b-8fcc-230ebcb4c3c2,ocd-bill/84b3038d-03ad-4689-b2ed-014191ff01d8,ocd-bill/1db7c1de-1c82-420c-b646-44ea73529202,HD 3108,193rd,replaces
c21ce750-532f-4bd4-acf1-18dc9d20b1a3,ocd-bill/87723588-33f0-40d7-b4a1-63c5008e8430,ocd-bill/2390caf3-8533-4131-a965-57cf622ebe22,SD 1165,193rd,replaces
2e623b8f-b63e-48d0-8240-133d5823725b,ocd-bill/20e1b8c9-0ff8-4909-8216-a7de87e2ec95,ocd-bill/fd5abd63-7024-49f6-b5bb-44e7eccd4769,HD 2392,193rd,replaces
f4175b9e-c7b1-4836-897b-889adb1523ec,ocd-bill/13e41c23-82ec-44ed-84c6-6671b3db3eed,ocd-bill/95d61f38-0b38-4d43-8aa6-33622cf9d5a9,HD 4494,193rd,replaces
1172970b-ffeb-413f-8cce-55917e79df17,ocd-bill/c992e700-084d-4dc7-82c7-777ec66153e6,ocd-bill/12ae8b7b-deb0-4a50-8c89-5cede8b77ed5,HD 2772,193rd,replaces
76e3cb30-28df-480c-aca0-b74686915497,ocd-bill/9e9f83b0-ea4e-4d6c-86e0-6463d1d88155,ocd-bill/9f03e0a5-89bd-4eb1-b081-4851a320fbb8,HD 2729,193rd,replaces
1ceedb45-01a8-49d4-93f0-ce55d412e01f,ocd-bill/ca1c7bdb-e387-464e-a26b-9e4d5b732f1a,ocd-bill/830c612a-118e-4964-8269-501cd60a1d5a,HD 3243,193rd,replaces
857a5393-1415-4169-859b-7fab3fe8f84f,ocd-bill/07b6f1c9-814d-4b6f-9087-aa9dde432c9e,ocd-bill/46a462d0-360f-4fb6-99f6-64c59326d011,SD 2158,193rd,replaces
464da094-c8b5-4065-a138-53a228624309,ocd-bill/b97634e7-5376-421a-82ac-241905bc9afc,ocd-bill/5d252026-d6a6-4c91-9fe5-dab921c5d45c,HD 3078,193rd,replaces
070a7ebd-06a2-44d5-ba9c-43654d2b9875,ocd-bill/eccb60a1-71fe-47e5-81cd-13b2f7be929e,ocd-bill/2d9151c2-a25d-4dc4-82dc-29a74fcdf43f,HD 1984,193rd,replaces
2ac2f4f8-4a1f-4a37-85d9-91647f24b5ed,ocd-bill/a4fd5b5f-53f1-449b-8bb6-3dcdb4deec27,ocd-bill/bbb9263f-d476-4ebb-9833-c0f73ab2e160,SD 283,193rd,replaces
0d43d84b-769f-414f-9372-3d5247289257,ocd-bill/ee2e728a-8dfa-41d2-af6a-0fa7e020636f,ocd-bill/22bf7e64-2baf-4b21-bca0-f3b014b93f51,SD 2182,193rd,replaces
2bf1af5b-1248-4ea7-9f05-11a6dbd7a8ed,ocd-bill/4bebfe2c-284d-4311-93a0-9f49261cb851,ocd-bill/d8d7f649-f28d-41f6-8ec9-124a20122c6a,SD 346,193rd,replaces
f9da5bf7-1c64-4b43-8f25-d1bb8994efdd,ocd-bill/4dabed64-e3b3-4f3a-8626-f2c961060588,ocd-bill/3c8be1c3-2ea3-47b4-be99-c6b1f2db601d,HD 3555,193rd,replaces
f46144c2-463c-499e-8d76-922ac710f371,ocd-bill/94a42b92-dfd2-406d-ad66-7987806a9ca7,ocd-bill/c670e1d6-4ed9-4d8e-b473-e65ed3d5086a,SD 885,193rd,replaces
1efd4765-fc12-4fa7-9050-16c6f6ea8dbb,ocd-bill/e91a27bb-22b9-40f3-b806-56742d7a88c3,ocd-bill/f90c408c-713e-489a-8a31-ba93620a5e52,HD 4722,193rd,replaces
2c18d711-dc09-47a5-9e44-a546ba461ac2,ocd-bill/f6113fa3-1862-4e17-b49b-ee966081a26a,ocd-bill/85ef79ef-73d5-443e-a74c-6de2ee166e22,HD 2120,193rd,replaces
54e05181-042b-4048-8f60-25b1768e903c,ocd-bill/60a8cfb2-b3c7-4977-9c4f-d803b5e31e2a,ocd-bill/a0bf7cf7-3283-426e-a06b-a7586a2552a4,HD 2121,193rd,replaces
c0848ad3-d267-4167-a6f5-20b7ebc1136d,ocd-bill/ecba71ab-129e-4069-a12a-508638f0904a,ocd-bill/dea34eb6-eee8-4d46-b86d-8ed9419d179c,HD 2129,193rd,replaces
c251b3a0-4e6a-4c87-a3d7-b1a7d22fe81c,ocd-bill/066dc46a-8eb1-4dc5-8995-1e44671d122d,ocd-bill/a379920b-d003-4ed7-a89e-9ebcda4f1aed,HD 2517,193rd,replaces
a94e81f6-6441-4b6d-86aa-13a6568ef7c1,ocd-bill/2864c26c-dee5-4434-8b98-bf1148d84238,ocd-bill/668ac16f-fe7c-4630-9c50-45389130620a,HD 3286,193rd,replaces
82939eb3-0416-43fd-8175-7f821d641d1f,ocd-bill/d3217fb2-49d6-45e6-aeeb-218c2c76a20f,ocd-bill/ac5bd590-bf9e-4a9f-bcce-2bffd53849c9,HD 2840,193rd,replaces
5ac035fe-5e87-4194-a381-115b1b0e9a6e,ocd-bill/5f431066-d5ff-4366-97b6-893bcbb5c60e,ocd-bill/b0e550da-b6ea-45f7-9e74-fde9ba2c950d,HD 2514,193rd,replaces
61cd0185-96c7-4883-abff-8cc944d6ea90,ocd-bill/8a974cf1-9cfc-4370-a760-4fd9a5324dc1,ocd-bill/a49ed0b3-5419-450d-ac6f-5b06fd0d7f51,HD 3214,193rd,replaces
163180d7-1cd7-4305-aeae-24dad4e305a0,ocd-bill/08c103ee-5c5d-4fff-b550-e288c995eea9,ocd-bill/6d638930-6df4-494c-b20c-016bc222c143,HD 3924,193rd,replaces
efeb302b-a66b-46ac-9f8f-df32991b5fc7,ocd-bill/fce1253b-801a-44d1-b1f7-fe4847e91c0f,ocd-bill/6c619c44-ec7d-490f-88c6-d3677b73b509,HD 2680,193rd,replaces
f173fabd-0de4-48d4-872a-24cc51ce1cf4,ocd-bill/9fb70ce8-3073-40f0-8231-bd724044bdf3,ocd-bill/77ac292f-d4b7-419d-82b4-3727572c8e50,SD 864,193rd,replaces
e0218256-2d66-4383-9378-ca12dcd74dab,ocd-bill/6552c3d1-cf4f-4fb5-8d07-dee548d0aaf5,ocd-bill/8c2757d2-b1de-4ee9-aaab-4c5c504e5825,HD 2625,193rd,replaces
e7bd6f02-8a91-4163-81ed-4fc8f9f32e27,ocd-bill/14c4c4d3-984b-4b6b-8cb6-bad505a402ba,ocd-bill/0601e3a3-a5ae-42bc-99ec-04ab5cd1b75d,HD 3644,193rd,replaces
1334bc9f-12a7-4ea7-ad48-0bd38b482eca,ocd-bill/41ca4963-72cf-49ad-aeff-dae3d6c1eccf,ocd-bill/68bec83c-4795-4710-adaa-84318c364a26,HD 3907,193rd,replaces
153c7c0c-a483-4d9e-9560-6a9564508da5,ocd-bill/cad95e24-8897-4d5a-9298-1e7bdc2643f6,ocd-bill/26a54a32-558c-4ed3-a198-09c3baafe807,HD 3922,193rd,replaces
79fd1452-99dc-46d7-befb-d6dfe0423830,ocd-bill/3e08a54a-da62-4976-8a84-0c5e8e20d263,ocd-bill/e79bd093-5399-4386-8d8c-61c89a01ae36,HD 4195,193rd,replaces
3528e278-4fc2-49c8-ae06-47925c53a587,ocd-bill/4a4072f5-4b12-4a59-8fe7-1f0f9546e629,ocd-bill/cfa013b7-9efa-4fff-86ed-2a9675e42fb6,HD 4183,193rd,replaces
92ca0b58-1f5d-4a28-b9c0-c21ea4c37ba5,ocd-bill/40dc11cc-015c-40a6-b0cd-a97ad189b5db,ocd-bill/217adb8d-1f2b-4f77-bee8-531a5a1b72f4,HD 2952,193rd,replaces
dd2b2604-7439-45a4-bbdd-ef332448931b,ocd-bill/737435cd-e765-4a94-895f-adfaf869ccb2,ocd-bill/52628ce8-c9b1-410c-95f8-19d040889aa8,HD 4193,193rd,replaces
70566c99-376d-410b-86db-e87b875f09a0,ocd-bill/58d1d58e-fbcb-4b9f-a93e-0c2b6e8f3f5e,ocd-bill/c8147fb1-7c0e-4a1b-8ae8-5172526d5e82,SD 822,193rd,replaces
8fba5167-a8ac-472b-96e3-b54fa468694f,ocd-bill/7d3e6eda-ef03-41fe-8480-0f74ac9dc1d6,ocd-bill/a8218db7-31c2-475a-be96-d033ed4ae3c2,HD 3538,193rd,replaces
662a6498-77cc-466c-b7ef-c1c9cd217d48,ocd-bill/7b4801f6-333f-457b-a3a7-09059e78b8a6,ocd-bill/6f987acc-4f3a-45d8-97a0-d2eb3cd43e99,SD 894,193rd,replaces
2a5e9ce1-159e-49bd-868f-64da0b74a374,ocd-bill/b9a9bed6-08d7-4212-aff7-905fd58f8b43,ocd-bill/69d8b120-db8e-4063-b6de-071cd72ffe5e,HD 3655,193rd,replaces
